lat,lon
50.594463,-2.491589
50.594496,-2.491528
50.594526,-2.491468
50.594530,-2.491540
50.594452,-2.491607
50.594498,-2.491594
50.594542,-2.491526
50.594593,-2.491505
50.594631,-2.491455
50.594670,-2.491402
50.594706,-2.491352
50.594741,-2.491285
50.594778,-2.491235
50.594816,-2.491174
50.594842,-2.491092
50.594903,-2.491086
50.594947,-2.491105
50.595001,-2.491128
50.595047,-2.491149
50.595081,-2.491200
50.595106,-2.491290
50.595123,-2.491359
50.595141,-2.491428
50.595156,-2.491503
50.595152,-2.491601
50.595166,-2.491682
50.595178,-2.491754
50.595188,-2.491835
50.595202,-2.491906
50.595211,-2.491984
50.595212,-2.492055
50.595223,-2.492150
50.595238,-2.492223
50.595252,-2.492293
50.595267,-2.492368
50.595284,-2.492440
50.595295,-2.492518
50.595308,-2.492603
50.595315,-2.492675
50.595329,-2.492750
50.595354,-2.492827
50.595368,-2.492901
50.595377,-2.492975
50.595389,-2.493048
50.595405,-2.493122
50.595420,-2.493190
50.595441,-2.493283
50.595455,-2.493350
50.595463,-2.493421
50.595468,-2.493493
50.595477,-2.493578
50.595481,-2.493664
50.595501,-2.493749
50.595527,-2.493815
50.595571,-2.493836
50.595617,-2.493828
50.595666,-2.493819
50.595708,-2.493794
50.595754,-2.493796
50.595760,-2.493725
50.595786,-2.493789
50.595795,-2.493862
50.595801,-2.493938
50.595818,-2.494021
50.595835,-2.494094
50.595868,-2.494152
50.595907,-2.494200
50.595931,-2.494271
50.595959,-2.494332
50.596002,-2.494368
50.596045,-2.494424
50.596093,-2.494462
50.596129,-2.494507
50.596163,-2.494561
50.596195,-2.494628
50.596236,-2.494671
50.596280,-2.494706
50.596311,-2.494767
50.596353,-2.494850
50.596382,-2.494922
50.596408,-2.494984
50.596431,-2.495050
50.596460,-2.495127
50.596491,-2.495190
50.596521,-2.495246
50.596564,-2.495271
50.596607,-2.495331
50.596649,-2.495358
50.596698,-2.495383
50.596749,-2.495419
50.596785,-2.495475
50.596824,-2.495539
50.596855,-2.495591
50.596899,-2.495605
50.596928,-2.495672
50.596948,-2.495749
50.596962,-2.495817
50.596967,-2.495887
50.596934,-2.495939
50.596892,-2.495980
50.596852,-2.496027
50.596809,-2.496100
50.596775,-2.496152
50.596737,-2.496200
50.596702,-2.496246
50.596654,-2.496283
50.596612,-2.496336
50.596568,-2.496383
50.596518,-2.496467
50.596480,-2.496509
50.596441,-2.496560
50.596395,-2.496597
50.596356,-2.496657
50.596327,-2.496715
50.596305,-2.496783
50.596272,-2.496838
50.596230,-2.496875
50.596188,-2.496936
50.596150,-2.496983
50.596104,-2.497026
50.596059,-2.497075
50.596020,-2.497123
50.595984,-2.497170
50.595966,-2.497238
50.596007,-2.497286
50.596055,-2.497312
50.596093,-2.497362
50.596140,-2.497413
50.596175,-2.497481
50.596218,-2.497539
50.596255,-2.497604
50.596295,-2.497653
50.596340,-2.497694
50.596386,-2.497722
50.596438,-2.497741
50.596487,-2.497771
50.596537,-2.497793
50.596582,-2.497813
50.596637,-2.497842
50.596688,-2.497861
50.596734,-2.497867
50.596780,-2.497883
50.596831,-2.497889
50.596880,-2.497887
50.596923,-2.497909
50.596971,-2.497941
50.597017,-2.497958
50.597070,-2.497982
50.597118,-2.497997
50.597172,-2.497992
50.597219,-2.497989
50.597266,-2.498011
50.597312,-2.497997
50.597360,-2.497981
50.597410,-2.497938
50.597459,-2.497901
50.597510,-2.497905
50.597554,-2.497951
50.597526,-2.498022
50.597554,-2.497966
50.597594,-2.498012
50.597637,-2.498036
50.597682,-2.498065
50.597756,-2.498081
50.597802,-2.498092
50.597851,-2.498117
50.597904,-2.498124
50.597973,-2.498151
50.598029,-2.498165
50.598081,-2.498174
50.598130,-2.498182
50.598182,-2.498187
50.598228,-2.498189
50.598288,-2.498192
50.598339,-2.498197
50.598385,-2.498193
50.598447,-2.498197
50.598498,-2.498202
50.598545,-2.498204
50.598601,-2.498206
50.598648,-2.498213
50.598704,-2.498227
50.598755,-2.498242
50.598802,-2.498228
50.598854,-2.498206
50.598901,-2.498191
50.598950,-2.498176
50.598998,-2.498161
50.599047,-2.498130
50.599091,-2.498104
50.599137,-2.498059
50.599183,-2.498033
50.599231,-2.498037
50.599223,-2.498109
50.599217,-2.498033
50.599224,-2.497960
50.599246,-2.497877
50.599275,-2.497822
50.599311,-2.497772
50.599363,-2.497729
50.599402,-2.497669
50.599430,-2.497596
50.599465,-2.497537
50.599494,-2.497470
50.599536,-2.497421
50.599574,-2.497375
50.599610,-2.497317
50.599641,-2.497256
50.599670,-2.497188
50.599711,-2.497141
50.599750,-2.497089
50.599779,-2.497031
50.599830,-2.496975
50.599870,-2.496927
50.599904,-2.496879
50.599950,-2.496866
50.600000,-2.496861
50.600035,-2.496815
50.600059,-2.496754
50.600070,-2.496681
50.600089,-2.496603
50.600097,-2.496519
50.600118,-2.496454
50.600131,-2.496379
50.600160,-2.496315
50.600194,-2.496259
50.600220,-2.496181
50.600240,-2.496110
50.600264,-2.496032
50.600277,-2.495961
50.600322,-2.495969
50.600356,-2.495916
50.600407,-2.495904
50.600450,-2.495881
50.600499,-2.495867
50.600544,-2.495832
50.600597,-2.495803
50.600640,-2.495767
50.600690,-2.495734
50.600734,-2.495716
50.600781,-2.495708
50.600827,-2.495676
50.600871,-2.495659
50.600924,-2.495645
50.600968,-2.495630
50.601015,-2.495613
50.601066,-2.495597
50.601113,-2.495585
50.601161,-2.495566
50.601214,-2.495541
50.601261,-2.495535
50.601310,-2.495541
50.601362,-2.495540
50.601418,-2.495513
50.601459,-2.495478
50.601506,-2.495438
50.601557,-2.495412
50.601604,-2.495366
50.601649,-2.495333
50.601696,-2.495291
50.601744,-2.495268
50.601789,-2.495263
50.601845,-2.495267
50.601894,-2.495245
50.601932,-2.495198
50.601967,-2.495146
50.602006,-2.495102
50.602044,-2.495055
50.602086,-2.495017
50.602138,-2.494991
50.602191,-2.494969
50.602242,-2.494936
50.602286,-2.494886
50.602328,-2.494841
50.602367,-2.494804
50.602417,-2.494814
50.602465,-2.494814
50.602521,-2.494827
50.602570,-2.494841
50.602622,-2.494883
50.602668,-2.494891
50.602718,-2.494913
50.602763,-2.494944
50.602811,-2.494981
50.602859,-2.495004
50.602919,-2.495030
50.602968,-2.495053
50.603014,-2.495078
50.603062,-2.495072
50.603107,-2.495096
50.603134,-2.495153
50.603108,-2.495224
50.603123,-2.495294
50.603142,-2.495361
50.603174,-2.495414
50.603137,-2.495481
50.603149,-2.495553
50.603195,-2.495564
50.603242,-2.495601
50.603280,-2.495662
50.603311,-2.495730
50.603348,-2.495787
50.603382,-2.495851
50.603419,-2.495903
50.603452,-2.495954
50.603474,-2.496020
50.603508,-2.496073
50.603535,-2.496159
50.603538,-2.496234
50.603541,-2.496306
50.603513,-2.496248
50.603480,-2.496195
50.603453,-2.496129
50.603422,-2.496057
50.603388,-2.496004
50.603352,-2.495947
50.603312,-2.495902
50.603290,-2.495837
50.603250,-2.495802
50.603192,-2.495707
50.603148,-2.495675
50.603111,-2.495616
50.603080,-2.495563
50.603052,-2.495498
50.603097,-2.495470
50.603139,-2.495502
50.603122,-2.495433
50.603167,-2.495478
50.603221,-2.495498
50.603264,-2.495534
50.603354,-2.495555
50.603391,-2.495608
50.603409,-2.495674
50.603439,-2.495736
50.603459,-2.495801
50.603505,-2.495853
50.603547,-2.495916
50.603593,-2.495968
50.603635,-2.496022
50.603668,-2.496088
50.603704,-2.496142
50.603739,-2.496191
50.603776,-2.496236
50.603798,-2.496299
50.603835,-2.496359
50.603883,-2.496395
50.603882,-2.496474
50.603850,-2.496525
50.603802,-2.496580
50.603771,-2.496643
50.603750,-2.496741
50.603700,-2.496716
50.603701,-2.496800
50.603693,-2.496872
50.603697,-2.496944
50.603656,-2.497001
50.603633,-2.497073
50.603603,-2.497128
50.603589,-2.497201
50.603574,-2.497285
50.603560,-2.497363
50.603546,-2.497437
50.603535,-2.497525
50.603538,-2.497604
50.603560,-2.497678
50.603586,-2.497742
50.603580,-2.497818
50.603576,-2.497900
50.603577,-2.497973
50.603570,-2.498049
50.603565,-2.498119
50.603567,-2.498212
50.603571,-2.498286
50.603577,-2.498373
50.603591,-2.498453
50.603599,-2.498533
50.603598,-2.498611
50.603604,-2.498692
50.603628,-2.498757
50.603655,-2.498817
50.603681,-2.498888
50.603706,-2.498953
50.603745,-2.499008
50.603790,-2.499042
50.603834,-2.499058
50.603879,-2.499080
50.603930,-2.499105
50.603983,-2.499131
50.604020,-2.499174
50.604052,-2.499238
50.604088,-2.499303
50.604129,-2.499338
50.604167,-2.499389
50.604205,-2.499442
