date,time,lat,lon,ele,sog
2024-06-04,11:04:14.000,50.5735330,-4.9166722,-6,0.000
2024-06-04,11:04:51.000,50.5735130,-4.9166814,-6,0.000
2024-06-04,11:04:56.000,50.5734860,-4.9166946,-6,0.000
2024-06-04,11:05:01.000,50.5734382,-4.9166733,-6,0.914
2024-06-04,11:05:06.000,50.5733829,-4.9166395,-6,0.981
2024-06-04,11:05:11.000,50.5733362,-4.9166058,-5,0.969
2024-06-04,11:05:16.000,50.5732842,-4.9165894,-5,0.986
2024-06-04,11:05:21.000,50.5732278,-4.9165807,-5,1.039
2024-06-04,11:05:26.000,50.5731950,-4.9165530,-4,1.058
2024-06-04,11:05:31.000,50.5731526,-4.9165097,-4,1.081
2024-06-04,11:05:36.000,50.5731777,-4.9164766,-5,1.092
2024-06-04,11:05:41.000,50.5731875,-4.9164630,-5,1.119
2024-06-04,11:05:46.000,50.5731464,-4.9164561,-4,1.136
2024-06-04,11:05:51.000,50.5730796,-4.9164626,-3,1.139
2024-06-04,11:05:56.000,50.5730287,-4.9165089,-3,1.156
2024-06-04,11:06:01.000,50.5729997,-4.9165821,-3,1.208
2024-06-04,11:06:47.000,50.5729967,-4.9165771,-3,0.000
2024-06-04,11:06:52.000,50.5729915,-4.9165272,-3,0.000
2024-06-04,11:07:15.000,50.5729905,-4.9164804,-3,0.000
2024-06-04,11:08:29.000,50.5729901,-4.9164645,-3,0.000
2024-06-04,11:08:34.000,50.5730001,-4.9165137,-3,0.000
2024-06-04,11:08:39.000,50.5730185,-4.9165437,-3,0.578
2024-06-04,11:08:44.000,50.5730633,-4.9165276,-3,1.492
2024-06-04,11:08:49.000,50.5731131,-4.9165483,-3,1.283
2024-06-04,11:08:54.000,50.5731469,-4.9166143,-4,1.108
2024-06-04,11:08:59.000,50.5731702,-4.9166861,-4,1.097
2024-06-04,11:09:04.000,50.5731927,-4.9167532,-4,1.081
2024-06-04,11:09:09.000,50.5732186,-4.9168233,-4,1.078
2024-06-04,11:09:14.000,50.5732334,-4.9168495,-3,1.075
2024-06-04,11:09:19.000,50.5732803,-4.9168770,-3,1.067
2024-06-04,11:09:24.000,50.5733177,-4.9169394,-2,1.064
2024-06-04,11:09:29.000,50.5733427,-4.9170139,-1,1.047
2024-06-04,11:09:34.000,50.5733641,-4.9170846,-1,1.072
2024-06-04,11:09:39.000,50.5733798,-4.9171469,0,1.008
2024-06-04,11:09:44.000,50.5733906,-4.9172209,0,0.981
2024-06-04,11:09:49.000,50.5734156,-4.9172937,1,0.975
2024-06-04,11:09:54.000,50.5734479,-4.9173629,1,1.039
2024-06-04,11:09:59.000,50.5734914,-4.9173995,2,1.078
2024-06-04,11:10:04.000,50.5735451,-4.9173851,1,1.114
2024-06-04,11:10:09.000,50.5736002,-4.9173644,1,1.153
2024-06-04,11:10:14.000,50.5736512,-4.9173677,1,1.219
2024-06-04,11:10:19.000,50.5737067,-4.9173867,1,1.217
2024-06-04,11:10:24.000,50.5737691,-4.9174066,1,1.217
2024-06-04,11:10:29.000,50.5738262,-4.9174304,1,1.225
2024-06-04,11:10:34.000,50.5738838,-4.9174672,2,1.233
2024-06-04,11:10:39.000,50.5739373,-4.9175093,2,1.236
2024-06-04,11:10:44.000,50.5739851,-4.9175513,1,1.231
2024-06-04,11:10:49.000,50.5740344,-4.9176015,1,1.217
2024-06-04,11:10:54.000,50.5740830,-4.9176585,1,1.214
2024-06-04,11:10:59.000,50.5741176,-4.9177250,1,1.264
2024-06-04,11:11:04.000,50.5741472,-4.9177949,1,1.219
2024-06-04,11:11:09.000,50.5741757,-4.9178844,0,1.214
2024-06-04,11:11:14.000,50.5741943,-4.9179781,0,1.269
2024-06-04,11:11:19.000,50.5742169,-4.9180736,0,1.294
2024-06-04,11:11:24.000,50.5742354,-4.9181666,0,1.275
2024-06-04,11:11:29.000,50.5742422,-4.9182207,0,1.256
2024-06-04,11:11:34.000,50.5742481,-4.9182720,0,1.192
2024-06-04,11:11:39.000,50.5742622,-4.9183620,0,1.125
2024-06-04,11:11:44.000,50.5742762,-4.9184573,0,1.122
2024-06-04,11:11:49.000,50.5742879,-4.9185464,0,1.175
2024-06-04,11:11:54.000,50.5742938,-4.9186387,1,1.175
2024-06-04,11:11:59.000,50.5743008,-4.9187343,1,1.200
2024-06-04,11:12:04.000,50.5743116,-4.9188257,1,1.253
2024-06-04,11:12:09.000,50.5743179,-4.9189060,1,1.239
2024-06-04,11:12:14.000,50.5743219,-4.9189862,2,1.203
2024-06-04,11:12:19.000,50.5743236,-4.9190723,2,1.200
2024-06-04,11:12:24.000,50.5743233,-4.9191578,2,1.200
2024-06-04,11:12:29.000,50.5743197,-4.9192432,2,1.186
2024-06-04,11:12:34.000,50.5743099,-4.9193184,3,1.172
2024-06-04,11:12:39.000,50.5742997,-4.9194059,3,1.142
2024-06-04,11:12:44.000,50.5742875,-4.9194947,3,1.161
2024-06-04,11:12:49.000,50.5742772,-4.9195820,3,1.181
2024-06-04,11:12:54.000,50.5742754,-4.9196848,3,1.244
2024-06-04,11:12:59.000,50.5742762,-4.9197858,3,1.317
2024-06-04,11:13:04.000,50.5742750,-4.9198808,3,1.358
2024-06-04,11:13:09.000,50.5742731,-4.9199781,2,1.339
2024-06-04,11:13:14.000,50.5742627,-4.9200705,2,1.339
2024-06-04,11:13:19.000,50.5742346,-4.9201475,3,1.314
2024-06-04,11:13:24.000,50.5742015,-4.9202199,3,1.289
2024-06-04,11:13:29.000,50.5741621,-4.9202885,3,1.269
2024-06-04,11:13:34.000,50.5741227,-4.9203546,4,1.261
2024-06-04,11:13:39.000,50.5740799,-4.9204088,4,1.231
2024-06-04,11:13:44.000,50.5740457,-4.9204746,4,1.242
2024-06-04,11:13:49.000,50.5740294,-4.9205584,5,1.219
2024-06-04,11:13:54.000,50.5740156,-4.9206519,4,1.211
2024-06-04,11:14:22.000,50.5740294,-4.9207578,4,0.000
2024-06-04,11:14:27.000,50.5740459,-4.9208170,4,0.000
2024-06-04,11:14:32.000,50.5740528,-4.9209215,3,1.158
2024-06-04,11:14:37.000,50.5740438,-4.9210250,3,1.236
2024-06-04,11:14:42.000,50.5740241,-4.9211126,3,1.261
2024-06-04,11:14:47.000,50.5740050,-4.9211915,3,1.303
2024-06-04,11:14:52.000,50.5739913,-4.9212788,3,1.319
2024-06-04,11:14:57.000,50.5739675,-4.9213603,3,1.275
2024-06-04,11:15:02.000,50.5739322,-4.9214349,4,1.206
2024-06-04,11:15:07.000,50.5738906,-4.9214995,5,1.197
2024-06-04,11:15:12.000,50.5738543,-4.9215553,5,1.153
