date,time,lat,lon,ele,sog
2025-07-22,09:55:42.000,51.2174820,-3.9304062,63.8,0.000
2025-07-22,09:55:47.000,51.2175014,-3.9304227,63.6,0.000
2025-07-22,09:55:52.000,51.2174975,-3.9304135,63.6,0.000
2025-07-22,09:55:57.000,51.2174841,-3.9304107,63.6,0.000
2025-07-22,09:56:02.000,51.2174788,-3.9304134,63.6,0.000
2025-07-22,09:56:07.000,51.2174882,-3.9304022,63.4,0.000
2025-07-22,09:56:12.000,51.2174760,-3.9304122,63.6,0.000
2025-07-22,09:56:17.000,51.2174787,-3.9304069,63.6,0.000
2025-07-22,09:56:22.000,51.2174620,-3.9303989,63.4,0.000
2025-07-22,09:56:27.000,51.2174484,-3.9303935,63.4,0.000
2025-07-22,09:56:32.000,51.2174759,-3.9303580,63.0,0.000
2025-07-22,09:56:37.000,51.2175112,-3.9302837,62.6,0.243
2025-07-22,09:56:42.000,51.2175439,-3.9302159,62.4,1.278
2025-07-22,09:56:47.000,51.2175742,-3.9301507,62.0,1.260
2025-07-22,09:56:52.000,51.2176077,-3.9300726,62.0,1.260
2025-07-22,09:56:57.000,51.2176260,-3.9299932,61.8,1.288
2025-07-22,09:57:02.000,51.2176586,-3.9299301,62.0,1.288
2025-07-22,09:57:07.000,51.2176906,-3.9298613,62.8,1.288
2025-07-22,09:57:12.000,51.2177149,-3.9297875,63.2,1.250
2025-07-22,09:57:17.000,51.2177351,-3.9297138,63.8,1.222
2025-07-22,09:57:22.000,51.2177597,-3.9296341,63.8,1.222
2025-07-22,09:57:27.000,51.2177810,-3.9295743,63.2,1.222
2025-07-22,09:57:32.000,51.2177877,-3.9295368,62.8,1.138
2025-07-22,09:57:37.000,51.2177987,-3.9294669,62.2,1.194
2025-07-22,09:57:42.000,51.2178137,-3.9293997,61.4,1.157
2025-07-22,09:57:47.000,51.2178436,-3.9293288,61.0,1.185
2025-07-22,09:57:52.000,51.2178798,-3.9292607,60.8,1.213
2025-07-22,09:57:57.000,51.2179081,-3.9291813,60.4,1.278
2025-07-22,09:58:02.000,51.2179469,-3.9291122,60.2,1.250
2025-07-22,09:58:07.000,51.2179775,-3.9290387,60.4,1.288
2025-07-22,09:58:12.000,51.2180082,-3.9289728,60.4,1.241
2025-07-22,09:58:17.000,51.2180480,-3.9289232,60.2,1.250
2025-07-22,09:58:22.000,51.2180946,-3.9288613,60.2,1.222
2025-07-22,09:58:27.000,51.2181333,-3.9288151,60.2,1.241
2025-07-22,09:58:32.000,51.2181848,-3.9287595,60.0,1.222
2025-07-22,09:58:37.000,51.2182260,-3.9287139,60.2,1.241
2025-07-22,09:58:42.000,51.2182659,-3.9286704,60.0,1.222
2025-07-22,09:58:47.000,51.2183129,-3.9286316,60.0,1.204
2025-07-22,09:58:52.000,51.2183784,-3.9285717,59.4,1.222
2025-07-22,09:58:57.000,51.2184214,-3.9285222,58.8,1.260
2025-07-22,09:59:02.000,51.2184719,-3.9284672,58.4,1.288
2025-07-22,09:59:07.000,51.2185227,-3.9284304,58.4,1.297
2025-07-22,09:59:12.000,51.2185765,-3.9283973,58.4,1.288
2025-07-22,09:59:17.000,51.2186407,-3.9283700,58.2,1.306
2025-07-22,09:59:22.000,51.2186998,-3.9283332,57.8,1.325
2025-07-22,09:59:27.000,51.2187604,-3.9282993,57.8,1.334
2025-07-22,09:59:32.000,51.2188138,-3.9282657,57.6,1.334
2025-07-22,09:59:37.000,51.2188666,-3.9282386,57.6,1.344
2025-07-22,09:59:42.000,51.2189116,-3.9282190,57.4,1.334
2025-07-22,09:59:47.000,51.2189730,-3.9281936,57.4,1.316
2025-07-22,09:59:52.000,51.2190326,-3.9281692,57.2,1.325
2025-07-22,09:59:57.000,51.2190977,-3.9281519,57.0,1.334
2025-07-22,10:00:02.000,51.2191510,-3.9281464,57.0,1.334
2025-07-22,10:00:07.000,51.2192221,-3.9281470,56.8,1.334
2025-07-22,10:00:12.000,51.2192769,-3.9281572,56.8,1.353
2025-07-22,10:00:17.000,51.2193413,-3.9281718,56.6,1.353
2025-07-22,10:00:22.000,51.2194123,-3.9281994,56.4,1.372
2025-07-22,10:00:27.000,51.2194701,-3.9282140,56.4,1.400
2025-07-22,10:00:32.000,51.2195182,-3.9282335,56.2,1.390
2025-07-22,10:00:37.000,51.2195819,-3.9282477,56.4,1.372
2025-07-22,10:00:42.000,51.2196488,-3.9282518,56.2,1.390
2025-07-22,10:00:47.000,51.2197123,-3.9282652,55.8,1.390
2025-07-22,10:00:52.000,51.2197721,-3.9282715,55.6,1.409
2025-07-22,10:00:57.000,51.2198230,-3.9282771,55.4,1.400
2025-07-22,10:01:02.000,51.2198845,-3.9282827,55.2,1.381
2025-07-22,10:01:07.000,51.2199386,-3.9282766,55.0,1.372
2025-07-22,10:01:12.000,51.2199978,-3.9282689,54.8,1.362
2025-07-22,10:01:17.000,51.2200611,-3.9282847,54.6,1.362
2025-07-22,10:01:22.000,51.2201295,-3.9282951,54.4,1.362
2025-07-22,10:01:27.000,51.2202002,-3.9283034,54.4,1.381
2025-07-22,10:01:32.000,51.2202595,-3.9283005,54.4,1.390
2025-07-22,10:01:37.000,51.2203127,-3.9282974,54.2,1.390
2025-07-22,10:01:42.000,51.2203010,-3.9282976,54.2,1.353
2025-07-22,10:01:47.000,51.2203098,-3.9282914,54.2,0.000
2025-07-22,10:01:52.000,51.2203187,-3.9282949,54.2,0.000
2025-07-22,10:01:57.000,51.2203628,-3.9282839,54.0,0.000
2025-07-22,10:02:02.000,51.2204141,-3.9282847,53.6,1.045
2025-07-22,10:02:07.000,51.2204778,-3.9282901,53.4,1.418
2025-07-22,10:02:12.000,51.2205330,-3.9282848,53.6,1.362
2025-07-22,10:02:17.000,51.2205926,-3.9282920,53.8,1.316
2025-07-22,10:02:22.000,51.2206476,-3.9283099,54.0,1.316
2025-07-22,10:02:27.000,51.2207121,-3.9283167,54.0,1.306
2025-07-22,10:02:32.000,51.2207775,-3.9283189,53.8,1.372
2025-07-22,10:02:37.000,51.2208254,-3.9283331,53.8,1.353
2025-07-22,10:02:42.000,51.2208552,-3.9283508,53.8,1.278
2025-07-22,10:02:47.000,51.2208607,-3.9283632,53.8,0.821
2025-07-22,10:02:52.000,51.2208628,-3.9283628,53.6,0.000
2025-07-22,10:02:57.000,51.2208841,-3.9283445,53.4,0.000
2025-07-22,10:03:02.000,51.2208999,-3.9283511,53.2,0.000
2025-07-22,10:03:07.000,51.2209364,-3.9283601,53.0,0.289
2025-07-22,10:03:12.000,51.2209314,-3.9283643,53.0,0.000
2025-07-22,10:03:17.000,51.2209643,-3.9283654,52.8,0.000
2025-07-22,10:03:22.000,51.2210282,-3.9283715,52.6,1.372
2025-07-22,10:03:27.000,51.2210863,-3.9283722,52.6,1.316
2025-07-22,10:03:32.000,51.2211381,-3.9283730,52.6,1.316
2025-07-22,10:03:37.000,51.2211914,-3.9283922,52.4,1.269
2025-07-22,10:03:42.000,51.2212101,-3.9283914,52.2,1.204
2025-07-22,10:03:47.000,51.2212164,-3.9283849,52.4,0.000
2025-07-22,10:03:52.000,51.2212172,-3.9283896,52.2,0.000
2025-07-22,10:03:57.000,51.2212204,-3.9283881,52.4,0.000
2025-07-22,10:04:02.000,51.2212211,-3.9283953,52.2,0.000
2025-07-22,10:04:07.000,51.2212258,-3.9283957,52.0,0.000
2025-07-22,10:04:12.000,51.2212258,-3.9283981,52.0,0.000
2025-07-22,10:04:17.000,51.2212258,-3.9283981,52.0,0.000
2025-07-22,10:04:22.000,51.2212653,-3.9284001,52.0,1.092
2025-07-22,10:04:27.000,51.2213306,-3.9284076,51.6,1.437
2025-07-22,10:04:32.000,51.2213925,-3.9284233,51.4,1.456
2025-07-22,10:04:37.000,51.2214364,-3.9284249,51.4,1.362
2025-07-22,10:04:42.000,51.2214888,-3.9284325,51.4,1.278
2025-07-22,10:04:47.000,51.2215473,-3.9284492,51.6,1.269
2025-07-22,10:04:52.000,51.2216086,-3.9284640,51.8,1.334
2025-07-22,10:04:57.000,51.2216675,-3.9284811,51.4,1.334
2025-07-22,10:05:02.000,51.2217278,-3.9285006,51.0,1.344
2025-07-22,10:05:07.000,51.2217949,-3.9285256,50.6,1.344
2025-07-22,10:05:12.000,51.2218341,-3.9285424,50.2,1.353
2025-07-22,10:05:17.000,51.2218898,-3.9285445,49.8,1.316
2025-07-22,10:05:22.000,51.2219451,-3.9285455,49.6,1.306
2025-07-22,10:05:27.000,51.2219992,-3.9285666,49.2,1.288
2025-07-22,10:05:32.000,51.2219978,-3.9285913,49.2,1.232
2025-07-22,10:05:37.000,51.2219929,-3.9286090,49.2,0.000
2025-07-22,10:05:42.000,51.2220083,-3.9285955,49.2,0.000
2025-07-22,10:05:47.000,51.2220105,-3.9285970,49.0,0.000
2025-07-22,10:05:52.000,51.2220013,-3.9286112,49.2,0.000
2025-07-22,10:05:57.000,51.2219946,-3.9286199,49.2,0.000
2025-07-22,10:06:02.000,51.2219817,-3.9286243,49.2,0.000
2025-07-22,10:06:07.000,51.2219930,-3.9285901,49.2,0.000
2025-07-22,10:06:12.000,51.2219992,-3.9285828,49.0,0.000
2025-07-22,10:06:17.000,51.2220366,-3.9285906,49.2,0.000
2025-07-22,10:06:22.000,51.2221111,-3.9286040,49.2,1.577
2025-07-22,10:06:27.000,51.2221698,-3.9286157,49.2,1.502
2025-07-22,10:06:32.000,51.2222119,-3.9286228,49.6,1.325
2025-07-22,10:06:37.000,51.2222777,-3.9286356,50.0,1.260
2025-07-22,10:06:42.000,51.2223315,-3.9286502,50.0,1.297
2025-07-22,10:06:47.000,51.2223846,-3.9286668,50.4,1.278
2025-07-22,10:06:52.000,51.2224330,-3.9286626,50.4,1.269
2025-07-22,10:06:57.000,51.2224922,-3.9286712,50.4,1.260
2025-07-22,10:07:02.000,51.2225524,-3.9286784,50.4,1.297
2025-07-22,10:07:07.000,51.2226136,-3.9286787,50.4,1.297
2025-07-22,10:07:12.000,51.2226734,-3.9286957,50.6,1.288
2025-07-22,10:07:17.000,51.2227283,-3.9286854,50.8,1.288
2025-07-22,10:07:22.000,51.2227886,-3.9286926,51.0,1.297
2025-07-22,10:07:27.000,51.2228445,-3.9287018,51.2,1.297
2025-07-22,10:07:32.000,51.2229097,-3.9287140,51.0,1.306
2025-07-22,10:07:37.000,51.2229650,-3.9287275,51.0,1.306
2025-07-22,10:07:42.000,51.2230299,-3.9287547,51.4,1.306
2025-07-22,10:07:47.000,51.2230923,-3.9287632,51.4,1.334
2025-07-22,10:07:52.000,51.2231409,-3.9287694,51.4,1.316
2025-07-22,10:07:57.000,51.2231770,-3.9287661,51.0,1.288
2025-07-22,10:08:02.000,51.2231559,-3.9287176,50.4,1.241
2025-07-22,10:08:07.000,51.2231116,-3.9286974,49.2,1.204
2025-07-22,10:08:12.000,51.2230568,-3.9286667,48.4,1.194
2025-07-22,10:08:17.000,51.2230274,-3.9286237,47.4,1.185
2025-07-22,10:08:22.000,51.2229822,-3.9285867,46.2,1.166
2025-07-22,10:08:27.000,51.2229350,-3.9285533,45.6,1.138
2025-07-22,10:08:32.000,51.2229181,-3.9285090,45.2,1.129
2025-07-22,10:08:37.000,51.2228879,-3.9284578,44.8,1.101
2025-07-22,10:08:42.000,51.2228461,-3.9284214,45.2,1.092
2025-07-22,10:08:47.000,51.2228144,-3.9283704,46.0,1.064
2025-07-22,10:08:52.000,51.2227821,-3.9283097,46.2,1.073
2025-07-22,10:08:57.000,51.2227460,-3.9282636,46.2,1.054
2025-07-22,10:09:02.000,51.2227045,-3.9282131,46.2,1.045
2025-07-22,10:09:07.000,51.2226689,-3.9281769,46.2,1.054
2025-07-22,10:09:12.000,51.2226003,-3.9281674,46.2,1.045
2025-07-22,10:09:17.000,51.2225571,-3.9281454,46.6,1.064
2025-07-22,10:09:22.000,51.2225396,-3.9280845,46.8,1.054
2025-07-22,10:09:27.000,51.2225446,-3.9280310,47.0,1.017
2025-07-22,10:09:32.000,51.2225521,-3.9279638,46.6,0.989
2025-07-22,10:09:37.000,51.2225487,-3.9279332,46.8,0.924
2025-07-22,10:09:42.000,51.2225311,-3.9279472,46.6,0.000
2025-07-22,10:09:47.000,51.2225397,-3.9279469,46.8,0.000
2025-07-22,10:09:52.000,51.2225486,-3.9279180,46.8,0.000
2025-07-22,10:09:57.000,51.2225447,-3.9279239,46.8,0.000
2025-07-22,10:10:02.000,51.2225455,-3.9280131,46.8,0.000
2025-07-22,10:10:07.000,51.2225397,-3.9280791,47.0,1.138
2025-07-22,10:10:12.000,51.2225382,-3.9280631,47.0,0.000
2025-07-22,10:10:17.000,51.2225374,-3.9280075,46.8,0.000
2025-07-22,10:10:22.000,51.2225463,-3.9279401,46.8,0.000
2025-07-22,10:10:27.000,51.2225362,-3.9279439,46.8,0.000
2025-07-22,10:10:32.000,51.2225025,-3.9279549,46.4,0.000
2025-07-22,10:10:37.000,51.2225129,-3.9279498,46.2,0.000
2025-07-22,10:10:42.000,51.2224935,-3.9279614,46.2,0.000
2025-07-22,10:10:47.000,51.2224933,-3.9279613,46.0,0.000
2025-07-22,10:10:52.000,51.2224646,-3.9279769,46.0,0.000
2025-07-22,10:10:57.000,51.2224649,-3.9279775,46.0,0.000
2025-07-22,10:11:02.000,51.2224649,-3.9279775,46.0,0.000
2025-07-22,10:11:07.000,51.2225028,-3.9279656,46.2,0.000
2025-07-22,10:11:12.000,51.2225302,-3.9280134,46.8,1.110
2025-07-22,10:11:17.000,51.2225274,-3.9280732,47.0,0.989
