date,time,lat,lon,ele,sog
2025-12-12,10:51:34.000,50.6351098,-2.3757401,19.8,0.000
2025-12-12,10:51:40.000,50.6351267,-2.3757443,19.6,0.000
2025-12-12,10:51:45.000,50.6351305,-2.3757397,19.2,0.000
2025-12-12,10:51:50.000,50.6351222,-2.3757099,18.8,0.000
2025-12-12,10:51:55.000,50.6350775,-2.3756678,18.4,1.409
2025-12-12,10:52:00.000,50.6350335,-2.3756576,18.2,0.933
2025-12-12,10:52:05.000,50.6349780,-2.3756704,18.0,1.381
2025-12-12,10:52:10.000,50.6349434,-2.3756683,18.0,1.064
2025-12-12,10:52:15.000,50.6349018,-2.3756551,17.0,1.008
2025-12-12,10:52:20.000,50.6348886,-2.3756534,17.2,0.000
2025-12-12,10:52:25.000,50.6348868,-2.3756384,17.2,0.000
2025-12-12,10:52:30.000,50.6348860,-2.3755961,16.2,0.000
2025-12-12,10:52:35.000,50.6348830,-2.3755401,15.2,0.858
2025-12-12,10:52:40.000,50.6348725,-2.3754757,14.6,0.998
2025-12-12,10:52:45.000,50.6348639,-2.3754248,13.4,0.877
2025-12-12,10:52:50.000,50.6348555,-2.3753741,12.6,0.840
2025-12-12,10:52:55.000,50.6348486,-2.3753063,11.4,0.989
2025-12-12,10:53:00.000,50.6348444,-2.3752719,11.0,0.858
2025-12-12,10:53:05.000,50.6348729,-2.3752438,10.8,0.868
2025-12-12,10:53:10.000,50.6349273,-2.3752152,11.4,1.138
2025-12-12,10:53:15.000,50.6349503,-2.3751429,11.8,1.148
2025-12-12,10:53:20.000,50.6349640,-2.3750678,12.6,1.185
2025-12-12,10:53:25.000,50.6349786,-2.3749838,13.2,1.166
2025-12-12,10:53:30.000,50.6350014,-2.3749273,14.4,1.157
2025-12-12,10:53:35.000,50.6349878,-2.3748511,15.6,1.148
2025-12-12,10:53:40.000,50.6349770,-2.3747802,16.2,1.129
2025-12-12,10:53:45.000,50.6349595,-2.3746906,16.4,1.148
2025-12-12,10:53:50.000,50.6349523,-2.3746052,17.2,1.176
2025-12-12,10:53:55.000,50.6349378,-2.3745365,18.0,1.157
2025-12-12,10:54:00.000,50.6349277,-2.3745065,18.6,1.064
2025-12-12,10:54:05.000,50.6349344,-2.3745281,18.8,0.000
2025-12-12,10:54:10.000,50.6349342,-2.3745281,18.8,0.000
2025-12-12,10:54:15.000,50.6349342,-2.3745281,18.4,0.000
2025-12-12,10:54:20.000,50.6349342,-2.3745281,18.0,0.000
2025-12-12,10:54:25.000,50.6349216,-2.3745067,18.0,0.000
2025-12-12,10:54:30.000,50.6348901,-2.3744692,19.0,0.000
2025-12-12,10:54:35.000,50.6348838,-2.3744497,19.0,0.000
2025-12-12,10:54:40.000,50.6348713,-2.3743829,19.2,1.036
2025-12-12,10:54:45.000,50.6348579,-2.3743317,19.4,0.756
2025-12-12,10:54:50.000,50.6348424,-2.3742668,19.6,1.008
2025-12-12,10:54:55.000,50.6348073,-2.3742058,20.4,1.045
2025-12-12,10:55:00.000,50.6347818,-2.3741478,21.2,1.026
2025-12-12,10:55:05.000,50.6347616,-2.3740995,22.0,0.877
2025-12-12,10:55:10.000,50.6347427,-2.3740537,22.6,0.980
2025-12-12,10:55:15.000,50.6347157,-2.3739997,23.0,0.942
