lat,lon
50.543049,-4.935984
50.545982,-4.934936
50.548288,-4.934901
50.550591,-4.939036
50.553483,-4.939608
50.553877,-4.942894
50.554174,-4.948669
50.555311,-4.951271
50.556088,-4.949734
50.557754,-4.949410
50.559777,-4.948449
50.563440,-4.947269
50.565816,-4.946705
50.567653,-4.946801
50.568208,-4.948209
50.568466,-4.951006
50.566718,-4.952769
50.565992,-4.954078
50.564582,-4.955059
50.563749,-4.953902
50.562550,-4.955485
50.560723,-4.959025
50.558223,-4.963591
50.556674,-4.969572
50.555427,-4.972167
50.553307,-4.973816
50.551867,-4.974171
50.549770,-4.975375
50.548926,-4.976837
50.548476,-4.979339
50.547578,-4.980726
50.546897,-4.978045
50.545465,-4.977207
50.543682,-4.975437
50.542157,-4.974237
50.542368,-4.969974
50.543047,-4.966506
50.543431,-4.963483
50.544254,-4.960131
50.544469,-4.958363
50.544613,-4.955378
50.543624,-4.950951
50.541810,-4.946434
50.541117,-4.944695
50.542343,-4.942949
50.542276,-4.940394
50.543061,-4.938494
50.542845,-4.935865
50.542786,-4.935798
50.542707,-4.935730
