date,time,lat,lon,ele,sog
2024-04-13,09:22:59.000,51.2299199,-3.8293088,8,0.000
2024-04-13,09:23:04.000,51.2299069,-3.8292646,8,0.000
2024-04-13,09:23:09.000,51.2298815,-3.8291959,8,1.031
2024-04-13,09:23:14.000,51.2298453,-3.8291415,8,0.997
2024-04-13,09:23:19.000,51.2298146,-3.8291037,8,0.986
2024-04-13,09:23:45.000,51.2297707,-3.8290969,8,0.000
2024-04-13,09:25:14.000,51.2297489,-3.8291321,9,0.000
2024-04-13,09:25:19.000,51.2297128,-3.8291493,9,0.000
2024-04-13,09:25:40.000,51.2296660,-3.8291541,9,0.000
2024-04-13,09:25:45.000,51.2296418,-3.8291000,10,1.153
2024-04-13,09:25:50.000,51.2296123,-3.8290313,10,1.108
2024-04-13,09:25:55.000,51.2295724,-3.8289948,10,1.061
2024-04-13,09:26:00.000,51.2295375,-3.8289289,10,1.072
2024-04-13,09:26:28.000,51.2295300,-3.8288576,9,0.892
2024-04-13,09:26:33.000,51.2295129,-3.8287815,9,1.000
2024-04-13,09:26:38.000,51.2294909,-3.8287111,9,1.108
2024-04-13,09:26:43.000,51.2294921,-3.8287005,8,1.081
2024-04-13,09:26:48.000,51.2295390,-3.8287152,8,0.956
2024-04-13,09:26:53.000,51.2295940,-3.8286969,8,0.997
2024-04-13,09:26:58.000,51.2296393,-3.8286293,8,1.075
2024-04-13,09:27:03.000,51.2296721,-3.8285199,8,1.156
2024-04-13,09:27:08.000,51.2296813,-3.8284223,8,1.206
2024-04-13,09:27:13.000,51.2296713,-3.8283389,8,1.203
2024-04-13,09:27:18.000,51.2296813,-3.8282747,8,1.142
2024-04-13,09:27:23.000,51.2296717,-3.8281934,8,1.106
2024-04-13,09:27:28.000,51.2296412,-3.8281090,8,1.108
2024-04-13,09:27:33.000,51.2296098,-3.8280262,9,1.136
2024-04-13,09:27:38.000,51.2295707,-3.8279566,9,1.158
2024-04-13,09:27:43.000,51.2295321,-3.8278914,9,1.158
2024-04-13,09:27:48.000,51.2294982,-3.8278276,9,1.133
2024-04-13,09:27:53.000,51.2294628,-3.8277553,10,1.158
2024-04-13,09:27:58.000,51.2294267,-3.8276766,10,1.208
2024-04-13,09:28:03.000,51.2293902,-3.8276093,10,1.242
2024-04-13,09:28:08.000,51.2293504,-3.8275471,10,1.228
2024-04-13,09:28:13.000,51.2293140,-3.8274790,10,1.225
2024-04-13,09:28:18.000,51.2292776,-3.8274029,10,1.236
2024-04-13,09:28:23.000,51.2292428,-3.8273260,10,1.258
2024-04-13,09:28:28.000,51.2292138,-3.8272517,10,1.253
2024-04-13,09:28:33.000,51.2291740,-3.8271654,11,1.261
2024-04-13,09:28:38.000,51.2291341,-3.8270787,11,1.281
2024-04-13,09:28:43.000,51.2290942,-3.8269926,11,1.317
2024-04-13,09:28:48.000,51.2290555,-3.8269052,11,1.331
2024-04-13,09:28:53.000,51.2290191,-3.8268199,11,1.336
2024-04-13,09:28:58.000,51.2289851,-3.8267388,12,1.350
2024-04-13,09:29:03.000,51.2289496,-3.8266529,12,1.350
2024-04-13,09:29:08.000,51.2289173,-3.8265706,12,1.353
2024-04-13,09:29:13.000,51.2289052,-3.8265153,13,1.342
2024-04-13,09:29:39.000,51.2289335,-3.8264841,12,0.000
2024-04-13,09:29:44.000,51.2289675,-3.8264511,12,0.514
2024-04-13,09:29:49.000,51.2290254,-3.8263938,12,1.197
2024-04-13,09:29:54.000,51.2290773,-3.8263381,12,1.211
2024-04-13,09:29:59.000,51.2290806,-3.8262511,12,1.244
2024-04-13,09:30:04.000,51.2290565,-3.8261505,12,1.247
2024-04-13,09:30:09.000,51.2290371,-3.8260439,12,1.253
2024-04-13,09:30:14.000,51.2290217,-3.8259387,12,1.275
2024-04-13,09:30:19.000,51.2290038,-3.8258364,12,1.275
2024-04-13,09:30:24.000,51.2289909,-3.8257382,12,1.264
2024-04-13,09:30:29.000,51.2289821,-3.8256463,13,1.267
2024-04-13,09:30:34.000,51.2289788,-3.8255520,13,1.250
2024-04-13,09:30:39.000,51.2289712,-3.8254558,13,1.256
2024-04-13,09:30:44.000,51.2289558,-3.8253637,14,1.247
2024-04-13,09:30:49.000,51.2289471,-3.8252854,14,1.228
2024-04-13,09:30:54.000,51.2289538,-3.8252174,15,1.167
2024-04-13,09:30:59.000,51.2289347,-3.8251299,15,1.142
2024-04-13,09:31:04.000,51.2289140,-3.8250359,15,1.158
2024-04-13,09:31:09.000,51.2288959,-3.8249440,15,1.236
2024-04-13,09:31:14.000,51.2288819,-3.8248468,15,1.281
2024-04-13,09:31:19.000,51.2288650,-3.8247518,15,1.289
2024-04-13,09:31:24.000,51.2288502,-3.8246544,15,1.314
2024-04-13,09:31:29.000,51.2288338,-3.8245564,15,1.331
2024-04-13,09:31:34.000,51.2288185,-3.8244546,15,1.314
2024-04-13,09:31:39.000,51.2288030,-3.8243607,16,1.314
2024-04-13,09:31:44.000,51.2287866,-3.8242637,16,1.325
2024-04-13,09:31:49.000,51.2287719,-3.8241661,17,1.319
2024-04-13,09:31:54.000,51.2287595,-3.8240768,17,1.300
2024-04-13,09:31:59.000,51.2287513,-3.8240252,17,1.258
2024-04-13,09:32:04.000,51.2287405,-3.8239775,17,1.242
2024-04-13,09:32:09.000,51.2287240,-3.8239020,17,1.186
2024-04-13,09:32:14.000,51.2287146,-3.8238075,17,1.161
2024-04-13,09:32:19.000,51.2287180,-3.8237093,18,1.181
2024-04-13,09:32:24.000,51.2287158,-3.8236224,18,1.219
2024-04-13,09:32:29.000,51.2287096,-3.8235375,18,1.181
2024-04-13,09:32:34.000,51.2287128,-3.8234413,18,1.142
2024-04-13,09:32:39.000,51.2287100,-3.8233460,18,1.175
2024-04-13,09:32:44.000,51.2287020,-3.8232486,18,1.211
2024-04-13,09:32:49.000,51.2286937,-3.8231513,18,1.225
2024-04-13,09:32:54.000,51.2286811,-3.8230628,18,1.244
2024-04-13,09:32:59.000,51.2286684,-3.8229746,18,1.258
2024-04-13,09:33:04.000,51.2286557,-3.8228829,18,1.275
2024-04-13,09:33:09.000,51.2286457,-3.8227915,19,1.272
2024-04-13,09:33:14.000,51.2286246,-3.8226959,19,1.258
2024-04-13,09:33:19.000,51.2286060,-3.8226032,19,1.225
2024-04-13,09:33:24.000,51.2285863,-3.8225116,19,1.225
2024-04-13,09:33:29.000,51.2285548,-3.8224250,19,1.264
2024-04-13,09:33:34.000,51.2285218,-3.8223395,19,1.281
2024-04-13,09:33:39.000,51.2285002,-3.8222482,19,1.286
2024-04-13,09:33:44.000,51.2284720,-3.8221649,20,1.264
2024-04-13,09:33:49.000,51.2284461,-3.8220865,20,1.269
2024-04-13,09:33:54.000,51.2284452,-3.8219905,20,1.269
2024-04-13,09:33:59.000,51.2284398,-3.8219085,20,1.272
2024-04-13,09:34:04.000,51.2284046,-3.8218702,21,1.306
2024-04-13,09:34:09.000,51.2283588,-3.8218320,21,1.322
2024-04-13,09:34:14.000,51.2283171,-3.8217825,21,1.297
2024-04-13,09:34:19.000,51.2282855,-3.8217210,21,1.256
2024-04-13,09:34:24.000,51.2282600,-3.8216418,21,1.231
2024-04-13,09:34:29.000,51.2282278,-3.8215713,21,1.222
2024-04-13,09:34:55.000,51.2281947,-3.8215310,22,0.000
2024-04-13,09:35:00.000,51.2281678,-3.8214780,22,0.939
2024-04-13,09:35:05.000,51.2281269,-3.8213962,22,1.031
2024-04-13,09:35:10.000,51.2280784,-3.8213007,22,1.117
2024-04-13,09:35:15.000,51.2280462,-3.8211883,23,1.206
2024-04-13,09:35:20.000,51.2280139,-3.8210891,23,1.172
2024-04-13,09:35:25.000,51.2279833,-3.8210032,23,1.144
2024-04-13,09:35:30.000,51.2279588,-3.8209264,23,1.172
2024-04-13,09:35:35.000,51.2279348,-3.8208496,24,1.139
2024-04-13,09:35:40.000,51.2278942,-3.8207755,24,1.111
2024-04-13,09:35:45.000,51.2278640,-3.8207056,24,1.108
2024-04-13,09:35:50.000,51.2278473,-3.8206261,25,1.119
2024-04-13,09:35:55.000,51.2278039,-3.8205564,25,1.122
2024-04-13,09:36:00.000,51.2277718,-3.8204856,25,1.117
2024-04-13,09:36:05.000,51.2277569,-3.8203860,26,1.122
2024-04-13,09:36:10.000,51.2277642,-3.8203011,26,1.125
2024-04-13,09:37:01.000,51.2277252,-3.8202141,27,0.000
2024-04-13,09:37:06.000,51.2276932,-3.8202057,27,0.744
2024-04-13,09:37:11.000,51.2276583,-3.8201949,28,0.747
2024-04-13,09:37:16.000,51.2276444,-3.8201623,28,0.000
2024-04-13,09:37:21.000,51.2276798,-3.8201276,28,0.000
2024-04-13,09:37:26.000,51.2277075,-3.8200830,28,1.125
2024-04-13,09:37:31.000,51.2277003,-3.8200200,28,1.069
2024-04-13,09:37:36.000,51.2277053,-3.8199350,27,1.067
2024-04-13,09:37:41.000,51.2277192,-3.8198468,27,1.028
2024-04-13,09:37:46.000,51.2277078,-3.8197722,28,1.000
2024-04-13,09:37:51.000,51.2276843,-3.8197105,28,0.994
2024-04-13,09:37:56.000,51.2276684,-3.8196418,27,1.019
2024-04-13,09:38:01.000,51.2276519,-3.8195780,27,1.017
2024-04-13,09:38:06.000,51.2276455,-3.8195220,27,1.008
2024-04-13,09:38:11.000,51.2276364,-3.8194678,27,1.000
2024-04-13,09:39:16.000,51.2276094,-3.8193864,27,0.000
2024-04-13,09:39:21.000,51.2275942,-3.8193273,27,0.000
