date,time,lat,lon,ele,sog,cog
2018-07-10,10:41:15.600,50.2079340,-4.9368674,16.45,0.29,93.23
2018-07-10,10:41:20.600,50.2079153,-4.9368227,18.59,0.55,146.18
2018-07-10,10:41:25.600,50.2078704,-4.9368371,18.59,0.67,198.35
2018-07-10,10:41:30.600,50.2078184,-4.9368760,18.28,1.19,189.47
2018-07-10,10:41:35.600,50.2077601,-4.9369030,21.03,1.33,202.36
2018-07-10,10:41:40.800,50.2076971,-4.9369307,21.64,0.98,195.74
2018-07-10,10:41:46.200,50.2076414,-4.9369931,20.42,0.62,210.01
2018-07-10,10:41:51.200,50.2075911,-4.9370394,19.81,2.11,200.60
2018-07-10,10:41:56.600,50.2075377,-4.9370832,19.50,0.94,199.10
2018-07-10,10:42:02.000,50.2074731,-4.9370980,19.20,1.00,191.87
2018-07-10,10:42:07.000,50.2074168,-4.9371196,19.50,1.27,192.40
2018-07-10,10:42:12.200,50.2073527,-4.9371405,20.11,1.09,180.32
2018-07-10,10:42:17.200,50.2073039,-4.9371484,20.42,1.10,170.94
2018-07-10,10:42:22.200,50.2072727,-4.9371268,20.11,0.35,164.69
2018-07-10,10:42:56.800,50.2072571,-4.9370623,19.81,0.52,113.59
2018-07-10,10:43:01.800,50.2072333,-4.9369978,20.72,1.19,124.97
2018-07-10,10:43:06.800,50.2072114,-4.9369240,21.33,0.69,108.24
2018-07-10,10:43:11.800,50.2071962,-4.9368395,22.25,1.09,108.02
2018-07-10,10:43:16.800,50.2072018,-4.9367731,23.46,0.68,58.19
2018-07-10,10:43:21.800,50.2072281,-4.9367437,22.25,0.67,44.39
2018-07-10,10:43:26.800,50.2072709,-4.9367305,20.11,1.21,25.80
2018-07-10,10:43:31.800,50.2073200,-4.9367186,19.20,0.81,23.53
2018-07-10,10:43:36.800,50.2073560,-4.9366930,19.50,0.45,70.88
2018-07-10,10:43:42.000,50.2073481,-4.9366584,19.81,0.42,116.09
2018-07-10,10:43:47.000,50.2073355,-4.9366385,20.11,0.32,123.12
2018-07-10,10:43:57.000,50.2073296,-4.9366011,20.42,0.79,101.64
2018-07-10,10:44:02.000,50.2073420,-4.9365330,20.72,0.73,51.42
2018-07-10,10:44:07.000,50.2073504,-4.9364723,21.03,0.74,71.13
2018-07-10,10:44:12.000,50.2073641,-4.9364007,21.33,0.72,86.85
2018-07-10,10:44:17.000,50.2073792,-4.9363360,21.03,0.76,81.51
2018-07-10,10:44:22.000,50.2073895,-4.9362714,21.03,1.38,90.14
2018-07-10,10:44:27.000,50.2073969,-4.9362031,20.72,0.75,92.46
2018-07-10,10:44:32.000,50.2074127,-4.9361268,20.42,0.72,83.47
2018-07-10,10:44:37.000,50.2074303,-4.9360590,19.81,0.86,79.28
2018-07-10,10:44:42.000,50.2074409,-4.9359886,20.11,1.34,97.98
2018-07-10,10:44:47.000,50.2074464,-4.9359193,20.11,1.08,86.81
2018-07-10,10:44:52.000,50.2074482,-4.9358399,19.81,1.20,88.55
2018-07-10,10:44:57.000,50.2074463,-4.9357638,19.81,1.31,95.58
2018-07-10,10:45:02.000,50.2074259,-4.9356926,19.50,1.10,105.66
2018-07-10,10:45:07.000,50.2074121,-4.9356272,19.50,1.07,100.62
2018-07-10,10:45:12.000,50.2074047,-4.9355442,19.20,1.18,98.39
2018-07-10,10:45:17.000,50.2073981,-4.9354656,18.59,0.95,97.21
2018-07-10,10:45:22.000,50.2073993,-4.9353942,18.89,1.13,93.63
2018-07-10,10:45:27.000,50.2074003,-4.9353282,18.59,1.38,114.30
2018-07-10,10:45:32.000,50.2073947,-4.9352491,17.98,1.63,94.37
2018-07-10,10:45:37.000,50.2073950,-4.9351641,18.28,1.35,86.35
2018-07-10,10:45:42.000,50.2073944,-4.9350821,18.28,1.41,91.28
2018-07-10,10:45:47.000,50.2073922,-4.9350110,17.98,0.97,89.09
2018-07-10,10:45:52.000,50.2073920,-4.9349377,17.67,0.74,99.01
2018-07-10,10:45:57.000,50.2073853,-4.9348647,17.37,0.65,99.27
2018-07-10,10:46:02.000,50.2073801,-4.9347881,17.37,0.45,94.46
2018-07-10,10:46:07.000,50.2073766,-4.9347099,17.06,0.74,100.71
2018-07-10,10:46:12.000,50.2073777,-4.9346235,17.06,1.08,99.58
2018-07-10,10:46:17.000,50.2073819,-4.9345458,17.06,0.97,95.55
2018-07-10,10:46:22.000,50.2073817,-4.9344736,16.45,0.49,75.58
2018-07-10,10:46:27.000,50.2073780,-4.9343876,16.76,1.11,90.05
2018-07-10,10:46:32.000,50.2073844,-4.9343072,17.06,1.00,81.48
2018-07-10,10:46:37.000,50.2073804,-4.9342318,17.98,1.71,100.35
2018-07-10,10:46:42.000,50.2073733,-4.9341472,18.28,1.40,109.43
2018-07-10,10:46:47.000,50.2073684,-4.9340614,18.28,1.19,90.75
2018-07-10,10:46:52.200,50.2073685,-4.9339764,17.37,0.59,88.59
2018-07-10,10:46:57.200,50.2073709,-4.9338940,16.45,1.72,87.58
2018-07-10,10:47:02.200,50.2073742,-4.9337982,16.45,1.35,89.95
2018-07-10,10:47:07.200,50.2073776,-4.9337052,16.45,0.92,85.54
2018-07-10,10:47:12.200,50.2073803,-4.9336101,16.15,1.88,89.67
2018-07-10,10:47:17.200,50.2073805,-4.9335273,16.15,1.24,95.37
2018-07-10,10:47:22.200,50.2073898,-4.9334507,16.15,1.09,92.80
2018-07-10,10:47:27.200,50.2073980,-4.9333664,15.84,0.52,69.62
2018-07-10,10:47:34.000,50.2074111,-4.9333171,15.54,0.60,74.58
2018-07-10,10:47:39.000,50.2074464,-4.9332589,15.54,0.64,18.57
2018-07-10,10:47:44.000,50.2074553,-4.9331894,15.24,1.74,99.10
2018-07-10,10:47:57.800,50.2074124,-4.9331422,15.84,1.66,156.49
2018-07-10,10:48:02.800,50.2073613,-4.9331118,16.45,1.39,155.08
2018-07-10,10:48:07.800,50.2073072,-4.9330689,17.37,1.33,168.04
2018-07-10,10:48:12.800,50.2072697,-4.9330204,18.28,1.06,153.79
2018-07-10,10:48:17.800,50.2072331,-4.9329684,18.89,0.53,156.44
2018-07-10,10:48:22.800,50.2071868,-4.9329107,19.20,1.46,131.13
2018-07-10,10:48:27.800,50.2071491,-4.9328533,19.81,1.15,134.01
2018-07-10,10:48:32.800,50.2071149,-4.9327967,20.42,0.80,138.80
2018-07-10,10:48:37.800,50.2070703,-4.9327295,20.72,1.15,133.16
2018-07-10,10:48:42.800,50.2070284,-4.9326606,21.03,1.54,132.74
2018-07-10,10:48:47.800,50.2069923,-4.9325833,21.64,0.89,125.77
2018-07-10,10:49:06.800,50.2069963,-4.9326190,20.42,0.73,290.95
2018-07-10,10:49:26.400,50.2069810,-4.9325744,20.11,1.42,127.44
2018-07-10,10:49:31.400,50.2069529,-4.9325028,20.42,1.83,128.91
2018-07-10,10:49:36.400,50.2069230,-4.9324300,20.11,1.44,130.62
2018-07-10,10:49:41.400,50.2068945,-4.9323673,20.11,1.48,131.24
2018-07-10,10:49:46.400,50.2068638,-4.9323033,20.42,1.32,123.45
2018-07-10,10:49:51.400,50.2068354,-4.9322262,21.03,1.01,123.76
2018-07-10,10:49:56.400,50.2068051,-4.9321570,21.03,2.10,127.40
2018-07-10,10:50:01.400,50.2067674,-4.9320843,21.03,1.63,130.75
2018-07-10,10:50:06.400,50.2067345,-4.9320133,20.72,1.40,127.68
2018-07-10,10:50:11.400,50.2066988,-4.9319391,20.11,1.51,140.88
2018-07-10,10:50:16.400,50.2066689,-4.9318632,20.11,1.16,135.22
2018-07-10,10:50:21.400,50.2066375,-4.9317891,21.03,0.82,128.82
2018-07-10,10:50:26.400,50.2065902,-4.9317231,21.64,1.55,121.72
2018-07-10,10:50:31.400,50.2065544,-4.9316553,22.25,1.65,128.37
2018-07-10,10:50:36.400,50.2065141,-4.9315961,22.55,1.09,126.68
2018-07-10,10:50:41.400,50.2064700,-4.9315231,23.16,1.90,140.77
2018-07-10,10:50:46.400,50.2064341,-4.9314486,23.16,1.17,133.82
2018-07-10,10:50:51.400,50.2063959,-4.9313822,23.46,1.26,129.61
2018-07-10,10:50:56.400,50.2063556,-4.9313236,22.86,1.66,140.38
2018-07-10,10:51:01.400,50.2063127,-4.9312678,22.55,1.41,137.62
2018-07-10,10:51:06.400,50.2062776,-4.9311980,21.94,0.85,136.66
2018-07-10,10:51:11.400,50.2062421,-4.9311232,21.64,1.62,117.60
2018-07-10,10:51:16.400,50.2062152,-4.9310403,21.33,1.54,127.87
2018-07-10,10:51:21.400,50.2061892,-4.9309567,21.64,1.37,117.64
2018-07-10,10:51:26.400,50.2061696,-4.9308656,21.64,1.05,107.85
2018-07-10,10:51:31.400,50.2061490,-4.9307716,21.94,1.14,131.43
2018-07-10,10:51:36.400,50.2061266,-4.9306916,22.55,1.39,109.62
2018-07-10,10:51:41.400,50.2061103,-4.9306059,22.55,1.65,94.01
2018-07-10,10:51:46.400,50.2061075,-4.9305139,22.86,1.36,94.47
2018-07-10,10:51:51.400,50.2060848,-4.9304341,23.46,1.65,112.10
2018-07-10,10:51:56.400,50.2060553,-4.9303582,23.46,1.54,110.94
2018-07-10,10:52:01.400,50.2060007,-4.9302974,23.46,1.18,144.08
2018-07-10,10:52:06.400,50.2059403,-4.9302693,23.46,0.73,157.57
2018-07-10,10:52:11.400,50.2058730,-4.9302630,23.46,2.02,177.26
2018-07-10,10:52:16.400,50.2058161,-4.9302468,23.16,0.75,177.34
2018-07-10,10:52:21.400,50.2057628,-4.9302236,23.16,1.35,177.78
2018-07-10,10:52:26.400,50.2057104,-4.9302148,23.16,1.61,182.62
2018-07-10,10:52:31.400,50.2056489,-4.9302155,22.86,0.66,160.84
2018-07-10,10:52:36.400,50.2055989,-4.9302056,22.25,0.58,189.71
2018-07-10,10:52:41.400,50.2055546,-4.9302047,21.64,0.43,192.71
2018-07-10,10:52:46.400,50.2055233,-4.9301954,20.72,0.56,162.81
2018-07-10,10:52:55.000,50.2054974,-4.9301678,19.81,0.83,101.97
2018-07-10,10:53:00.000,50.2054802,-4.9300877,19.20,0.99,107.22
2018-07-10,10:53:05.000,50.2054831,-4.9300136,18.89,0.70,102.67
2018-07-10,10:53:10.000,50.2054955,-4.9299374,18.89,1.22,91.36
2018-07-10,10:53:15.000,50.2054818,-4.9298911,18.28,0.50,123.14
2018-07-10,10:53:24.400,50.2054471,-4.9298693,18.59,1.21,145.88
2018-07-10,10:53:29.400,50.2053971,-4.9298318,18.28,1.92,178.55
2018-07-10,10:53:34.400,50.2053519,-4.9297909,17.98,1.24,145.50
2018-07-10,10:53:39.400,50.2053255,-4.9297204,17.06,1.08,118.77
2018-07-10,10:53:44.400,50.2052984,-4.9296380,16.76,0.81,116.24
2018-07-10,10:53:49.400,50.2052799,-4.9295680,16.15,0.93,116.14
2018-07-10,10:53:54.400,50.2052609,-4.9294894,15.84,1.22,109.20
2018-07-10,10:53:59.400,50.2052493,-4.9294084,15.54,1.07,110.29
2018-07-10,10:54:04.400,50.2052319,-4.9293099,14.93,1.34,130.50
2018-07-10,10:54:09.400,50.2051921,-4.9292448,14.63,0.96,173.31
2018-07-10,10:54:14.400,50.2051546,-4.9291982,14.93,0.87,131.36
2018-07-10,10:54:19.400,50.2051268,-4.9291196,14.93,1.16,122.41
2018-07-10,10:54:24.400,50.2051007,-4.9290256,14.93,1.56,126.22
2018-07-10,10:54:29.400,50.2050706,-4.9289478,14.63,1.20,126.44
2018-07-10,10:54:34.400,50.2050296,-4.9288765,14.32,0.74,152.19
2018-07-10,10:54:39.400,50.2050027,-4.9288028,14.02,1.56,136.86
2018-07-10,10:54:44.400,50.2049701,-4.9287297,13.41,0.79,126.33
2018-07-10,10:54:49.400,50.2049346,-4.9287069,13.10,0.40,183.76
2018-07-10,10:54:54.400,50.2048883,-4.9286916,12.80,1.55,162.40
2018-07-10,10:54:59.400,50.2048362,-4.9286718,12.49,0.47,138.68
2018-07-10,10:55:04.400,50.2048358,-4.9286203,12.19,0.69,67.59
2018-07-10,10:55:09.400,50.2048075,-4.9285518,11.58,1.19,138.63
2018-07-10,10:55:14.400,50.2047657,-4.9285029,11.58,1.17,137.50
2018-07-10,10:55:19.400,50.2047486,-4.9284224,11.58,0.87,81.27
2018-07-10,10:55:24.400,50.2047246,-4.9283761,12.49,0.92,138.09
2018-07-10,10:55:29.400,50.2046806,-4.9283320,13.10,1.82,162.02
2018-07-10,10:55:34.400,50.2046480,-4.9282540,13.71,0.96,119.28
2018-07-10,10:55:39.400,50.2046066,-4.9281988,13.71,1.17,110.57
2018-07-10,10:55:44.400,50.2045747,-4.9281354,13.71,0.55,103.60
2018-07-10,10:55:49.400,50.2045456,-4.9280896,13.41,0.67,160.32
2018-07-10,10:55:54.400,50.2045101,-4.9280305,13.10,1.08,140.24
2018-07-10,10:55:59.400,50.2044691,-4.9279834,13.10,1.14,153.06
2018-07-10,10:56:04.400,50.2044300,-4.9279381,12.80,1.01,170.94
2018-07-10,10:56:09.600,50.2044077,-4.9279165,13.41,0.79,189.51
2018-07-10,10:56:14.600,50.2043697,-4.9279096,13.41,0.90,158.59
2018-07-10,10:56:19.600,50.2043274,-4.9278668,12.80,1.21,133.33
2018-07-10,10:56:24.600,50.2042936,-4.9278304,12.19,0.97,142.22
