date,time,lat,lon,ele,sog
2024-09-02,12:58:56.000,51.2155041,-3.9270428,129.4,0.000
2024-09-02,12:59:01.000,51.2155260,-3.9270495,129.4,0.000
2024-09-02,12:59:06.000,51.2155172,-3.9270543,128.8,0.000
2024-09-02,12:59:11.000,51.2155420,-3.9271230,128.4,0.000
2024-09-02,12:59:16.000,51.2155356,-3.9271652,128.4,0.765
2024-09-02,12:59:21.000,51.2155227,-3.9271430,128.2,0.000
2024-09-02,12:59:26.000,51.2155167,-3.9270661,128.8,1.185
2024-09-02,12:59:31.000,51.2155416,-3.9269652,128.6,1.409
2024-09-02,12:59:37.000,51.2155622,-3.9268780,128.6,1.456
2024-09-02,12:59:42.000,51.2155754,-3.9268051,129.2,1.409
2024-09-02,12:59:47.000,51.2155767,-3.9267489,129.6,1.353
2024-09-02,12:59:52.000,51.2156105,-3.9266730,129.8,1.325
2024-09-02,12:59:57.000,51.2156659,-3.9266318,129.6,1.372
2024-09-02,13:00:02.000,51.2157360,-3.9266563,129.8,1.418
2024-09-02,13:00:07.000,51.2157896,-3.9266911,129.4,1.437
2024-09-02,13:00:12.000,51.2158300,-3.9267279,129.2,1.418
2024-09-02,13:00:17.000,51.2158782,-3.9267574,123.4,1.316
2024-09-02,13:00:22.000,51.2159400,-3.9267797,118.0,1.306
2024-09-02,13:00:27.000,51.2160134,-3.9268094,113.6,1.362
2024-09-02,13:00:32.000,51.2160771,-3.9268514,109.4,1.400
2024-09-02,13:00:37.000,51.2161175,-3.9268845,106.2,1.372
2024-09-02,13:00:42.000,51.2161832,-3.9269207,103.0,1.362
2024-09-02,13:00:47.000,51.2162363,-3.9269384,100.0,1.372
2024-09-02,13:00:52.000,51.2163040,-3.9269771,97.4,1.362
2024-09-02,13:00:57.000,51.2163511,-3.9269917,95.0,1.372
2024-09-02,13:01:02.000,51.2164205,-3.9270006,93.0,1.316
2024-09-02,13:01:07.000,51.2164630,-3.9269778,90.8,1.586
2024-09-02,13:01:12.000,51.2165052,-3.9269529,89.0,1.521
2024-09-02,13:01:17.000,51.2165487,-3.9269439,88.0,1.260
2024-09-02,13:01:22.000,51.2165805,-3.9269369,87.0,1.082
2024-09-02,13:01:27.000,51.2166247,-3.9269456,86.2,1.390
2024-09-02,13:01:32.000,51.2166649,-3.9269465,85.4,1.269
2024-09-02,13:01:37.000,51.2166890,-3.9269319,84.4,0.000
2024-09-02,13:01:42.000,51.2167122,-3.9269341,83.2,0.000
2024-09-02,13:01:47.000,51.2167287,-3.9269303,82.4,0.000
2024-09-02,13:01:52.000,51.2167791,-3.9269220,81.6,0.000
2024-09-02,13:01:57.000,51.2168055,-3.9269092,81.2,0.597
2024-09-02,13:02:02.000,51.2168148,-3.9269050,80.8,0.000
2024-09-02,13:02:07.000,51.2168300,-3.9269143,80.0,0.000
2024-09-02,13:02:12.000,51.2168155,-3.9269177,79.2,0.000
2024-09-02,13:02:17.000,51.2168065,-3.9269251,78.6,0.000
2024-09-02,13:02:22.000,51.2168151,-3.9269260,78.4,0.000
2024-09-02,13:02:27.000,51.2168256,-3.9269531,77.8,0.000
2024-09-02,13:02:32.000,51.2168213,-3.9269464,77.2,0.000
2024-09-02,13:02:37.000,51.2168088,-3.9269227,77.0,0.000
2024-09-02,13:02:42.000,51.2168013,-3.9269302,76.4,0.000
