date,time,lat,lon,ele,sog,cog
2019-09-09,13:21:14.600,50.2883958,-3.8969447,16.15,0.86,220.29
2019-09-09,13:21:38.000,50.2883861,-3.8970175,10.66,0.44,261.14
2019-09-09,13:21:52.800,50.2884027,-3.8970132,10.05,0.39,339.51
2019-09-09,13:22:08.800,50.2883923,-3.8970369,9.14,0.51,213.28
2019-09-09,13:22:23.200,50.2883846,-3.8970502,8.53,0.42,305.69
2019-09-09,13:22:48.800,50.2884056,-3.8970251,8.53,0.33,130.71
2019-09-09,13:23:43.800,50.2884070,-3.8970190,8.83,1.03,295.56
2019-09-09,13:23:51.800,50.2883805,-3.8970252,7.92,0.99,140.52
2019-09-09,13:23:56.800,50.2883531,-3.8969899,7.92,0.35,197.21
2019-09-09,13:24:27.400,50.2883158,-3.8970247,7.01,0.28,224.38
2019-09-09,13:24:32.400,50.2882719,-3.8970642,6.40,0.90,227.70
2019-09-09,13:24:37.400,50.2882463,-3.8971060,5.79,0.88,235.01
2019-09-09,13:24:42.400,50.2882039,-3.8971699,5.18,1.21,221.18
2019-09-09,13:24:47.800,50.2881617,-3.8972280,4.57,0.29,210.53
2019-09-09,13:24:55.800,50.2881385,-3.8972555,4.57,0.66,221.57
2019-09-09,13:25:05.200,50.2881145,-3.8972721,4.26,0.45,178.35
2019-09-09,13:25:10.200,50.2880798,-3.8972797,4.26,0.91,156.22
2019-09-09,13:25:16.200,50.2880508,-3.8972622,3.65,1.00,128.52
2019-09-09,13:25:21.200,50.2880211,-3.8972254,3.96,0.49,153.84
2019-09-09,13:25:26.400,50.2879877,-3.8971785,4.57,0.44,122.96
2019-09-09,13:25:31.400,50.2879607,-3.8971328,4.87,0.95,135.34
2019-09-09,13:25:36.400,50.2879261,-3.8970860,5.18,0.88,136.75
2019-09-09,13:25:41.400,50.2878974,-3.8970428,5.48,0.78,162.93
2019-09-09,13:25:46.400,50.2878721,-3.8969965,6.09,0.86,136.10
2019-09-09,13:25:51.400,50.2878414,-3.8969548,7.01,0.78,139.81
2019-09-09,13:25:56.400,50.2878096,-3.8969170,7.62,0.96,141.50
2019-09-09,13:26:01.400,50.2877739,-3.8968833,8.22,1.03,145.97
2019-09-09,13:26:06.400,50.2877485,-3.8968396,8.53,0.67,133.90
2019-09-09,13:26:11.400,50.2877165,-3.8967996,8.83,0.77,134.08
2019-09-09,13:26:16.400,50.2876864,-3.8967488,9.14,0.61,158.22
2019-09-09,13:26:21.400,50.2876474,-3.8966937,9.75,1.33,137.66
2019-09-09,13:26:26.400,50.2876169,-3.8966403,10.36,1.27,141.91
2019-09-09,13:26:31.400,50.2875868,-3.8965818,11.58,0.96,132.58
2019-09-09,13:26:36.400,50.2875571,-3.8965237,12.49,0.95,135.88
2019-09-09,13:26:41.400,50.2875191,-3.8964777,13.10,1.25,153.78
