lat,lon
50.268707,-3.870559
50.268723,-3.870633
50.268738,-3.870705
50.268755,-3.870792
50.268784,-3.870879
50.268811,-3.870953
50.268825,-3.871021
50.268832,-3.871099
50.268827,-3.871204
50.268819,-3.871287
50.268806,-3.871356
50.268799,-3.871434
50.268816,-3.871525
50.268826,-3.871605
50.268828,-3.871688
50.268835,-3.871780
50.268860,-3.871866
50.268880,-3.871941
50.268897,-3.872021
50.268928,-3.872080
50.268963,-3.872124
50.268986,-3.872186
50.269008,-3.872254
50.269035,-3.872311
50.269062,-3.872371
50.269097,-3.872447
50.269117,-3.872523
50.269111,-3.872602
50.269105,-3.872676
50.269091,-3.872762
50.269084,-3.872834
50.269103,-3.872919
50.269146,-3.872964
50.269190,-3.873024
50.269212,-3.873085
50.269236,-3.873164
50.269264,-3.873235
50.269317,-3.873272
50.269363,-3.873314
50.269397,-3.873369
50.269429,-3.873427
50.269467,-3.873492
50.269496,-3.873558
50.269530,-3.873625
50.269563,-3.873687
50.269597,-3.873741
50.269646,-3.873772
50.269691,-3.873774
50.269745,-3.873767
50.269792,-3.873772
50.269841,-3.873784
50.269888,-3.873803
50.269929,-3.873834
50.269973,-3.873865
50.270013,-3.873916
50.270051,-3.873971
50.270095,-3.874016
50.270140,-3.874055
50.270190,-3.874085
50.270248,-3.874115
50.270294,-3.874146
50.270337,-3.874175
50.270378,-3.874215
50.270420,-3.874258
50.270450,-3.874337
50.270480,-3.874400
50.270518,-3.874458
50.270553,-3.874507
50.270605,-3.874512
50.270657,-3.874523
50.270701,-3.874558
50.270752,-3.874584
50.270793,-3.874620
50.270828,-3.874666
50.270868,-3.874730
50.270914,-3.874768
50.270955,-3.874818
50.270981,-3.874909
50.271001,-3.874976
50.271021,-3.875045
50.271054,-3.875115
50.271074,-3.875181
50.271094,-3.875248
50.271115,-3.875318
50.271134,-3.875381
50.271163,-3.875441
50.271191,-3.875517
50.271228,-3.875575
50.271274,-3.875615
50.271310,-3.875676
50.271338,-3.875753
50.271366,-3.875821
50.271401,-3.875907
50.271428,-3.875964
50.271465,-3.876034
50.271493,-3.876090
50.271518,-3.876159
50.271536,-3.876227
50.271579,-3.876252
50.271634,-3.876273
50.271686,-3.876283
50.271743,-3.876320
50.271787,-3.876348
50.271833,-3.876395
50.271873,-3.876461
50.271899,-3.876533
50.271933,-3.876585
50.271968,-3.876650
50.271994,-3.876722
50.272021,-3.876798
50.272045,-3.876867
50.272056,-3.876952
50.272064,-3.877035
50.272067,-3.877126
50.272074,-3.877207
50.272093,-3.877290
50.272119,-3.877371
50.272142,-3.877439
50.272166,-3.877512
50.272195,-3.877582
50.272244,-3.877631
50.272304,-3.877648
50.272357,-3.877654
50.272400,-3.877676
50.272444,-3.877708
50.272498,-3.877717
50.272555,-3.877723
50.272600,-3.877718
50.272656,-3.877715
50.272703,-3.877705
50.272751,-3.877711
50.272801,-3.877728
50.272853,-3.877753
50.272902,-3.877782
50.272943,-3.877830
50.272968,-3.877904
50.272990,-3.877993
50.273014,-3.878075
50.273047,-3.878131
50.273091,-3.878161
50.273146,-3.878148
50.273187,-3.878084
50.273230,-3.878061
50.273276,-3.878123
50.273316,-3.878174
50.273369,-3.878209
50.273423,-3.878228
50.273472,-3.878233
50.273527,-3.878230
50.273572,-3.878216
50.273627,-3.878217
50.273674,-3.878237
50.273733,-3.878242
50.273787,-3.878263
50.273842,-3.878293
50.273879,-3.878332
50.273898,-3.878403
50.273926,-3.878469
50.273949,-3.878544
50.273977,-3.878636
50.273991,-3.878704
50.274003,-3.878806
50.274019,-3.878888
50.274033,-3.878966
50.274048,-3.879040
50.274080,-3.879106
50.274112,-3.879173
50.274152,-3.879208
50.274203,-3.879251
50.274237,-3.879306
50.274284,-3.879360
50.274318,-3.879420
50.274347,-3.879480
50.274384,-3.879519
50.274417,-3.879583
50.274463,-3.879650
50.274499,-3.879692
50.274536,-3.879733
50.274576,-3.879801
50.274613,-3.879854
50.274652,-3.879907
50.274696,-3.879938
50.274746,-3.879957
50.274799,-3.879955
50.274845,-3.879963
50.274894,-3.879952
50.274949,-3.879935
50.274996,-3.879948
50.275045,-3.879971
50.275095,-3.879995
50.275143,-3.880017
50.275197,-3.880050
50.275237,-3.880084
50.275283,-3.880109
50.275327,-3.880144
50.275382,-3.880179
50.275427,-3.880216
50.275477,-3.880265
50.275531,-3.880302
50.275575,-3.880324
50.275627,-3.880356
50.275678,-3.880374
50.275732,-3.880403
50.275782,-3.880449
50.275824,-3.880487
50.275857,-3.880547
50.275909,-3.880583
50.275957,-3.880630
50.276005,-3.880660
50.276043,-3.880697
50.276086,-3.880732
50.276130,-3.880774
50.276166,-3.880821
50.276212,-3.880882
50.276260,-3.880945
50.276297,-3.880993
50.276346,-3.881049
50.276391,-3.881077
50.276434,-3.881110
50.276485,-3.881140
50.276537,-3.881160
50.276589,-3.881171
50.276631,-3.881131
50.276640,-3.881048
50.276636,-3.880954
50.276627,-3.880876
50.276622,-3.880794
50.276619,-3.880719
50.276622,-3.880628
50.276624,-3.880543
50.276624,-3.880458
50.276615,-3.880377
50.276600,-3.880282
50.276592,-3.880207
50.276593,-3.880127
50.276592,-3.880046
50.276594,-3.879971
50.276599,-3.879901
50.276606,-3.879816
50.276617,-3.879746
50.276632,-3.879667
50.276640,-3.879597
50.276645,-3.879521
50.276649,-3.879435
50.276651,-3.879356
50.276658,-3.879285
50.276675,-3.879213
50.276692,-3.879146
50.276705,-3.879078
50.276723,-3.878997
50.276736,-3.878927
50.276761,-3.878857
50.276797,-3.878814
50.276840,-3.878758
50.276852,-3.878671
50.276860,-3.878598
50.276869,-3.878524
50.276869,-3.878438
50.276863,-3.878349
50.276865,-3.878278
50.276876,-3.878196
50.276900,-3.878112
50.276916,-3.878029
50.276942,-3.877972
50.276970,-3.877911
50.276988,-3.877830
50.277000,-3.877748
50.277020,-3.877665
50.277028,-3.877590
50.277039,-3.877521
50.277084,-3.877473
50.277133,-3.877409
50.277178,-3.877356
50.277207,-3.877285
50.277247,-3.877214
50.277286,-3.877158
50.277324,-3.877110
50.277355,-3.877056
50.277391,-3.876997
50.277424,-3.876934
50.277468,-3.876903
50.277513,-3.876914
50.277565,-3.876922
50.277593,-3.876860
50.277610,-3.876782
50.277622,-3.876709
50.277636,-3.876641
50.277640,-3.876559
50.277636,-3.876488
