lat,lon
50.288514,-3.896957
50.288448,-3.896923
50.288460,-3.896849
50.288390,-3.896950
50.288345,-3.897022
50.288389,-3.896994
50.288421,-3.896935
50.288401,-3.897008
50.288356,-3.896994
50.288326,-3.897047
50.288280,-3.897076
50.288243,-3.897118
50.288207,-3.897170
50.288170,-3.897215
50.288129,-3.897254
50.288079,-3.897264
50.288044,-3.897215
50.288013,-3.897163
50.287981,-3.897102
50.287944,-3.897059
50.287913,-3.896991
50.287874,-3.896944
50.287842,-3.896886
50.287802,-3.896844
50.287765,-3.896800
50.287721,-3.896764
50.287702,-3.896692
50.287672,-3.896634
50.287632,-3.896584
50.287601,-3.896532
50.287567,-3.896474
50.287538,-3.896419
50.287504,-3.896371
50.287470,-3.896321
50.287432,-3.896267
50.287389,-3.896218
50.287343,-3.896178
50.287296,-3.896152
50.287251,-3.896103
50.287206,-3.896060
50.287162,-3.896006
50.287122,-3.895963
50.287080,-3.895923
50.287035,-3.895888
50.286992,-3.895851
50.286950,-3.895817
50.286904,-3.895802
50.286856,-3.895769
50.286810,-3.895743
50.286765,-3.895718
50.286720,-3.895714
50.286675,-3.895712
50.286627,-3.895717
50.286575,-3.895721
50.286530,-3.895728
50.286485,-3.895731
50.286439,-3.895725
50.286394,-3.895722
50.286348,-3.895739
50.286297,-3.895755
50.286233,-3.895765
50.286180,-3.895788
50.286134,-3.895832
50.286090,-3.895861
50.286050,-3.895904
50.286015,-3.895959
50.285980,-3.896004
50.285954,-3.896064
50.285918,-3.896108
50.285882,-3.896152
50.285842,-3.896200
50.285799,-3.896243
50.285753,-3.896291
50.285716,-3.896331
50.285676,-3.896366
50.285633,-3.896418
50.285587,-3.896472
50.285557,-3.896527
50.285513,-3.896570
50.285461,-3.896614
50.285419,-3.896638
50.285371,-3.896672
50.285319,-3.896692
50.285262,-3.896693
50.285208,-3.896693
50.285156,-3.896694
50.285106,-3.896694
50.285053,-3.896695
50.285009,-3.896709
50.284958,-3.896712
50.284907,-3.896702
50.284858,-3.896742
50.284811,-3.896775
50.284764,-3.896794
50.284713,-3.896797
50.284663,-3.896818
50.284618,-3.896840
50.284565,-3.896847
50.284509,-3.896830
50.284456,-3.896843
50.284405,-3.896831
50.284357,-3.896788
50.284315,-3.896747
50.284281,-3.896699
50.284244,-3.896643
50.284208,-3.896596
50.284161,-3.896552
50.284121,-3.896513
50.284079,-3.896473
50.284039,-3.896431
50.283992,-3.896398
50.283952,-3.896360
50.283914,-3.896320
50.283864,-3.896280
50.283818,-3.896241
50.283772,-3.896202
50.283732,-3.896158
50.283691,-3.896109
50.283650,-3.896069
50.283606,-3.896026
50.283562,-3.895973
50.283522,-3.895924
50.283488,-3.895868
50.283463,-3.895805
50.283431,-3.895743
50.283398,-3.895683
50.283358,-3.895632
50.283319,-3.895589
50.283286,-3.895527
50.283257,-3.895461
50.283234,-3.895382
50.283213,-3.895310
50.283186,-3.895250
50.283157,-3.895191
50.283129,-3.895134
50.283101,-3.895071
50.283070,-3.895017
50.283028,-3.894967
50.282994,-3.894900
50.282956,-3.894849
50.282912,-3.894795
50.282877,-3.894741
50.282839,-3.894672
50.282807,-3.894598
50.282773,-3.894538
50.282736,-3.894477
50.282710,-3.894414
50.282659,-3.894439
50.282629,-3.894495
50.282598,-3.894546
50.282569,-3.894606
50.282529,-3.894663
50.282487,-3.894710
50.282441,-3.894740
50.282394,-3.894762
50.282411,-3.894830
50.282439,-3.894889
50.282429,-3.894960
50.282403,-3.895026
50.282377,-3.895100
50.282345,-3.895160
50.282305,-3.895205
50.282257,-3.895244
