lat,lon
50.561735,-2.448992
50.561693,-2.449021
50.561639,-2.449016
50.561588,-2.449002
50.561546,-2.448973
50.561499,-2.448946
50.561457,-2.448981
50.561411,-2.449021
50.561364,-2.449008
50.561327,-2.448961
50.561269,-2.448972
50.561217,-2.448968
50.561159,-2.448979
50.561110,-2.448962
50.561060,-2.448941
50.561026,-2.448891
50.560985,-2.448857
50.560936,-2.448819
50.560888,-2.448770
50.560850,-2.448725
50.560804,-2.448710
50.560755,-2.448689
50.560703,-2.448678
50.560672,-2.448735
50.560620,-2.448733
50.560566,-2.448715
50.560506,-2.448701
50.560463,-2.448669
50.560417,-2.448670
50.560362,-2.448708
50.560334,-2.448644
50.560301,-2.448597
50.560254,-2.448580
50.560203,-2.448575
50.560152,-2.448552
50.560110,-2.448519
50.560058,-2.448482
50.560017,-2.448438
50.559991,-2.448374
50.559964,-2.448316
50.559923,-2.448275
50.559882,-2.448229
50.559840,-2.448176
50.559797,-2.448141
50.559750,-2.448088
50.559706,-2.448041
50.559671,-2.447990
50.559632,-2.447949
50.559583,-2.447923
50.559537,-2.447909
50.559489,-2.447889
50.559444,-2.447881
50.559398,-2.447863
50.559351,-2.447843
50.559305,-2.447827
50.559258,-2.447813
50.559201,-2.447799
50.559151,-2.447790
50.559102,-2.447777
50.559056,-2.447755
50.559000,-2.447743
50.558952,-2.447743
50.558901,-2.447748
50.558847,-2.447759
50.558799,-2.447742
50.558742,-2.447723
50.558696,-2.447695
50.558650,-2.447687
50.558698,-2.447666
50.558747,-2.447698
50.558741,-2.447616
50.558690,-2.447615
50.558639,-2.447609
50.558587,-2.447588
50.558538,-2.447566
50.558492,-2.447547
50.558444,-2.447537
50.558411,-2.447488
50.558364,-2.447433
50.558324,-2.447382
50.558301,-2.447319
50.558275,-2.447254
50.558250,-2.447193
50.558227,-2.447123
50.558221,-2.447034
50.558206,-2.446961
50.558194,-2.446888
50.558166,-2.446826
50.558171,-2.446753
50.558163,-2.446662
50.558137,-2.446602
50.558102,-2.446553
50.558051,-2.446512
50.558006,-2.446484
50.557965,-2.446437
50.557917,-2.446428
50.557866,-2.446407
50.557824,-2.446375
50.557784,-2.446332
50.557732,-2.446340
50.557686,-2.446308
50.557665,-2.446224
50.557641,-2.446143
50.557628,-2.446074
50.557627,-2.445987
50.557619,-2.445908
50.557591,-2.445849
50.557579,-2.445774
50.557568,-2.445692
50.557549,-2.445617
50.557505,-2.445586
50.557462,-2.445548
50.557429,-2.445497
50.557398,-2.445441
50.557380,-2.445365
50.557335,-2.445328
50.557289,-2.445297
50.557237,-2.445281
50.557181,-2.445254
50.557130,-2.445249
50.557080,-2.445222
50.557034,-2.445197
50.556992,-2.445167
50.556951,-2.445132
50.556920,-2.445070
50.556865,-2.445042
50.556823,-2.445017
50.556776,-2.444988
50.556733,-2.444961
50.556686,-2.444925
50.556642,-2.444891
50.556604,-2.444840
50.556564,-2.444803
50.556516,-2.444762
50.556470,-2.444755
50.556421,-2.444753
50.556368,-2.444755
50.556319,-2.444766
50.556282,-2.444720
50.556242,-2.444677
50.556200,-2.444627
50.556162,-2.444585
50.556212,-2.444567
50.556257,-2.444574
50.556303,-2.444575
50.556349,-2.444565
50.556383,-2.444611
50.556386,-2.444682
50.556398,-2.444754
50.556415,-2.444838
50.556437,-2.444919
50.556417,-2.444847
50.556401,-2.444781
50.556372,-2.444720
50.556361,-2.444649
50.556306,-2.444632
50.556243,-2.444640
50.556179,-2.444642
50.556121,-2.444641
50.556075,-2.444615
50.556028,-2.444576
50.555982,-2.444545
50.555935,-2.444516
50.555890,-2.444505
50.555837,-2.444519
50.555788,-2.444522
50.555737,-2.444533
50.555704,-2.444473
50.555660,-2.444454
50.555606,-2.444476
50.555558,-2.444480
50.555596,-2.444523
50.555552,-2.444553
50.555498,-2.444598
50.555456,-2.444644
50.555414,-2.444688
50.555376,-2.444733
50.555358,-2.444801
50.555309,-2.444844
50.555270,-2.444879
50.555226,-2.444899
50.555178,-2.444899
50.555130,-2.444897
50.555078,-2.444911
50.555020,-2.444928
50.554963,-2.444923
50.554916,-2.444920
50.554863,-2.444939
50.554817,-2.444975
50.554779,-2.445022
