date,time,lat,lon,ele,sog,cog
2019-11-30,11:44:30.200,50.6247507,-2.4435117,-3.04,2.25,22.20
2019-11-30,11:44:35.200,50.6248142,-2.4434727,-2.43,1.82,29.94
2019-11-30,11:44:40.200,50.6248753,-2.4434213,-2.74,0.74,16.98
2019-11-30,11:44:45.200,50.6249339,-2.4433682,-3.35,1.58,34.68
2019-11-30,11:44:50.200,50.6249910,-2.4433150,-3.04,1.34,21.26
2019-11-30,11:44:55.200,50.6250530,-2.4432637,-2.74,1.88,35.68
2019-11-30,11:45:00.200,50.6251170,-2.4432170,-2.74,1.24,30.99
2019-11-30,11:45:05.200,50.6251739,-2.4431658,-2.43,1.79,31.23
2019-11-30,11:45:10.200,50.6252329,-2.4431193,-2.74,1.67,25.90
2019-11-30,11:45:15.200,50.6252887,-2.4430541,-3.04,1.56,34.25
2019-11-30,11:45:20.200,50.6253414,-2.4429878,-3.35,1.60,35.45
2019-11-30,11:45:25.200,50.6253960,-2.4429149,-3.65,1.79,42.55
2019-11-30,11:45:30.200,50.6254431,-2.4428458,-4.26,0.74,59.32
2019-11-30,11:45:35.200,50.6254996,-2.4427810,-4.57,1.51,37.79
2019-11-30,11:45:40.200,50.6255465,-2.4427082,-5.18,1.71,30.43
2019-11-30,11:45:45.200,50.6255947,-2.4426350,-6.09,1.48,55.85
2019-11-30,11:45:50.200,50.6256471,-2.4425758,-6.40,0.79,31.56
2019-11-30,11:45:55.200,50.6256951,-2.4424990,-7.01,1.64,58.31
2019-11-30,11:46:00.200,50.6257493,-2.4424402,-7.01,0.47,59.53
2019-11-30,11:46:05.200,50.6258101,-2.4423765,-7.01,1.84,46.48
2019-11-30,11:46:10.200,50.6258639,-2.4423144,-7.01,0.77,39.10
2019-11-30,11:46:15.200,50.6259093,-2.4422432,-7.31,1.84,62.85
2019-11-30,11:46:20.200,50.6259548,-2.4421749,-7.31,0.90,31.23
2019-11-30,11:46:25.200,50.6259987,-2.4421162,-7.31,1.86,35.06
2019-11-30,11:46:30.200,50.6260482,-2.4420491,-7.31,1.53,39.36
2019-11-30,11:46:35.200,50.6260972,-2.4419863,-7.31,1.64,43.48
2019-11-30,11:46:40.200,50.6261558,-2.4419180,-6.70,1.72,35.53
2019-11-30,11:46:45.200,50.6262065,-2.4418554,-6.40,1.31,30.44
2019-11-30,11:46:50.200,50.6262557,-2.4417884,-6.09,1.72,42.97
2019-11-30,11:46:55.200,50.6262977,-2.4417163,-6.70,0.84,69.16
2019-11-30,11:47:00.200,50.6263490,-2.4416442,-6.40,1.80,34.72
2019-11-30,11:47:05.200,50.6264052,-2.4415754,-6.40,1.59,43.08
2019-11-30,11:47:10.200,50.6264220,-2.4415205,-6.40,0.91,135.40
2019-11-30,11:47:46.000,50.6263958,-2.4414705,-6.09,0.46,4.54
2019-11-30,11:47:51.600,50.6264301,-2.4414678,-5.18,0.63,33.61
2019-11-30,11:47:57.000,50.6264217,-2.4413931,-4.87,1.67,114.88
2019-11-30,11:48:02.000,50.6264041,-2.4413092,-5.18,1.20,98.33
2019-11-30,11:48:07.000,50.6263881,-2.4412289,-5.18,0.91,115.34
2019-11-30,11:48:12.000,50.6263835,-2.4411259,-6.40,0.94,73.22
2019-11-30,11:48:17.000,50.6264134,-2.4410744,-7.01,1.21,44.81
2019-11-30,11:48:22.000,50.6264541,-2.4410358,-6.40,1.99,37.90
2019-11-30,11:48:27.000,50.6264967,-2.4409786,-6.09,0.64,26.93
2019-11-30,11:48:32.000,50.6265449,-2.4409441,-6.09,1.61,37.33
2019-11-30,11:48:37.000,50.6265936,-2.4408789,-6.09,1.80,40.50
2019-11-30,11:48:42.000,50.6266368,-2.4408242,-6.40,0.86,29.97
2019-11-30,11:48:47.000,50.6266856,-2.4407650,-6.40,1.19,35.45
2019-11-30,11:48:52.200,50.6267308,-2.4407023,-6.70,1.46,33.64
2019-11-30,11:48:57.200,50.6267772,-2.4406469,-6.70,0.48,43.69
2019-11-30,11:49:02.200,50.6268273,-2.4405996,-6.70,1.41,30.77
2019-11-30,11:49:07.200,50.6268724,-2.4405409,-6.70,1.64,39.11
2019-11-30,11:49:12.200,50.6269146,-2.4404844,-6.70,0.95,36.14
2019-11-30,11:49:17.200,50.6269588,-2.4404168,-7.01,1.63,53.89
2019-11-30,11:49:22.200,50.6270056,-2.4403628,-6.70,0.52,30.75
2019-11-30,11:49:27.200,50.6270464,-2.4403081,-6.70,1.72,42.94
2019-11-30,11:49:32.200,50.6270961,-2.4402456,-6.70,1.01,36.56
2019-11-30,11:49:37.200,50.6271333,-2.4401942,-6.70,0.60,33.61
2019-11-30,11:49:42.200,50.6271794,-2.4401463,-6.70,1.42,44.01
2019-11-30,11:49:49.400,50.6272098,-2.4400987,-6.09,0.99,43.60
2019-11-30,11:49:54.400,50.6272601,-2.4400471,-5.79,1.88,35.11
2019-11-30,11:49:59.400,50.6273109,-2.4399912,-5.48,0.41,340.71
2019-11-30,11:50:04.400,50.6273565,-2.4399403,-5.48,1.20,34.11
2019-11-30,11:50:09.400,50.6274024,-2.4398821,-5.18,1.58,52.08
