date,time,lat,lon,ele,sog
2026-09-17,10:54:46.000,50.4130283,-5.0866341,33.2,0.000
2026-09-17,10:54:51.000,50.4130283,-5.0866343,33.2,0.000
2026-09-17,10:54:56.000,50.4130285,-5.0866338,33.2,0.000
2026-09-17,10:55:01.000,50.4130284,-5.0866330,33.6,0.000
2026-09-17,10:55:06.000,50.4130285,-5.0866335,33.4,0.000
2026-09-17,10:55:11.000,50.4130289,-5.0866350,33.4,0.000
2026-09-17,10:55:16.000,50.4130290,-5.0866353,33.2,0.000
2026-09-17,10:55:21.000,50.4130293,-5.0866356,33.2,0.000
2026-09-17,10:55:26.000,50.4130296,-5.0866358,33.2,0.000
2026-09-17,10:55:31.000,50.4130302,-5.0866362,33.4,0.000
2026-09-17,10:55:36.000,50.4130310,-5.0866366,33.8,0.000
2026-09-17,10:55:41.000,50.4130321,-5.0866372,33.6,0.000
2026-09-17,10:55:46.000,50.4130334,-5.0866377,33.4,0.000
2026-09-17,10:55:51.000,50.4130351,-5.0866382,33.4,0.000
2026-09-17,10:55:56.000,50.4130371,-5.0866386,33.4,0.000
2026-09-17,10:56:01.000,50.4130394,-5.0866391,33.4,0.000
2026-09-17,10:56:06.000,50.4130420,-5.0866397,33.4,0.000
2026-09-17,10:56:11.000,50.4130447,-5.0866402,33.6,0.000
2026-09-17,10:56:16.000,50.4130473,-5.0866408,33.6,0.000
2026-09-17,10:56:21.000,50.4130496,-5.0866414,33.6,0.000
2026-09-17,10:56:26.000,50.4130512,-5.0866418,33.6,0.000
2026-09-17,10:56:31.000,50.4130520,-5.0866418,33.6,0.000
2026-09-17,10:56:36.000,50.4130510,-5.0866361,33.4,0.000
2026-09-17,10:56:41.000,50.4130361,-5.0865638,34.0,0.000
2026-09-17,10:56:46.000,50.4130177,-5.0864680,33.6,0.597
2026-09-17,10:56:51.000,50.4129963,-5.0863673,33.8,1.325
2026-09-17,10:56:56.000,50.4129977,-5.0862805,33.4,1.344
2026-09-17,10:57:01.000,50.4130020,-5.0862008,34.0,1.288
2026-09-17,10:57:06.000,50.4130081,-5.0861243,33.8,1.260
2026-09-17,10:57:11.000,50.4130078,-5.0860494,33.6,1.204
2026-09-17,10:57:16.000,50.4130244,-5.0860124,33.6,0.896
2026-09-17,10:57:21.000,50.4130239,-5.0859912,34.2,0.774
2026-09-17,10:57:26.000,50.4130217,-5.0859710,33.6,0.644
2026-09-17,10:57:31.000,50.4130198,-5.0859415,34.4,0.569
