date,time,lat,lon,ele,sog
2026-09-14,11:11:01.000,50.5398192,-4.9936608,9.8,0.000
2026-09-14,11:11:06.000,50.5398188,-4.9936602,9.2,0.000
2026-09-14,11:11:11.000,50.5398188,-4.9936602,9.6,0.000
2026-09-14,11:11:16.000,50.5398188,-4.9936602,9.8,0.000
2026-09-14,11:11:21.000,50.5398188,-4.9936602,9.4,0.000
2026-09-14,11:11:26.000,50.5398228,-4.9936797,10.0,0.000
2026-09-14,11:11:31.000,50.5398233,-4.9936918,10.2,0.000
2026-09-14,11:11:36.000,50.5398233,-4.9936918,9.6,0.000
2026-09-14,11:11:41.000,50.5398263,-4.9936847,9.6,0.000
2026-09-14,11:11:46.000,50.5398233,-4.9936918,9.6,0.000
2026-09-14,11:11:51.000,50.5398233,-4.9936918,9.6,0.000
2026-09-14,11:11:56.000,50.5398233,-4.9936918,9.8,0.000
2026-09-14,11:12:01.000,50.5398233,-4.9936918,9.4,0.000
2026-09-14,11:12:06.000,50.5398233,-4.9936918,10.0,0.000
2026-09-14,11:12:11.000,50.5398171,-4.9937451,9.0,0.000
2026-09-14,11:12:16.000,50.5398228,-4.9938065,9.2,0.812
2026-09-14,11:12:21.000,50.5398481,-4.9938674,9.8,1.054
2026-09-14,11:12:26.000,50.5398781,-4.9939103,10.0,1.026
2026-09-14,11:12:31.000,50.5399054,-4.9939801,10.2,1.082
2026-09-14,11:12:36.000,50.5399265,-4.9940586,9.8,1.138
2026-09-14,11:12:41.000,50.5399533,-4.9941323,10.4,1.204
2026-09-14,11:12:46.000,50.5399747,-4.9942154,10.2,1.250
2026-09-14,11:12:51.000,50.5399767,-4.9942857,10.4,1.222
2026-09-14,11:12:56.000,50.5399660,-4.9943531,10.0,1.194
2026-09-14,11:13:01.000,50.5399648,-4.9944259,9.0,1.166
2026-09-14,11:13:06.000,50.5399626,-4.9945054,8.4,1.166
2026-09-14,11:13:11.000,50.5399372,-4.9945754,9.2,1.110
2026-09-14,11:13:16.000,50.5399037,-4.9946358,9.4,1.148
2026-09-14,11:13:21.000,50.5398656,-4.9946912,9.4,1.157
2026-09-14,11:13:26.000,50.5398306,-4.9947459,9.0,1.148
2026-09-14,11:13:31.000,50.5397922,-4.9947867,9.0,1.129
2026-09-14,11:13:36.000,50.5397422,-4.9948322,8.8,1.166
2026-09-14,11:13:41.000,50.5396992,-4.9948737,8.2,1.166
2026-09-14,11:13:46.000,50.5396558,-4.9949161,9.0,1.166
2026-09-14,11:13:51.000,50.5396146,-4.9949411,8.6,1.148
2026-09-14,11:13:56.000,50.5395812,-4.9949028,8.6,1.110
2026-09-14,11:14:01.000,50.5395347,-4.9949257,10.2,1.073
2026-09-14,11:14:06.000,50.5395022,-4.9949894,10.4,1.148
2026-09-14,11:14:11.000,50.5394833,-4.9950619,10.8,1.101
2026-09-14,11:14:16.000,50.5394623,-4.9951302,11.0,1.082
2026-09-14,11:14:21.000,50.5394350,-4.9951946,11.0,1.082
2026-09-14,11:14:26.000,50.5394126,-4.9952474,10.4,1.036
2026-09-14,11:14:31.000,50.5393770,-4.9953268,11.2,1.110
2026-09-14,11:14:36.000,50.5393865,-4.9953660,11.0,1.036
2026-09-14,11:14:41.000,50.5393993,-4.9953962,11.0,0.933
2026-09-14,11:14:46.000,50.5394098,-4.9953822,11.4,0.000
2026-09-14,11:14:51.000,50.5394188,-4.9953555,10.0,0.000
2026-09-14,11:14:56.000,50.5394594,-4.9953176,8.8,0.877
2026-09-14,11:15:01.000,50.5395044,-4.9953404,8.2,1.157
2026-09-14,11:15:06.000,50.5395518,-4.9953880,8.0,1.204
2026-09-14,11:15:11.000,50.5395940,-4.9954361,8.0,1.185
2026-09-14,11:15:16.000,50.5396332,-4.9954720,8.0,1.064
2026-09-14,11:15:21.000,50.5396854,-4.9955083,8.0,1.250
2026-09-14,11:15:26.000,50.5397154,-4.9955588,8.2,1.176
2026-09-14,11:15:31.000,50.5397394,-4.9956271,8.2,1.101
2026-09-14,11:15:36.000,50.5397575,-4.9956603,8.4,1.054
2026-09-14,11:15:41.000,50.5397584,-4.9956632,7.6,0.000
2026-09-14,11:15:46.000,50.5397584,-4.9956632,7.8,0.000
2026-09-14,11:15:51.000,50.5397584,-4.9956632,7.8,0.000
2026-09-14,11:15:56.000,50.5397584,-4.9956632,8.2,0.000
2026-09-14,11:16:01.000,50.5397584,-4.9956632,7.8,0.000
2026-09-14,11:16:06.000,50.5397584,-4.9956632,8.0,0.000
2026-09-14,11:16:11.000,50.5397584,-4.9956632,8.6,0.000
2026-09-14,11:16:16.000,50.5397584,-4.9956632,9.0,0.000
2026-09-14,11:16:21.000,50.5397614,-4.9956978,8.8,0.000
2026-09-14,11:16:26.000,50.5397638,-4.9957695,8.4,0.504
2026-09-14,11:16:31.000,50.5397782,-4.9958368,8.6,1.054
2026-09-14,11:16:36.000,50.5397887,-4.9958973,9.2,1.017
2026-09-14,11:16:41.000,50.5398177,-4.9959688,8.8,1.073
2026-09-14,11:16:46.000,50.5398441,-4.9960337,9.4,1.120
2026-09-14,11:16:51.000,50.5398684,-4.9961030,9.0,1.092
2026-09-14,11:16:56.000,50.5398760,-4.9961755,8.2,1.120
2026-09-14,11:17:01.000,50.5398868,-4.9962560,7.8,1.138
2026-09-14,11:17:06.000,50.5398891,-4.9963211,6.8,1.092
2026-09-14,11:17:11.000,50.5398928,-4.9963974,7.2,1.120
2026-09-14,11:17:16.000,50.5399010,-4.9964936,7.2,1.166
2026-09-14,11:17:21.000,50.5399195,-4.9965832,8.0,1.222
2026-09-14,11:17:26.000,50.5399296,-4.9966613,6.8,1.222
2026-09-14,11:17:31.000,50.5399361,-4.9967463,7.4,1.232
2026-09-14,11:17:36.000,50.5399553,-4.9968302,6.2,1.241
2026-09-14,11:17:41.000,50.5399631,-4.9969194,5.4,1.241
2026-09-14,11:17:46.000,50.5399814,-4.9970022,7.6,1.250
2026-09-14,11:17:51.000,50.5399967,-4.9970779,6.8,1.232
2026-09-14,11:17:56.000,50.5400076,-4.9971639,6.2,1.232
2026-09-14,11:18:01.000,50.5400181,-4.9972577,6.4,1.250
2026-09-14,11:18:06.000,50.5400244,-4.9973398,6.2,1.232
2026-09-14,11:18:11.000,50.5400304,-4.9974163,6.4,1.222
2026-09-14,11:18:16.000,50.5400399,-4.9975114,6.2,1.250
2026-09-14,11:18:21.000,50.5400449,-4.9975897,6.4,1.250
2026-09-14,11:18:26.000,50.5400566,-4.9976736,6.6,1.232
2026-09-14,11:18:31.000,50.5400803,-4.9977406,6.6,1.222
2026-09-14,11:18:36.000,50.5401094,-4.9978272,6.4,1.232
2026-09-14,11:18:41.000,50.5401297,-4.9978875,6.6,1.232
2026-09-14,11:18:46.000,50.5401388,-4.9979784,6.6,1.213
2026-09-14,11:18:51.000,50.5401513,-4.9980647,6.6,1.204
2026-09-14,11:18:56.000,50.5401753,-4.9981458,6.6,1.204
2026-09-14,11:19:01.000,50.5401812,-4.9982248,7.0,1.194
2026-09-14,11:19:06.000,50.5401926,-4.9983035,7.4,1.148
2026-09-14,11:19:11.000,50.5402044,-4.9983880,7.2,1.148
2026-09-14,11:19:16.000,50.5402025,-4.9983965,6.8,0.000
2026-09-14,11:19:21.000,50.5402126,-4.9984524,6.8,0.000
2026-09-14,11:19:26.000,50.5402306,-4.9985179,6.6,0.000
2026-09-14,11:19:31.000,50.5402367,-4.9985691,6.8,0.662
2026-09-14,11:19:36.000,50.5402093,-4.9985967,7.0,0.728
2026-09-14,11:19:41.000,50.5402059,-4.9986078,7.6,0.523
2026-09-14,11:19:46.000,50.5402059,-4.9986078,7.4,0.485
2026-09-14,11:19:51.000,50.5401844,-4.9986366,7.6,0.588
2026-09-14,11:19:56.000,50.5401739,-4.9986927,7.6,0.774
2026-09-14,11:20:01.000,50.5401736,-4.9987444,7.4,0.784
2026-09-14,11:20:06.000,50.5401737,-4.9987493,7.0,0.681
2026-09-14,11:20:11.000,50.5401737,-4.9987493,6.6,0.000
2026-09-14,11:20:16.000,50.5401737,-4.9987493,7.6,0.000
2026-09-14,11:20:21.000,50.5401737,-4.9987493,7.2,0.000
2026-09-14,11:20:26.000,50.5401737,-4.9987493,7.2,0.000
2026-09-14,11:20:31.000,50.5401737,-4.9987493,7.8,0.000
2026-09-14,11:20:36.000,50.5401737,-4.9987493,7.4,0.000
2026-09-14,11:20:41.000,50.5401737,-4.9987493,7.4,0.000
2026-09-14,11:20:46.000,50.5401782,-4.9987991,7.2,0.000
2026-09-14,11:20:51.000,50.5401736,-4.9988869,7.8,1.269
2026-09-14,11:20:56.000,50.5401615,-4.9989568,7.8,1.157
2026-09-14,11:21:01.000,50.5401627,-4.9990526,7.4,1.157
2026-09-14,11:21:06.000,50.5401605,-4.9991381,7.2,1.204
2026-09-14,11:21:11.000,50.5401732,-4.9992103,7.4,1.176
2026-09-14,11:21:16.000,50.5402006,-4.9992767,7.2,1.138
2026-09-14,11:21:21.000,50.5402280,-4.9993402,6.8,1.138
2026-09-14,11:21:26.000,50.5402479,-4.9994104,6.8,1.092
2026-09-14,11:21:31.000,50.5402780,-4.9994752,7.0,1.120
2026-09-14,11:21:36.000,50.5402690,-4.9995317,7.6,1.036
2026-09-14,11:21:41.000,50.5402382,-4.9995632,7.6,0.961
2026-09-14,11:21:46.000,50.5402023,-4.9995847,8.0,0.933
2026-09-14,11:21:51.000,50.5401564,-4.9995995,9.0,0.952
2026-09-14,11:21:56.000,50.5401188,-4.9996145,9.4,0.942
2026-09-14,11:22:01.000,50.5400695,-4.9996208,9.4,0.933
2026-09-14,11:22:06.000,50.5400419,-4.9996093,10.0,0.905
2026-09-14,11:22:11.000,50.5400293,-4.9995922,10.6,0.821
2026-09-14,11:22:16.000,50.5400358,-4.9995949,11.4,0.728
2026-09-14,11:22:21.000,50.5400284,-4.9995840,11.2,0.000
2026-09-14,11:22:26.000,50.5400137,-4.9995884,11.8,0.000
2026-09-14,11:22:31.000,50.5400017,-4.9995991,13.0,0.000
2026-09-14,11:22:36.000,50.5400070,-4.9995923,12.8,0.000
2026-09-14,11:22:41.000,50.5400048,-4.9995891,12.6,0.000
2026-09-14,11:22:46.000,50.5400115,-4.9995968,13.0,0.000
2026-09-14,11:22:51.000,50.5400178,-4.9995858,13.0,0.000
2026-09-14,11:22:56.000,50.5400098,-4.9995956,13.0,0.000
2026-09-14,11:23:01.000,50.5399987,-4.9996020,12.6,0.000
2026-09-14,11:23:06.000,50.5400060,-4.9995900,12.6,0.000
2026-09-14,11:23:11.000,50.5400060,-4.9995900,12.6,0.000
2026-09-14,11:23:16.000,50.5400060,-4.9995900,12.4,0.000
2026-09-14,11:23:21.000,50.5400060,-4.9995900,12.4,0.000
2026-09-14,11:23:26.000,50.5400060,-4.9995900,12.4,0.000
2026-09-14,11:23:31.000,50.5400060,-4.9995900,12.6,0.000
2026-09-14,11:23:36.000,50.5400060,-4.9995900,12.4,0.000
2026-09-14,11:23:41.000,50.5400060,-4.9995900,12.6,0.000
2026-09-14,11:23:46.000,50.5399816,-4.9995965,12.6,0.000
2026-09-14,11:23:51.000,50.5399520,-4.9996084,14.0,0.000
2026-09-14,11:23:56.000,50.5399153,-4.9996302,14.2,0.000
