date,time,lat,lon,ele,sog
2026-09-13,16:35:24.000,50.5451586,-4.9774188,10.4,0.000
2026-09-13,16:35:29.000,50.5451633,-4.9773428,10.4,0.802
2026-09-13,16:35:34.000,50.5451682,-4.9773526,10.8,0.000
2026-09-13,16:35:39.000,50.5451609,-4.9774150,10.6,0.000
2026-09-13,16:35:44.000,50.5451277,-4.9774755,10.6,1.138
2026-09-13,16:35:49.000,50.5450866,-4.9775592,11.4,1.381
2026-09-13,16:35:54.000,50.5450439,-4.9776209,11.6,1.316
2026-09-13,16:35:59.000,50.5450005,-4.9776794,11.4,1.334
2026-09-13,16:36:04.000,50.5449547,-4.9777110,11.6,1.316
2026-09-13,16:36:09.000,50.5449306,-4.9777230,12.0,0.961
2026-09-13,16:36:14.000,50.5449201,-4.9777546,12.0,0.000
2026-09-13,16:36:19.000,50.5449404,-4.9778375,12.0,1.073
2026-09-13,16:36:24.000,50.5449520,-4.9778981,12.0,1.222
2026-09-13,16:36:29.000,50.5449693,-4.9779659,12.0,1.073
2026-09-13,16:36:34.000,50.5449776,-4.9780255,11.8,0.942
2026-09-13,16:36:39.000,50.5449817,-4.9780721,12.2,0.970
2026-09-13,16:36:44.000,50.5449796,-4.9780760,11.8,0.000
2026-09-13,16:36:49.000,50.5449872,-4.9781798,12.2,1.829
2026-09-13,16:36:54.000,50.5449858,-4.9782669,12.2,1.278
2026-09-13,16:36:59.000,50.5449927,-4.9783629,12.4,1.316
2026-09-13,16:37:04.000,50.5450006,-4.9784601,12.8,1.316
2026-09-13,16:37:09.000,50.5449988,-4.9785601,13.6,1.344
2026-09-13,16:37:14.000,50.5449921,-4.9786267,13.8,1.260
2026-09-13,16:37:19.000,50.5450076,-4.9786311,13.8,0.840
2026-09-13,16:37:24.000,50.5450334,-4.9786453,14.2,0.355
2026-09-13,16:37:29.000,50.5450382,-4.9787281,13.8,1.110
2026-09-13,16:37:34.000,50.5450559,-4.9788376,13.8,1.344
2026-09-13,16:37:39.000,50.5450722,-4.9789190,13.8,1.400
2026-09-13,16:37:44.000,50.5450818,-4.9790247,13.8,1.418
2026-09-13,16:37:49.000,50.5450643,-4.9791042,13.8,1.054
2026-09-13,16:37:54.000,50.5450461,-4.9792003,14.4,1.250
2026-09-13,16:37:59.000,50.5450389,-4.9792624,14.0,1.185
2026-09-13,16:38:04.000,50.5450269,-4.9793415,13.4,1.297
2026-09-13,16:38:09.000,50.5450076,-4.9794256,13.0,1.166
2026-09-13,16:38:14.000,50.5449668,-4.9795054,12.4,1.372
2026-09-13,16:38:19.000,50.5449143,-4.9795430,11.4,1.334
2026-09-13,16:38:24.000,50.5448592,-4.9795728,11.0,1.325
2026-09-13,16:38:29.000,50.5447932,-4.9795987,10.6,1.344
2026-09-13,16:38:34.000,50.5447348,-4.9796504,10.6,1.362
2026-09-13,16:38:39.000,50.5446830,-4.9797230,10.6,1.390
2026-09-13,16:38:44.000,50.5446450,-4.9797887,10.4,1.381
2026-09-13,16:38:49.000,50.5446448,-4.9797880,10.0,0.000
2026-09-13,16:38:54.000,50.5446448,-4.9797880,10.0,0.000
2026-09-13,16:38:59.000,50.5446448,-4.9797880,9.8,0.000
2026-09-13,16:39:04.000,50.5445911,-4.9798621,10.4,1.138
2026-09-13,16:39:09.000,50.5445486,-4.9799307,10.6,1.288
2026-09-13,16:39:14.000,50.5445137,-4.9799718,10.6,1.194
2026-09-13,16:39:19.000,50.5445028,-4.9800034,10.8,0.914
2026-09-13,16:39:24.000,50.5445172,-4.9800074,11.0,0.774
2026-09-13,16:39:29.000,50.5445153,-4.9800068,11.0,0.000
2026-09-13,16:39:34.000,50.5445153,-4.9800066,10.8,0.000
2026-09-13,16:39:39.000,50.5445213,-4.9800028,10.8,0.000
2026-09-13,16:39:44.000,50.5445153,-4.9800066,10.6,0.000
2026-09-13,16:39:49.000,50.5444785,-4.9800360,11.0,0.000
2026-09-13,16:39:54.000,50.5444276,-4.9800960,11.0,0.616
2026-09-13,16:39:59.000,50.5443994,-4.9801628,11.4,1.194
2026-09-13,16:40:04.000,50.5443678,-4.9802388,10.8,1.278
2026-09-13,16:40:09.000,50.5443344,-4.9803182,11.4,1.297
2026-09-13,16:40:14.000,50.5442866,-4.9803836,11.4,1.306
2026-09-13,16:40:19.000,50.5442367,-4.9804213,11.8,1.260
2026-09-13,16:40:24.000,50.5442050,-4.9804865,11.8,1.269
2026-09-13,16:40:29.000,50.5441679,-4.9805544,11.4,1.278
2026-09-13,16:40:34.000,50.5441234,-4.9806318,11.4,1.288
2026-09-13,16:40:39.000,50.5440793,-4.9807047,12.4,1.334
2026-09-13,16:40:44.000,50.5440591,-4.9807297,12.4,1.185
2026-09-13,16:40:49.000,50.5440284,-4.9807747,12.2,1.213
2026-09-13,16:40:54.000,50.5439799,-4.9808252,12.4,1.250
2026-09-13,16:40:59.000,50.5439495,-4.9808379,12.6,0.886
2026-09-13,16:41:04.000,50.5439081,-4.9808933,12.6,1.008
2026-09-13,16:41:09.000,50.5438732,-4.9809491,13.0,1.064
2026-09-13,16:41:14.000,50.5438437,-4.9810061,13.6,1.073
2026-09-13,16:41:19.000,50.5438087,-4.9810802,13.2,1.148
2026-09-13,16:41:24.000,50.5437794,-4.9811540,13.0,1.194
2026-09-13,16:41:29.000,50.5437428,-4.9812427,13.2,1.241
2026-09-13,16:41:34.000,50.5437029,-4.9813286,13.0,1.297
2026-09-13,16:41:39.000,50.5436644,-4.9813933,13.0,1.306
2026-09-13,16:41:44.000,50.5436386,-4.9814734,13.2,1.316
2026-09-13,16:41:49.000,50.5436266,-4.9815664,13.0,1.325
2026-09-13,16:41:54.000,50.5436181,-4.9816671,13.2,1.372
2026-09-13,16:41:59.000,50.5436082,-4.9817610,13.4,1.372
2026-09-13,16:42:04.000,50.5436007,-4.9818494,13.6,1.362
2026-09-13,16:42:09.000,50.5435896,-4.9819512,13.4,1.362
2026-09-13,16:42:14.000,50.5435812,-4.9820413,13.8,1.381
2026-09-13,16:42:19.000,50.5435860,-4.9821213,14.0,1.362
2026-09-13,16:42:24.000,50.5435844,-4.9822123,13.8,1.325
2026-09-13,16:42:29.000,50.5435723,-4.9822925,14.0,1.297
2026-09-13,16:42:34.000,50.5435687,-4.9823729,14.0,1.278
2026-09-13,16:42:39.000,50.5435698,-4.9824660,13.6,1.269
2026-09-13,16:42:44.000,50.5435581,-4.9825682,14.0,1.288
2026-09-13,16:42:49.000,50.5435461,-4.9826654,14.0,1.316
2026-09-13,16:42:54.000,50.5435339,-4.9827674,13.8,1.334
2026-09-13,16:42:59.000,50.5435234,-4.9828537,14.0,1.344
2026-09-13,16:43:04.000,50.5435118,-4.9829407,13.8,1.334
2026-09-13,16:43:09.000,50.5435043,-4.9830297,14.4,1.325
2026-09-13,16:43:14.000,50.5434779,-4.9831051,14.4,1.288
2026-09-13,16:43:19.000,50.5434147,-4.9830838,14.8,1.288
2026-09-13,16:43:24.000,50.5433827,-4.9830416,15.0,1.129
2026-09-13,16:43:29.000,50.5433780,-4.9830366,15.0,0.000
2026-09-13,16:43:34.000,50.5433442,-4.9830465,15.4,0.858
2026-09-13,16:43:39.000,50.5433078,-4.9831226,15.8,1.120
2026-09-13,16:43:44.000,50.5432592,-4.9831841,16.2,1.232
2026-09-13,16:43:49.000,50.5432003,-4.9831969,16.6,1.250
2026-09-13,16:43:54.000,50.5431493,-4.9831849,17.0,1.278
2026-09-13,16:43:59.000,50.5431029,-4.9831730,17.4,1.232
2026-09-13,16:44:04.000,50.5430486,-4.9831695,17.8,1.213
2026-09-13,16:44:09.000,50.5429913,-4.9831702,18.2,1.194
2026-09-13,16:44:14.000,50.5429299,-4.9831816,19.2,1.260
2026-09-13,16:44:19.000,50.5428640,-4.9832188,19.4,1.269
2026-09-13,16:44:24.000,50.5428404,-4.9832858,19.6,1.260
2026-09-13,16:44:29.000,50.5427980,-4.9833317,20.2,1.204
