date,time,lat,lon,ele,sog
2025-07-21,10:13:44.000,51.1612287,-4.2090167,57.2,0.000
2025-07-21,10:13:49.000,51.1612517,-4.2090285,57.2,0.000
2025-07-21,10:13:54.000,51.1612465,-4.2090372,57.2,0.000
2025-07-21,10:13:59.000,51.1612456,-4.2090351,57.0,0.000
2025-07-21,10:14:04.000,51.1612458,-4.2090380,57.2,0.000
2025-07-21,10:14:09.000,51.1612442,-4.2090384,57.0,0.000
2025-07-21,10:14:14.000,51.1612771,-4.2090531,57.0,0.000
2025-07-21,10:14:19.000,51.1613276,-4.2090952,57.0,1.288
2025-07-21,10:14:24.000,51.1613635,-4.2091309,56.6,1.120
2025-07-21,10:14:29.000,51.1613987,-4.2091475,55.4,0.998
2025-07-21,10:14:34.000,51.1614354,-4.2091467,54.6,0.961
2025-07-21,10:14:39.000,51.1614764,-4.2091453,53.4,0.961
2025-07-21,10:14:44.000,51.1615145,-4.2091518,52.4,0.980
2025-07-21,10:14:49.000,51.1615555,-4.2091652,51.6,0.952
2025-07-21,10:14:54.000,51.1616114,-4.2091567,50.4,0.942
2025-07-21,10:14:59.000,51.1616806,-4.2091534,49.2,1.166
2025-07-21,10:15:04.000,51.1617378,-4.2091535,48.8,1.241
2025-07-21,10:15:09.000,51.1617959,-4.2091467,48.2,1.250
2025-07-21,10:15:14.000,51.1618570,-4.2091405,47.8,1.325
2025-07-21,10:15:19.000,51.1618649,-4.2091340,47.8,1.148
2025-07-21,10:15:24.000,51.1618749,-4.2091352,47.6,0.000
2025-07-21,10:15:29.000,51.1618781,-4.2091329,47.6,0.000
2025-07-21,10:15:34.000,51.1619459,-4.2091070,47.2,1.819
2025-07-21,10:15:39.000,51.1620090,-4.2090829,46.4,1.353
2025-07-21,10:15:44.000,51.1620643,-4.2091058,45.6,1.372
2025-07-21,10:15:49.000,51.1621183,-4.2091469,44.8,1.325
2025-07-21,10:15:54.000,51.1621535,-4.2092137,43.8,1.297
2025-07-21,10:15:59.000,51.1621760,-4.2092949,43.0,1.278
2025-07-21,10:16:04.000,51.1621979,-4.2093587,42.4,1.204
2025-07-21,10:16:09.000,51.1622525,-4.2093803,42.4,1.204
2025-07-21,10:16:14.000,51.1623020,-4.2093782,42.4,1.213
2025-07-21,10:16:19.000,51.1623445,-4.2093711,42.2,1.101
2025-07-21,10:16:24.000,51.1623946,-4.2093654,42.2,1.082
2025-07-21,10:16:29.000,51.1624626,-4.2093778,42.0,1.185
2025-07-21,10:16:34.000,51.1625228,-4.2093828,41.8,1.260
2025-07-21,10:16:39.000,51.1625900,-4.2093969,41.4,1.306
2025-07-21,10:16:44.000,51.1626438,-4.2093924,40.8,1.316
2025-07-21,10:16:49.000,51.1627013,-4.2093820,40.8,1.288
2025-07-21,10:16:54.000,51.1627669,-4.2093558,40.6,1.325
2025-07-21,10:16:59.000,51.1628164,-4.2093344,40.4,1.334
2025-07-21,10:17:04.000,51.1628678,-4.2093141,39.6,1.316
2025-07-21,10:17:09.000,51.1629178,-4.2092903,39.4,1.297
2025-07-21,10:17:14.000,51.1629688,-4.2092668,39.4,1.250
2025-07-21,10:17:19.000,51.1630217,-4.2092509,39.6,1.269
2025-07-21,10:17:24.000,51.1630701,-4.2092375,39.6,1.222
2025-07-21,10:17:29.000,51.1631064,-4.2092412,39.4,1.176
2025-07-21,10:17:34.000,51.1631029,-4.2092391,39.2,0.821
2025-07-21,10:17:39.000,51.1631175,-4.2092442,39.0,0.000
2025-07-21,10:17:44.000,51.1631170,-4.2092505,39.4,0.000
2025-07-21,10:17:49.000,51.1631075,-4.2092408,39.4,0.000
2025-07-21,10:17:54.000,51.1631068,-4.2092410,39.4,0.000
2025-07-21,10:17:59.000,51.1631068,-4.2092410,39.4,0.000
2025-07-21,10:18:04.000,51.1631068,-4.2092410,39.4,0.000
2025-07-21,10:18:09.000,51.1631251,-4.2092403,39.2,0.000
2025-07-21,10:18:14.000,51.1631800,-4.2092308,39.2,1.316
2025-07-21,10:18:19.000,51.1632353,-4.2092016,38.8,1.381
2025-07-21,10:18:24.000,51.1632883,-4.2091754,38.8,1.325
2025-07-21,10:18:29.000,51.1633456,-4.2091590,38.8,1.250
2025-07-21,10:18:34.000,51.1634037,-4.2091491,38.6,1.288
2025-07-21,10:18:39.000,51.1634600,-4.2091244,38.2,1.325
2025-07-21,10:18:44.000,51.1635159,-4.2090894,38.6,1.306
2025-07-21,10:18:49.000,51.1635723,-4.2090603,38.4,1.334
2025-07-21,10:18:54.000,51.1636316,-4.2090297,38.4,1.334
2025-07-21,10:18:59.000,51.1636942,-4.2090169,38.4,1.344
2025-07-21,10:19:04.000,51.1637541,-4.2089847,38.6,1.372
2025-07-21,10:19:09.000,51.1638135,-4.2089691,38.2,1.381
2025-07-21,10:19:14.000,51.1638742,-4.2089767,38.2,1.390
2025-07-21,10:19:19.000,51.1639308,-4.2089904,38.0,1.381
2025-07-21,10:19:24.000,51.1639955,-4.2089966,37.8,1.372
2025-07-21,10:19:29.000,51.1640587,-4.2089916,37.6,1.390
2025-07-21,10:19:34.000,51.1641181,-4.2089776,37.4,1.390
2025-07-21,10:19:39.000,51.1641727,-4.2089557,37.2,1.372
2025-07-21,10:19:44.000,51.1642342,-4.2089382,37.2,1.372
