date,time,lat,lon,ele,sog
2025-07-20,15:52:54.000,51.1046362,-4.2234734,6.6,0.000
2025-07-20,15:52:59.000,51.1046624,-4.2234494,6.6,0.000
2025-07-20,15:53:04.000,51.1046722,-4.2234370,6.4,0.000
2025-07-20,15:53:09.000,51.1047086,-4.2234654,6.4,0.000
2025-07-20,15:53:14.000,51.1047623,-4.2234787,6.4,0.000
2025-07-20,15:53:19.000,51.1048099,-4.2235000,7.0,1.101
2025-07-20,15:53:24.000,51.1048642,-4.2235099,6.4,1.166
2025-07-20,15:53:29.000,51.1049116,-4.2235216,6.4,1.110
2025-07-20,15:53:34.000,51.1049594,-4.2235238,6.4,1.166
2025-07-20,15:53:39.000,51.1050124,-4.2235356,6.4,1.138
2025-07-20,15:53:44.000,51.1050622,-4.2235447,6.2,1.194
2025-07-20,15:53:49.000,51.1051132,-4.2235659,6.2,1.176
2025-07-20,15:53:54.000,51.1051730,-4.2235827,6.2,1.241
2025-07-20,15:53:59.000,51.1052324,-4.2236056,6.2,1.278
2025-07-20,15:54:04.000,51.1052934,-4.2236240,6.4,1.306
2025-07-20,15:54:09.000,51.1053447,-4.2236568,6.2,1.250
2025-07-20,15:54:14.000,51.1053973,-4.2236777,6.2,1.269
2025-07-20,15:54:19.000,51.1054441,-4.2236926,6.2,1.250
2025-07-20,15:54:24.000,51.1054949,-4.2237019,6.2,1.213
2025-07-20,15:54:29.000,51.1055487,-4.2237189,6.2,1.204
2025-07-20,15:54:34.000,51.1056005,-4.2237377,6.0,1.204
2025-07-20,15:54:39.000,51.1056484,-4.2237517,6.0,1.204
2025-07-20,15:54:44.000,51.1057065,-4.2237812,6.0,1.185
2025-07-20,15:54:49.000,51.1057578,-4.2237941,6.0,1.194
2025-07-20,15:54:54.000,51.1058129,-4.2238073,6.0,1.194
2025-07-20,15:54:59.000,51.1058663,-4.2238353,6.0,1.204
2025-07-20,15:55:04.000,51.1059167,-4.2238511,6.0,1.204
2025-07-20,15:55:09.000,51.1059721,-4.2238672,6.0,1.213
2025-07-20,15:55:14.000,51.1060209,-4.2238837,5.8,1.204
2025-07-20,15:55:19.000,51.1060811,-4.2238979,5.8,1.222
2025-07-20,15:55:24.000,51.1061343,-4.2239187,5.8,1.222
2025-07-20,15:55:29.000,51.1061813,-4.2239329,5.8,1.213
2025-07-20,15:55:34.000,51.1062355,-4.2239525,5.8,1.204
2025-07-20,15:55:39.000,51.1062898,-4.2239796,5.8,1.213
2025-07-20,15:55:44.000,51.1063409,-4.2240049,5.8,1.213
2025-07-20,15:55:49.000,51.1063904,-4.2240179,5.8,1.204
2025-07-20,15:55:54.000,51.1064432,-4.2240226,5.8,1.194
2025-07-20,15:55:59.000,51.1064967,-4.2240444,5.8,1.204
2025-07-20,15:56:04.000,51.1065407,-4.2240688,5.8,1.194
2025-07-20,15:56:09.000,51.1065926,-4.2240905,5.8,1.185
2025-07-20,15:56:14.000,51.1066455,-4.2241104,5.8,1.185
2025-07-20,15:56:19.000,51.1066983,-4.2241267,5.8,1.185
2025-07-20,15:56:24.000,51.1067504,-4.2241424,5.8,1.185
2025-07-20,15:56:29.000,51.1068097,-4.2241621,5.8,1.194
2025-07-20,15:56:34.000,51.1068647,-4.2241878,5.8,1.204
2025-07-20,15:56:39.000,51.1069145,-4.2242046,5.8,1.204
2025-07-20,15:56:44.000,51.1069726,-4.2242163,5.6,1.204
2025-07-20,15:56:49.000,51.1070245,-4.2242272,5.8,1.213
2025-07-20,15:56:54.000,51.1070799,-4.2242450,5.8,1.213
2025-07-20,15:56:59.000,51.1071300,-4.2242784,5.8,1.213
2025-07-20,15:57:04.000,51.1071810,-4.2243049,5.8,1.222
2025-07-20,15:57:09.000,51.1072282,-4.2243170,5.6,1.204
2025-07-20,15:57:14.000,51.1072811,-4.2243337,5.8,1.213
2025-07-20,15:57:19.000,51.1073368,-4.2243665,5.6,1.204
2025-07-20,15:57:24.000,51.1073877,-4.2243833,5.6,1.204
2025-07-20,15:57:29.000,51.1074375,-4.2244044,5.6,1.204
2025-07-20,15:57:34.000,51.1074830,-4.2244142,5.4,1.194
