date,time,lat,lon,ele,sog
2025-07-19,09:57:58.000,51.2067299,-4.0376483,13.6,0.989
2025-07-19,09:58:03.000,51.2067147,-4.0376833,13.4,0.000
2025-07-19,09:58:08.000,51.2067162,-4.0376819,13.2,0.000
2025-07-19,09:58:13.000,51.2067093,-4.0376896,13.4,0.000
2025-07-19,09:58:18.000,51.2067083,-4.0376911,13.2,0.000
2025-07-19,09:58:23.000,51.2067053,-4.0376985,13.2,0.000
2025-07-19,09:58:28.000,51.2067094,-4.0376933,13.4,0.000
2025-07-19,09:58:33.000,51.2067047,-4.0376915,13.4,0.000
2025-07-19,09:58:38.000,51.2066996,-4.0376929,13.2,0.000
2025-07-19,09:58:43.000,51.2067050,-4.0376829,13.4,0.000
2025-07-19,09:58:48.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:58:53.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:58:58.000,51.2067040,-4.0376657,13.6,0.000
2025-07-19,09:59:03.000,51.2067022,-4.0376685,13.6,0.000
2025-07-19,09:59:08.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:13.000,51.2067012,-4.0376846,13.2,0.000
2025-07-19,09:59:18.000,51.2066985,-4.0376710,13.2,0.000
2025-07-19,09:59:23.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:28.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:33.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:38.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:43.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:48.000,51.2066985,-4.0376710,13.4,0.000
2025-07-19,09:59:53.000,51.2066985,-4.0376710,13.2,0.000
2025-07-19,09:59:58.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:00:03.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:00:08.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:00:13.000,51.2066985,-4.0376710,13.2,0.000
2025-07-19,10:00:18.000,51.2066979,-4.0376872,13.2,0.000
2025-07-19,10:00:23.000,51.2066929,-4.0376765,13.0,0.000
2025-07-19,10:00:28.000,51.2066985,-4.0376710,13.2,0.000
2025-07-19,10:00:33.000,51.2066985,-4.0376710,13.2,0.000
2025-07-19,10:00:38.000,51.2066985,-4.0376710,13.2,0.000
2025-07-19,10:00:43.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:00:48.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:00:53.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:00:58.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:01:03.000,51.2066985,-4.0376710,13.0,0.000
2025-07-19,10:01:08.000,51.2066985,-4.0376710,12.8,0.000
2025-07-19,10:01:13.000,51.2066857,-4.0376827,12.8,0.000
2025-07-19,10:01:18.000,51.2066456,-4.0376964,12.6,0.000
2025-07-19,10:01:23.000,51.2066049,-4.0377353,12.2,1.092
2025-07-19,10:01:28.000,51.2065768,-4.0378052,11.6,1.297
2025-07-19,10:01:33.000,51.2065623,-4.0378872,11.2,1.297
2025-07-19,10:01:38.000,51.2065398,-4.0379467,10.8,1.241
2025-07-19,10:01:43.000,51.2065238,-4.0380296,10.4,1.204
2025-07-19,10:01:48.000,51.2065079,-4.0381295,10.0,1.353
2025-07-19,10:01:53.000,51.2065025,-4.0381848,10.0,1.297
2025-07-19,10:01:58.000,51.2065157,-4.0382736,10.0,1.288
2025-07-19,10:02:03.000,51.2065126,-4.0383341,10.0,1.185
2025-07-19,10:02:08.000,51.2065017,-4.0383911,10.2,0.952
2025-07-19,10:02:13.000,51.2065205,-4.0384638,10.0,1.036
2025-07-19,10:02:18.000,51.2065314,-4.0384987,10.0,0.914
2025-07-19,10:02:23.000,51.2065479,-4.0385237,10.0,0.700
2025-07-19,10:02:28.000,51.2065708,-4.0385829,10.0,0.830
2025-07-19,10:02:33.000,51.2065902,-4.0386472,10.0,0.877
2025-07-19,10:02:38.000,51.2066146,-4.0387241,10.0,1.008
2025-07-19,10:02:43.000,51.2066454,-4.0387984,10.0,1.073
2025-07-19,10:02:48.000,51.2066809,-4.0388640,10.2,1.110
