lat,lon
50.292000,-3.906291
50.291980,-3.906222
50.292016,-3.906167
50.292021,-3.906087
50.292055,-3.906027
50.291947,-3.906196
50.291942,-3.906272
50.291907,-3.906224
50.291960,-3.906173
50.291953,-3.906250
50.291989,-3.906198
50.291995,-3.906269
50.292022,-3.906209
50.292069,-3.906189
50.292121,-3.906214
50.292161,-3.906254
50.292206,-3.906293
50.292248,-3.906332
50.292291,-3.906354
50.292336,-3.906364
50.292388,-3.906385
50.292434,-3.906408
50.292481,-3.906423
50.292528,-3.906447
50.292578,-3.906486
50.292612,-3.906539
50.292626,-3.906620
50.292650,-3.906694
50.292672,-3.906758
50.292699,-3.906820
50.292745,-3.906848
50.292781,-3.906907
50.292803,-3.906972
50.292804,-3.907043
50.292802,-3.907120
50.292800,-3.907192
50.292810,-3.907268
50.292836,-3.907349
50.292807,-3.907407
50.292797,-3.907479
50.292816,-3.907552
50.292832,-3.907618
50.292847,-3.907686
50.292851,-3.907762
50.292867,-3.907843
50.292877,-3.907913
50.292894,-3.907985
50.292915,-3.908066
50.292916,-3.908145
50.292916,-3.908226
50.292916,-3.908307
50.292935,-3.908396
50.292935,-3.908471
50.292943,-3.908558
50.292954,-3.908648
50.292943,-3.908727
50.292926,-3.908799
50.292950,-3.908706
50.292970,-3.908634
50.292983,-3.908709
50.293014,-3.908769
50.293030,-3.908838
50.293031,-3.908913
50.293055,-3.908976
50.293090,-3.909030
50.293130,-3.909081
50.293166,-3.909126
50.293204,-3.909171
50.293242,-3.909212
50.293289,-3.909223
50.293333,-3.909187
50.293375,-3.909126
50.293405,-3.909058
50.293442,-3.909014
50.293475,-3.908958
50.293501,-3.908901
50.293526,-3.908830
50.293542,-3.908762
50.293557,-3.908690
50.293591,-3.908627
50.293650,-3.908629
50.293689,-3.908584
50.293732,-3.908543
50.293782,-3.908529
50.293835,-3.908541
50.293888,-3.908553
50.293938,-3.908580
50.293916,-3.908668
50.293891,-3.908727
50.293885,-3.908808
50.293882,-3.908886
50.293881,-3.908957
50.293872,-3.909030
50.293868,-3.909110
50.293869,-3.909187
50.293871,-3.909268
50.293874,-3.909339
50.293867,-3.909413
50.293871,-3.909507
50.293863,-3.909586
50.293835,-3.909646
50.293818,-3.909718
50.293771,-3.909537
50.293820,-3.909504
50.293833,-3.909590
50.293872,-3.909755
50.293848,-3.909671
50.293859,-3.909579
50.293906,-3.909622
50.293952,-3.909670
50.293997,-3.909709
50.294041,-3.909738
50.294190,-3.909776
50.294159,-3.909649
50.294131,-3.909770
50.294124,-3.909847
50.294142,-3.909915
50.294163,-3.909988
50.294273,-3.910122
50.294300,-3.910184
50.294321,-3.910264
50.294339,-3.910334
50.294374,-3.910393
50.294367,-3.910466
50.294389,-3.910537
50.294394,-3.910607
50.294415,-3.910686
50.294437,-3.910754
50.294461,-3.910829
50.294483,-3.910894
50.294486,-3.910969
50.294463,-3.911035
50.294451,-3.911107
50.294401,-3.911076
50.294400,-3.911163
50.294377,-3.911100
50.294404,-3.911161
50.294450,-3.911144
50.294460,-3.911216
50.294469,-3.911143
50.294414,-3.911095
50.294399,-3.911178
50.294411,-3.911105
50.294447,-3.911038
50.294465,-3.910974
50.294491,-3.910911
50.294487,-3.910832
50.294534,-3.910815
50.294571,-3.910768
50.294593,-3.910705
50.294573,-3.910640
50.294549,-3.910571
50.294517,-3.910514
50.294483,-3.910440
50.294437,-3.910394
50.294397,-3.910346
50.294368,-3.910283
50.294330,-3.910228
50.294300,-3.910156
50.294269,-3.910099
50.294236,-3.910049
50.294197,-3.909987
50.294147,-3.909940
50.294102,-3.909885
50.294066,-3.909824
50.294012,-3.909763
50.293972,-3.909709
50.293950,-3.909648
50.293913,-3.909600
50.293876,-3.909553
50.293857,-3.909479
50.293833,-3.909414
50.293823,-3.909332
50.293816,-3.909260
50.293820,-3.909188
50.293827,-3.909114
50.293817,-3.909041
50.293808,-3.908959
50.293804,-3.908881
50.293809,-3.908803
50.293821,-3.908734
50.293790,-3.908675
50.293801,-3.908607
50.293806,-3.908677
50.293801,-3.908602
50.293826,-3.908521
50.293790,-3.908565
50.293836,-3.908551
50.293862,-3.908609
50.293827,-3.908659
50.293775,-3.908644
50.293727,-3.908627
50.293683,-3.908673
50.293640,-3.908715
50.293597,-3.908695
50.293551,-3.908686
50.293529,-3.908754
50.293491,-3.908807
50.293467,-3.908872
50.293440,-3.908929
50.293411,-3.908984
50.293369,-3.909026
50.293330,-3.909081
50.293292,-3.909121
50.293251,-3.909089
50.293220,-3.909036
50.293169,-3.908998
50.293125,-3.908957
50.293100,-3.908893
50.293074,-3.908833
50.293041,-3.908778
50.293001,-3.908723
50.292974,-3.908665
50.292948,-3.908593
50.292905,-3.908615
50.292908,-3.908536
50.292918,-3.908462
50.292926,-3.908377
50.292914,-3.908309
50.292905,-3.908229
50.292899,-3.908145
50.292897,-3.908072
50.292910,-3.908000
50.292917,-3.907918
50.292915,-3.907844
50.292903,-3.907773
50.292878,-3.907715
50.292844,-3.907667
50.292829,-3.907591
50.292790,-3.907487
50.292819,-3.907413
50.292803,-3.907329
50.292791,-3.907213
50.292777,-3.907130
50.292765,-3.907057
50.292724,-3.907019
50.292680,-3.906956
50.292638,-3.906901
50.292612,-3.906837
50.292586,-3.906766
50.292546,-3.906702
50.292513,-3.906627
50.292491,-3.906566
50.292462,-3.906502
50.292413,-3.906454
50.292424,-3.906380
50.292389,-3.906336
50.292340,-3.906289
50.292296,-3.906254
50.292241,-3.906241
50.292194,-3.906213
50.292144,-3.906190
50.292110,-3.906142
50.292061,-3.906131
50.292009,-3.906148
50.291965,-3.906138
50.291912,-3.906146
50.291863,-3.906158
50.291815,-3.906155
50.291766,-3.906169
50.291718,-3.906173
50.291660,-3.906138
50.291607,-3.906119
50.291548,-3.906108
50.291501,-3.906101
50.291451,-3.906097
50.291404,-3.906079
50.291354,-3.906043
50.291316,-3.906092
50.291304,-3.906017
50.291297,-3.905938
50.291289,-3.905867
50.291273,-3.905794
50.291257,-3.905728
50.291248,-3.905644
50.291250,-3.905552
50.291255,-3.905482
50.291265,-3.905406
50.291255,-3.905321
50.291243,-3.905237
50.291220,-3.905164
50.291212,-3.905094
50.291200,-3.905024
50.291189,-3.904951
50.291170,-3.904876
50.291156,-3.904796
50.291150,-3.904705
50.291141,-3.904636
50.291128,-3.904557
50.291110,-3.904479
50.291089,-3.904408
50.291080,-3.904321
50.291066,-3.904244
50.291045,-3.904173
50.291024,-3.904111
50.291000,-3.904034
50.290978,-3.903955
50.290959,-3.903875
50.290942,-3.903806
50.290915,-3.903745
50.290886,-3.903670
50.290854,-3.903610
50.290825,-3.903553
50.290793,-3.903484
50.290756,-3.903425
50.290722,-3.903364
50.290689,-3.903296
50.290657,-3.903230
50.290627,-3.903175
50.290595,-3.903106
50.290572,-3.903036
50.290544,-3.902970
50.290517,-3.902913
50.290489,-3.902851
50.290455,-3.902790
50.290414,-3.902731
50.290381,-3.902680
50.290339,-3.902645
50.290300,-3.902608
50.290260,-3.902565
50.290217,-3.902505
50.290184,-3.902457
50.290154,-3.902400
50.290119,-3.902340
50.290074,-3.902296
50.290024,-3.902255
50.289983,-3.902216
50.289935,-3.902163
50.289896,-3.902124
50.289851,-3.902075
50.289810,-3.902035
