lat,lon
50.3421334,-3.5537690
50.3420716,-3.5536295
50.3420380,-3.5536123
50.3420245,-3.5534952
50.3419682,-3.5533428
50.3419123,-3.5532535
50.3418456,-3.5532343
50.3418104,-3.5531560
50.3417701,-3.5531192
50.3417061,-3.5531152
50.3416591,-3.5531412
50.3415208,-3.5531545
50.3414063,-3.5531043
50.3413583,-3.5530652
50.3413271,-3.5531400
50.3413506,-3.5531265
50.3413577,-3.5530865
50.3413502,-3.5530680
50.3412587,-3.5533527
50.3412508,-3.5534262
50.3412586,-3.5533424
50.3412489,-3.5534704
50.3411599,-3.5539775
50.3411085,-3.5552365
50.3411342,-3.5554183
50.3410971,-3.5549887
50.3411260,-3.5540404
50.3411565,-3.5539899
50.3411631,-3.5539966
50.3412334,-3.5532948
50.3412733,-3.5531857
50.3412566,-3.5531957
50.3412758,-3.5530822
50.3412445,-3.5530323
50.3411245,-3.5529549
50.3410787,-3.5529544
50.3410636,-3.5529333
50.3410209,-3.5529912
50.3409960,-3.5531133
50.3410001,-3.5531906
50.3410621,-3.5530092
50.3409431,-3.5524029
50.3408969,-3.5521250
50.3408679,-3.5518510
50.3408873,-3.5515508
50.3410062,-3.5513002
50.3412112,-3.5509687
50.3412374,-3.5510114
50.3412613,-3.5511328
50.3412502,-3.5512138
50.3411843,-3.5514510
50.3411578,-3.5518628
50.3411215,-3.5518609
50.3411286,-3.5519890
50.3411567,-3.5521306
50.3411339,-3.5524174
50.3411498,-3.5524489
50.3411256,-3.5522124
50.3410934,-3.5522351
50.3411030,-3.5522659
50.3412271,-3.5520181
50.3411785,-3.5521728
50.3411796,-3.5522519
50.3411132,-3.5523961
50.3410890,-3.5524784
50.3409978,-3.5525631
50.3409088,-3.5525926
50.3408985,-3.5525505
50.3408877,-3.5525467
50.3407550,-3.5527609
50.3406713,-3.5528300
50.3405918,-3.5528402
50.3405738,-3.5528122
50.3403662,-3.5527542
50.3402593,-3.5526206
50.3402256,-3.5526562
50.3401428,-3.5526992
50.3400953,-3.5526966
50.3400751,-3.5526461
50.3400171,-3.5526103
50.3399516,-3.5524838
50.3398867,-3.5525748
50.3398170,-3.5525386
50.3397866,-3.5524306
50.3397644,-3.5522622
50.3397424,-3.5522202
50.3396440,-3.5521464
50.3396089,-3.5520764
50.3395000,-3.5519763
50.3394497,-3.5518641
50.3393232,-3.5517359
50.3391833,-3.5516827
50.3391014,-3.5516254
50.3390600,-3.5515767
50.3389896,-3.5514221
50.3389774,-3.5513009
50.3390008,-3.5511198
50.3389869,-3.5508853
50.3390568,-3.5506557
50.3390617,-3.5505362
50.3389777,-3.5503477
50.3389264,-3.5501017
50.3389016,-3.5500742
