date,time,lat,lon,ele,sog,cog
2023-07-04,09:42:06.000,50.2256847,-3.6548378,0,0.00,0.00
2023-07-04,09:42:11.000,50.2256643,-3.6548764,0,0.00,221.04
2023-07-04,09:42:16.000,50.2256260,-3.6548895,0,1.26,172.67
2023-07-04,09:42:21.000,50.2255805,-3.6548384,0,1.27,141.31
2023-07-04,09:42:26.000,50.2255592,-3.6548131,0,1.27,145.29
2023-07-04,09:42:31.000,50.2255439,-3.6548011,0,1.24,158.18
2023-07-04,09:42:36.000,50.2255129,-3.6548092,0,1.09,209.88
2023-07-04,09:42:41.000,50.2254657,-3.6548764,0,1.11,228.48
2023-07-04,09:42:46.000,50.2254280,-3.6549437,0,1.12,222.53
2023-07-04,09:42:51.000,50.2253781,-3.6550001,0,1.17,215.93
2023-07-04,09:42:56.000,50.2253348,-3.6550689,0,1.17,236.70
2023-07-04,09:43:01.000,50.2253024,-3.6551464,0,1.18,233.95
2023-07-04,09:43:06.000,50.2252685,-3.6552213,0,1.20,236.47
2023-07-04,09:43:11.000,50.2252301,-3.6552903,0,1.20,224.86
2023-07-04,09:43:16.000,50.2251923,-3.6553503,0,1.21,227.41
2023-07-04,09:44:02.000,50.2251521,-3.6554262,0,1.17,237.77
2023-07-04,09:44:07.000,50.2251261,-3.6554912,0,1.14,237.24
2023-07-04,09:44:12.000,50.2250924,-3.6555551,0,1.16,225.18
2023-07-04,09:44:17.000,50.2250718,-3.6555926,0,0.00,238.56
2023-07-04,09:44:22.000,50.2250535,-3.6556307,0,0.00,232.57
2023-07-04,09:44:27.000,50.2250354,-3.6556573,0,0.00,210.75
2023-07-04,09:44:32.000,50.2249865,-3.6556754,0,1.31,188.12
2023-07-04,09:44:37.000,50.2249254,-3.6556978,0,1.33,197.30
2023-07-04,09:44:42.000,50.2248675,-3.6557278,0,1.32,199.86
2023-07-04,09:44:47.000,50.2248067,-3.6557546,0,1.32,196.66
2023-07-04,09:44:52.000,50.2247443,-3.6557837,0,1.32,197.33
2023-07-04,09:44:57.000,50.2246837,-3.6558255,0,1.37,206.69
2023-07-04,09:45:02.000,50.2246240,-3.6558609,0,1.41,197.17
2023-07-04,09:45:07.000,50.2245608,-3.6558827,0,1.41,191.39
2023-07-04,09:45:12.000,50.2244970,-3.6559013,0,1.41,192.01
2023-07-04,09:45:17.000,50.2244336,-3.6559294,0,1.39,196.81
2023-07-04,09:45:22.000,50.2243727,-3.6559528,0,1.38,191.69
2023-07-04,09:45:27.000,50.2243183,-3.6559628,0,1.37,192.69
2023-07-04,09:45:32.000,50.2242732,-3.6559807,0,1.34,194.49
2023-07-04,09:45:37.000,50.2242313,-3.6559940,0,1.29,197.72
2023-07-04,09:45:42.000,50.2241912,-3.6560216,0,1.25,207.74
2023-07-04,09:45:47.000,50.2241368,-3.6560469,0,1.24,187.99
2023-07-04,09:45:52.000,50.2240736,-3.6560439,0,1.25,173.69
2023-07-04,09:45:57.000,50.2240097,-3.6560402,0,1.27,183.14
2023-07-04,09:46:02.000,50.2239508,-3.6560505,0,1.29,190.25
2023-07-04,09:46:07.000,50.2238974,-3.6560579,0,1.31,179.83
2023-07-04,09:46:12.000,50.2238440,-3.6560574,0,1.31,182.93
2023-07-04,09:46:17.000,50.2237806,-3.6560800,0,1.30,196.01
2023-07-04,09:46:22.000,50.2237168,-3.6560924,0,1.29,179.85
2023-07-04,09:46:27.000,50.2236705,-3.6560872,0,1.29,186.90
2023-07-04,09:46:32.000,50.2236122,-3.6560976,0,1.31,185.82
2023-07-04,09:46:37.000,50.2235441,-3.6561138,0,1.33,189.28
2023-07-04,09:46:42.000,50.2234776,-3.6561251,0,1.34,183.86
2023-07-04,09:46:47.000,50.2234152,-3.6561402,0,1.35,187.41
2023-07-04,09:46:52.000,50.2233522,-3.6561520,0,1.35,188.39
2023-07-04,09:46:57.000,50.2232882,-3.6561648,0,1.35,184.25
2023-07-04,09:47:02.000,50.2232164,-3.6561715,0,1.37,184.04
2023-07-04,09:47:07.000,50.2231484,-3.6561820,0,1.39,189.34
2023-07-04,09:47:12.000,50.2230852,-3.6562050,0,1.40,197.75
2023-07-04,09:47:17.000,50.2230280,-3.6562299,0,1.40,194.31
2023-07-04,09:47:22.000,50.2229728,-3.6562560,0,1.38,200.38
2023-07-04,09:47:27.000,50.2229240,-3.6562901,0,1.37,200.82
2023-07-04,09:47:32.000,50.2228775,-3.6563204,0,1.37,205.27
2023-07-04,09:47:37.000,50.2228371,-3.6563562,0,1.37,221.65
2023-07-04,09:47:42.000,50.2228023,-3.6563952,0,1.34,208.37
2023-07-04,09:47:47.000,50.2227569,-3.6564177,0,1.30,195.98
2023-07-04,09:47:52.000,50.2227072,-3.6564316,0,1.26,188.61
2023-07-04,09:47:57.000,50.2226541,-3.6564502,0,1.24,196.01
2023-07-04,09:48:02.000,50.2225990,-3.6564717,0,1.22,193.75
2023-07-04,09:48:07.000,50.2225468,-3.6564928,0,1.24,200.15
2023-07-04,09:48:12.000,50.2224966,-3.6565191,0,1.29,196.85
2023-07-04,09:48:17.000,50.2224434,-3.6565403,0,1.32,196.10
2023-07-04,09:48:22.000,50.2223859,-3.6565649,0,1.31,195.75
2023-07-04,09:48:27.000,50.2223260,-3.6565958,0,1.26,202.93
2023-07-04,09:48:32.000,50.2222731,-3.6566315,0,1.25,204.08
2023-07-04,09:48:37.000,50.2222297,-3.6566526,0,1.26,197.56
2023-07-04,09:48:42.000,50.2221804,-3.6566871,0,1.26,208.54
2023-07-04,09:48:47.000,50.2221342,-3.6567323,0,1.24,214.25
2023-07-04,09:48:52.000,50.2220806,-3.6567720,0,1.20,200.31
2023-07-04,09:48:57.000,50.2220245,-3.6568142,0,1.17,211.71
2023-07-04,09:49:02.000,50.2219743,-3.6568693,0,1.19,217.11
2023-07-04,09:49:07.000,50.2219294,-3.6569201,0,1.20,215.21
2023-07-04,09:49:12.000,50.2218828,-3.6569684,0,1.21,213.45
2023-07-04,09:49:17.000,50.2218310,-3.6570131,0,1.21,203.66
2023-07-04,09:49:22.000,50.2217738,-3.6570601,0,1.22,212.01
2023-07-04,09:49:27.000,50.2217215,-3.6571119,0,1.23,209.42
2023-07-04,09:49:32.000,50.2216669,-3.6571574,0,1.24,208.46
2023-07-04,09:49:37.000,50.2216141,-3.6572060,0,1.25,213.96
2023-07-04,09:49:42.000,50.2215630,-3.6572553,0,1.26,209.16
2023-07-04,09:49:47.000,50.2215065,-3.6572984,0,1.27,207.57
2023-07-04,09:49:52.000,50.2214555,-3.6573432,0,1.29,210.07
