lat,lon
50.598672,-2.037514
50.598628,-2.037545
50.598571,-2.037556
50.598517,-2.037561
50.598469,-2.037542
50.598401,-2.037496
50.598329,-2.037479
50.598265,-2.037473
50.598202,-2.037438
50.598149,-2.037417
50.598086,-2.037404
50.598033,-2.037385
50.597980,-2.037373
50.597932,-2.037351
50.597888,-2.037334
50.597830,-2.037338
50.597768,-2.037361
50.597720,-2.037390
50.597665,-2.037418
50.597612,-2.037446
50.597543,-2.037481
50.597481,-2.037509
50.597416,-2.037525
50.597374,-2.037552
50.597313,-2.037583
50.597270,-2.037620
50.597225,-2.037671
50.597176,-2.037719
50.597132,-2.037766
50.597096,-2.037817
50.597056,-2.037850
50.597011,-2.037873
50.596964,-2.037904
50.596901,-2.037932
50.596844,-2.037978
50.596802,-2.038021
50.596782,-2.038097
50.596748,-2.038146
50.596704,-2.038189
50.596655,-2.038224
50.596616,-2.038270
50.596554,-2.038295
50.596500,-2.038355
50.596474,-2.038427
50.596444,-2.038498
50.596414,-2.038561
50.596382,-2.038629
50.596373,-2.038716
50.596375,-2.038798
50.596368,-2.038871
50.596346,-2.038950
50.596308,-2.039010
50.596283,-2.039070
50.596260,-2.039139
50.596266,-2.039224
50.596285,-2.039300
50.596295,-2.039395
50.596296,-2.039468
50.596281,-2.039543
50.596256,-2.039607
50.596219,-2.039673
50.596178,-2.039749
50.596144,-2.039813
50.596110,-2.039873
50.596090,-2.039938
50.596064,-2.039998
50.596021,-2.040044
50.595993,-2.040119
50.595958,-2.040171
50.595930,-2.040263
50.595915,-2.040335
50.595892,-2.040398
50.595873,-2.040465
50.595873,-2.040547
50.595896,-2.040620
50.595926,-2.040694
50.595923,-2.040788
50.595920,-2.040874
50.595924,-2.040947
50.595921,-2.041027
50.595917,-2.041118
50.595917,-2.041206
50.595917,-2.041295
50.595916,-2.041368
50.595907,-2.041453
50.595879,-2.041523
50.595854,-2.041589
50.595834,-2.041682
50.595817,-2.041759
50.595805,-2.041849
50.595790,-2.041946
50.595772,-2.042051
50.595759,-2.042126
50.595748,-2.042201
50.595735,-2.042274
50.595722,-2.042351
50.595718,-2.042433
50.595718,-2.042509
50.595698,-2.042585
50.595669,-2.042663
50.595651,-2.042752
50.595638,-2.042835
50.595625,-2.042932
50.595618,-2.043020
50.595606,-2.043104
50.595595,-2.043202
50.595579,-2.043293
50.595565,-2.043387
50.595554,-2.043473
50.595544,-2.043542
50.595538,-2.043640
50.595546,-2.043737
50.595538,-2.043811
50.595562,-2.043899
50.595566,-2.043972
50.595579,-2.044046
50.595589,-2.044132
50.595607,-2.044222
50.595631,-2.044310
50.595631,-2.044410
50.595625,-2.044505
50.595628,-2.044592
50.595649,-2.044700
50.595649,-2.044800
50.595649,-2.044877
50.595661,-2.044967
50.595663,-2.045049
50.595637,-2.045143
50.595633,-2.045234
50.595634,-2.045309
50.595639,-2.045401
50.595641,-2.045509
50.595631,-2.045598
50.595630,-2.045674
50.595634,-2.045750
50.595644,-2.045842
50.595662,-2.045914
50.595685,-2.045996
50.595705,-2.046075
50.595698,-2.046154
50.595702,-2.046229
50.595682,-2.046314
50.595656,-2.046380
50.595624,-2.046451
50.595569,-2.046489
50.595530,-2.046552
50.595495,-2.046622
50.595462,-2.046699
50.595437,-2.046771
50.595408,-2.046839
50.595375,-2.046917
50.595343,-2.046988
50.595311,-2.047057
50.595274,-2.047123
50.595228,-2.047148
50.595253,-2.047087
50.595306,-2.047036
50.595350,-2.046983
50.595397,-2.046993
50.595421,-2.047061
50.595418,-2.047164
50.595417,-2.047246
50.595410,-2.047336
50.595413,-2.047418
50.595415,-2.047495
50.595421,-2.047566
50.595436,-2.047644
