date,time,lat,lon,ele
2021-09-03,12:27:27.000,50.5675603,-2.4447859,-3
2021-09-03,12:27:32.000,50.5675103,-2.4447572,-3
2021-09-03,12:27:37.000,50.5674494,-2.4447504,-3
2021-09-03,12:27:42.000,50.5673948,-2.4447274,-3
2021-09-03,12:27:47.000,50.5673496,-2.4446750,-3
2021-09-03,12:27:52.000,50.5673118,-2.4446255,-2
2021-09-03,12:27:57.000,50.5672621,-2.4445647,-2
2021-09-03,12:28:02.000,50.5672132,-2.4445419,-1
2021-09-03,12:28:07.000,50.5671635,-2.4445072,0
2021-09-03,12:28:12.000,50.5671174,-2.4444670,0
2021-09-03,12:28:17.000,50.5670706,-2.4444242,0
2021-09-03,12:28:27.000,50.5670216,-2.4443849,1
2021-09-03,12:28:32.000,50.5669805,-2.4443571,2
2021-09-03,12:28:46.000,50.5669450,-2.4443329,3
2021-09-03,12:28:51.000,50.5669173,-2.4443001,4
2021-09-03,12:28:56.000,50.5668903,-2.4442712,4
2021-09-03,12:29:01.000,50.5668418,-2.4442255,5
2021-09-03,12:29:06.000,50.5667926,-2.4441822,6
2021-09-03,12:29:11.000,50.5667526,-2.4441303,7
2021-09-03,12:29:16.000,50.5667083,-2.4440858,7
2021-09-03,12:29:21.000,50.5666643,-2.4440563,8
2021-09-03,12:29:26.000,50.5666152,-2.4440246,8
2021-09-03,12:29:31.000,50.5665617,-2.4439871,9
2021-09-03,12:29:36.000,50.5665182,-2.4439385,10
2021-09-03,12:29:41.000,50.5664772,-2.4439028,10
2021-09-03,12:29:46.000,50.5664237,-2.4438623,11
2021-09-03,12:31:08.000,50.5663829,-2.4438224,11
2021-09-03,12:31:13.000,50.5663528,-2.4437972,12
2021-09-03,12:31:18.000,50.5663070,-2.4437622,12
2021-09-03,12:31:23.000,50.5662697,-2.4437153,12
2021-09-03,12:31:28.000,50.5662333,-2.4436726,13
2021-09-03,12:31:33.000,50.5661868,-2.4436363,14
2021-09-03,12:31:38.000,50.5661352,-2.4436055,15
2021-09-03,12:31:43.000,50.5660904,-2.4435820,16
2021-09-03,12:31:48.000,50.5660492,-2.4435473,17
2021-09-03,12:31:53.000,50.5660141,-2.4435177,17
2021-09-03,12:31:58.000,50.5659772,-2.4434943,18
2021-09-03,12:32:03.000,50.5659329,-2.4434637,18
2021-09-03,12:32:08.000,50.5658899,-2.4434305,19
2021-09-03,12:32:13.000,50.5658518,-2.4433962,20
2021-09-03,12:32:18.000,50.5658124,-2.4433618,21
2021-09-03,12:32:23.000,50.5657719,-2.4433344,22
2021-09-03,12:32:28.000,50.5657301,-2.4433029,22
2021-09-03,12:32:33.000,50.5656895,-2.4432593,23
2021-09-03,12:32:38.000,50.5656494,-2.4432221,23
2021-09-03,12:32:43.000,50.5656056,-2.4431948,24
2021-09-03,12:32:48.000,50.5655599,-2.4431597,25
2021-09-03,12:32:53.000,50.5655170,-2.4431253,26
2021-09-03,12:32:58.000,50.5654749,-2.4430932,26
2021-09-03,12:33:03.000,50.5654340,-2.4430615,27
2021-09-03,12:33:26.000,50.5653702,-2.4430091,29
2021-09-03,12:33:31.000,50.5653206,-2.4429679,29
2021-09-03,12:33:36.000,50.5652787,-2.4429327,30
2021-09-03,12:33:41.000,50.5652424,-2.4428989,31
2021-09-03,12:33:46.000,50.5652050,-2.4428586,32
2021-09-03,12:33:51.000,50.5651672,-2.4428192,32
2021-09-03,12:33:56.000,50.5651245,-2.4427820,33
2021-09-03,12:34:01.000,50.5650849,-2.4427456,34
2021-09-03,12:34:06.000,50.5650460,-2.4427051,35
2021-09-03,12:34:11.000,50.5650031,-2.4426618,36
2021-09-03,12:34:16.000,50.5649588,-2.4426101,37
2021-09-03,12:34:21.000,50.5649133,-2.4425638,38
2021-09-03,12:34:26.000,50.5648731,-2.4425233,39
2021-09-03,12:34:31.000,50.5648233,-2.4424994,39
2021-09-03,12:34:36.000,50.5647883,-2.4424757,40
2021-09-03,12:34:47.000,50.5647418,-2.4424433,41
2021-09-03,12:34:52.000,50.5646958,-2.4424052,41
2021-09-03,12:34:57.000,50.5646533,-2.4423685,42
2021-09-03,12:35:02.000,50.5646112,-2.4423356,43
2021-09-03,12:35:07.000,50.5645731,-2.4422953,45
2021-09-03,12:35:12.000,50.5645324,-2.4422656,46
2021-09-03,12:35:17.000,50.5644939,-2.4422377,46
2021-09-03,12:36:09.000,50.5644706,-2.4422041,47
2021-09-03,12:36:14.000,50.5644395,-2.4421668,48
2021-09-03,12:36:19.000,50.5643931,-2.4421334,49
2021-09-03,12:36:24.000,50.5643474,-2.4421016,50
2021-09-03,12:36:29.000,50.5643034,-2.4420723,51
2021-09-03,12:36:34.000,50.5642658,-2.4420424,52
2021-09-03,12:36:39.000,50.5642251,-2.4420203,53
2021-09-03,12:36:44.000,50.5641804,-2.4419867,54
2021-09-03,12:36:49.000,50.5641347,-2.4419517,55
2021-09-03,12:36:54.000,50.5640974,-2.4419226,56
2021-09-03,12:36:59.000,50.5640546,-2.4418882,57
2021-09-03,12:37:04.000,50.5640089,-2.4418465,59
2021-09-03,12:37:09.000,50.5639714,-2.4418118,60
2021-09-03,12:37:14.000,50.5639411,-2.4417756,61
2021-09-03,12:37:19.000,50.5639022,-2.4417472,62
2021-09-03,12:37:24.000,50.5638544,-2.4417173,63
2021-09-03,12:37:29.000,50.5638129,-2.4416761,63
2021-09-03,12:37:34.000,50.5637766,-2.4416275,65
2021-09-03,12:37:39.000,50.5637405,-2.4415857,66
2021-09-03,12:37:44.000,50.5636999,-2.4415555,66
2021-09-03,12:38:32.000,50.5636772,-2.4415249,67
2021-09-03,12:38:37.000,50.5636326,-2.4414830,68
2021-09-03,12:38:42.000,50.5635831,-2.4414531,68
2021-09-03,12:38:47.000,50.5635391,-2.4414200,70
2021-09-03,12:38:52.000,50.5635001,-2.4413851,71
2021-09-03,12:38:57.000,50.5634599,-2.4413536,72
2021-09-03,12:39:02.000,50.5634194,-2.4413171,73
2021-09-03,12:39:07.000,50.5633782,-2.4412839,74
2021-09-03,12:39:12.000,50.5633321,-2.4412493,75
2021-09-03,12:39:17.000,50.5632864,-2.4412189,75
2021-09-03,12:39:22.000,50.5632436,-2.4411775,76
2021-09-03,12:39:27.000,50.5632035,-2.4411375,77
2021-09-03,12:39:32.000,50.5631601,-2.4411022,78
2021-09-03,12:39:37.000,50.5631173,-2.4410692,79
2021-09-03,12:39:42.000,50.5630817,-2.4410341,80
2021-09-03,12:39:47.000,50.5630406,-2.4409947,81
2021-09-03,12:39:52.000,50.5630070,-2.4409705,82
2021-09-03,12:39:57.000,50.5629678,-2.4409403,83
2021-09-03,12:40:02.000,50.5629080,-2.4409040,83
2021-09-03,12:40:07.000,50.5628477,-2.4408746,84
2021-09-03,12:40:12.000,50.5627908,-2.4408598,84
2021-09-03,12:40:17.000,50.5627310,-2.4408598,84
2021-09-03,12:40:22.000,50.5626707,-2.4408580,84
2021-09-03,12:40:27.000,50.5626102,-2.4408614,84
2021-09-03,12:40:32.000,50.5625434,-2.4408562,84
2021-09-03,12:40:37.000,50.5624901,-2.4408560,84
2021-09-03,12:40:42.000,50.5624433,-2.4408470,84
2021-09-03,12:40:47.000,50.5623899,-2.4408351,84
2021-09-03,12:41:13.000,50.5620966,-2.4408196,84
2021-09-03,12:41:18.000,50.5620271,-2.4408422,84
2021-09-03,12:41:23.000,50.5619643,-2.4408618,84
2021-09-03,12:41:28.000,50.5619109,-2.4408669,84
2021-09-03,12:41:33.000,50.5618560,-2.4408747,84
2021-09-03,12:41:38.000,50.5618003,-2.4408805,83
2021-09-03,12:41:43.000,50.5617583,-2.4408795,83
2021-09-03,12:41:48.000,50.5617131,-2.4408755,83
2021-09-03,12:41:53.000,50.5616564,-2.4408761,83
2021-09-03,12:41:58.000,50.5616003,-2.4408768,83
2021-09-03,12:42:03.000,50.5615481,-2.4408792,83
2021-09-03,12:42:08.000,50.5614964,-2.4408859,83
2021-09-03,12:42:13.000,50.5614508,-2.4408837,83
2021-09-03,12:42:18.000,50.5614143,-2.4408783,83
2021-09-03,12:42:23.000,50.5613672,-2.4408721,84
2021-09-03,12:42:28.000,50.5613080,-2.4408624,84
2021-09-03,12:42:33.000,50.5612643,-2.4408633,84
2021-09-03,12:42:38.000,50.5612153,-2.4408697,84
2021-09-03,12:42:43.000,50.5611484,-2.4408682,84
2021-09-03,12:42:48.000,50.5610837,-2.4408627,84
2021-09-03,12:42:53.000,50.5610285,-2.4408536,84
2021-09-03,12:42:58.000,50.5609781,-2.4408512,85
2021-09-03,12:43:03.000,50.5609382,-2.4408433,85
2021-09-03,12:43:08.000,50.5608939,-2.4408434,85
2021-09-03,12:43:13.000,50.5608451,-2.4408339,85
2021-09-03,12:45:11.000,50.5608156,-2.4408122,85
2021-09-03,12:45:16.000,50.5607884,-2.4407936,85
2021-09-03,12:45:21.000,50.5607369,-2.4407729,85
2021-09-03,12:45:26.000,50.5606837,-2.4407449,85
2021-09-03,12:45:31.000,50.5606422,-2.4406967,85
2021-09-03,12:45:36.000,50.5606115,-2.4406396,85
2021-09-03,12:45:41.000,50.5605761,-2.4405796,86
2021-09-03,12:45:46.000,50.5605399,-2.4405271,87
2021-09-03,12:45:51.000,50.5605053,-2.4404693,88
2021-09-03,12:45:56.000,50.5604726,-2.4404141,89
2021-09-03,12:46:01.000,50.5604455,-2.4403505,90
2021-09-03,12:46:06.000,50.5604100,-2.4402925,91
2021-09-03,12:46:11.000,50.5603658,-2.4402441,92
2021-09-03,12:46:16.000,50.5603272,-2.4401865,92
2021-09-03,12:46:21.000,50.5602971,-2.4401272,93
2021-09-03,12:46:26.000,50.5602619,-2.4400616,93
2021-09-03,12:46:31.000,50.5602254,-2.4399922,93
2021-09-03,12:46:36.000,50.5601978,-2.4399176,93
2021-09-03,12:46:41.000,50.5601723,-2.4398350,94
2021-09-03,12:46:46.000,50.5601425,-2.4397645,94
2021-09-03,12:46:51.000,50.5601195,-2.4396863,94
2021-09-03,12:47:12.000,50.5600964,-2.4396311,95
2021-09-03,12:47:17.000,50.5600831,-2.4395752,95
2021-09-03,12:48:42.000,50.5600712,-2.4395460,92
2021-09-03,12:48:47.000,50.5600614,-2.4394673,92
2021-09-03,12:48:52.000,50.5600389,-2.4393832,92
2021-09-03,12:48:57.000,50.5600189,-2.4393053,92
2021-09-03,12:49:02.000,50.5600026,-2.4392249,92
2021-09-03,12:49:07.000,50.5599910,-2.4391404,93
2021-09-03,12:49:12.000,50.5599830,-2.4390569,93
2021-09-03,12:49:17.000,50.5599758,-2.4389709,93
2021-09-03,12:49:22.000,50.5599621,-2.4388922,93
2021-09-03,12:49:27.000,50.5599584,-2.4388040,94
2021-09-03,12:49:32.000,50.5599485,-2.4387147,95
2021-09-03,12:49:37.000,50.5599373,-2.4386234,95
2021-09-03,12:49:42.000,50.5599335,-2.4385301,95
2021-09-03,12:49:47.000,50.5599313,-2.4384378,96
2021-09-03,12:49:52.000,50.5599345,-2.4383401,96
2021-09-03,12:49:57.000,50.5599368,-2.4382426,96
2021-09-03,12:50:02.000,50.5599312,-2.4381526,96
2021-09-03,12:50:07.000,50.5599233,-2.4380674,96
2021-09-03,12:50:30.000,50.5599195,-2.4380086,97
2021-09-03,12:50:35.000,50.5599142,-2.4379477,97
2021-09-03,12:50:40.000,50.5599125,-2.4378658,97
2021-09-03,12:50:45.000,50.5599083,-2.4377821,97
2021-09-03,12:50:50.000,50.5599065,-2.4376917,97
2021-09-03,12:50:55.000,50.5599055,-2.4375965,98
2021-09-03,12:51:00.000,50.5599007,-2.4375086,98
2021-09-03,12:51:05.000,50.5598939,-2.4374266,98
2021-09-03,12:51:10.000,50.5598860,-2.4373489,98
2021-09-03,12:51:15.000,50.5598782,-2.4372679,99
2021-09-03,12:51:20.000,50.5598757,-2.4371834,99
2021-09-03,12:51:25.000,50.5598785,-2.4370932,99
2021-09-03,12:51:30.000,50.5598860,-2.4369992,100
2021-09-03,12:51:35.000,50.5598868,-2.4369090,100
2021-09-03,12:51:40.000,50.5598832,-2.4368194,100
2021-09-03,12:51:45.000,50.5598845,-2.4367248,101
2021-09-03,12:51:50.000,50.5598848,-2.4366423,101
2021-09-03,12:51:55.000,50.5598880,-2.4365548,101
2021-09-03,12:52:00.000,50.5598959,-2.4364568,101
2021-09-03,12:52:05.000,50.5598963,-2.4363608,102
2021-09-03,12:52:10.000,50.5598918,-2.4362686,102
2021-09-03,12:52:15.000,50.5598807,-2.4361747,102
2021-09-03,12:52:20.000,50.5598792,-2.4360813,102
2021-09-03,12:52:25.000,50.5598799,-2.4359883,103
2021-09-03,12:52:53.000,50.5598941,-2.4359281,103
2021-09-03,12:52:58.000,50.5598868,-2.4358622,103
2021-09-03,12:53:03.000,50.5598774,-2.4357781,103
2021-09-03,12:53:08.000,50.5598534,-2.4357013,103
2021-09-03,12:53:13.000,50.5598233,-2.4356240,103
2021-09-03,12:53:18.000,50.5597893,-2.4355540,103
2021-09-03,12:53:23.000,50.5597565,-2.4354877,104
2021-09-03,12:53:28.000,50.5597221,-2.4354131,104
2021-09-03,12:53:33.000,50.5596925,-2.4353396,105
2021-09-03,12:53:38.000,50.5596588,-2.4352702,106
2021-09-03,12:55:12.000,50.5596320,-2.4352168,104
2021-09-03,12:55:17.000,50.5596254,-2.4351641,104
2021-09-03,12:55:22.000,50.5596208,-2.4350889,105
2021-09-03,12:55:27.000,50.5596171,-2.4350181,106
2021-09-03,12:55:32.000,50.5596087,-2.4349425,106
2021-09-03,12:55:37.000,50.5595967,-2.4348664,107
2021-09-03,12:55:42.000,50.5595849,-2.4347959,108
2021-09-03,12:55:47.000,50.5595770,-2.4347204,108
2021-09-03,12:55:52.000,50.5595623,-2.4346434,109
2021-09-03,12:55:57.000,50.5595591,-2.4345699,110
2021-09-03,12:56:02.000,50.5595398,-2.4345418,111
2021-09-03,12:56:07.000,50.5595093,-2.4345211,111
2021-09-03,12:56:32.000,50.5594427,-2.4344809,117
2021-09-03,12:56:37.000,50.5594370,-2.4344235,118
2021-09-03,12:56:42.000,50.5594559,-2.4343509,119
2021-09-03,12:57:11.000,50.5594790,-2.4342808,120
2021-09-03,12:57:31.000,50.5594935,-2.4341982,120
2021-09-03,12:57:36.000,50.5595063,-2.4341279,121
2021-09-03,12:57:41.000,50.5594866,-2.4340716,121
2021-09-03,12:57:46.000,50.5595024,-2.4339933,121
2021-09-03,12:57:51.000,50.5595343,-2.4339130,121
2021-09-03,12:59:28.000,50.5595554,-2.4338833,120
2021-09-03,12:59:33.000,50.5595650,-2.4338162,120
2021-09-03,12:59:38.000,50.5595877,-2.4337173,121
2021-09-03,12:59:43.000,50.5596167,-2.4336286,122
2021-09-03,12:59:48.000,50.5596350,-2.4335372,122
2021-09-03,12:59:53.000,50.5596250,-2.4334439,123
2021-09-03,12:59:58.000,50.5595893,-2.4333614,123
2021-09-03,13:00:03.000,50.5595415,-2.4332795,124
2021-09-03,13:00:08.000,50.5594889,-2.4331837,125
2021-09-03,13:00:13.000,50.5594413,-2.4331028,126
2021-09-03,13:00:18.000,50.5593898,-2.4330375,126
2021-09-03,13:00:23.000,50.5593414,-2.4329780,126
2021-09-03,13:00:28.000,50.5592911,-2.4329161,126
2021-09-03,13:00:33.000,50.5592450,-2.4328527,126
2021-09-03,13:00:38.000,50.5591982,-2.4327841,126
2021-09-03,13:00:43.000,50.5591578,-2.4327147,126
2021-09-03,13:00:48.000,50.5591102,-2.4326599,126
2021-09-03,13:00:53.000,50.5590555,-2.4325877,126
2021-09-03,13:00:58.000,50.5590223,-2.4325409,126
2021-09-03,13:01:03.000,50.5590072,-2.4325220,126
2021-09-03,13:01:08.000,50.5589691,-2.4324525,126
2021-09-03,13:01:13.000,50.5589335,-2.4323756,125
2021-09-03,13:01:18.000,50.5588902,-2.4323207,125
2021-09-03,13:02:08.000,50.5588570,-2.4322733,124
2021-09-03,13:02:13.000,50.5588122,-2.4322243,124
2021-09-03,13:02:32.000,50.5587675,-2.4321865,124
2021-09-03,13:02:37.000,50.5587073,-2.4321316,124
2021-09-03,13:02:42.000,50.5586476,-2.4320619,124
2021-09-03,13:02:47.000,50.5585952,-2.4320149,124
2021-09-03,13:02:52.000,50.5585352,-2.4319622,124
2021-09-03,13:02:57.000,50.5584724,-2.4318990,123
2021-09-03,13:03:02.000,50.5584182,-2.4318526,123
2021-09-03,13:03:07.000,50.5583545,-2.4317977,123
2021-09-03,13:03:12.000,50.5582954,-2.4317403,123
2021-09-03,13:03:17.000,50.5582440,-2.4316903,123
2021-09-03,13:03:22.000,50.5581935,-2.4316317,123
2021-09-03,13:03:27.000,50.5581404,-2.4315784,122
2021-09-03,13:03:32.000,50.5580873,-2.4315244,122
2021-09-03,13:03:37.000,50.5580287,-2.4314989,121
2021-09-03,13:03:42.000,50.5579707,-2.4314997,121
2021-09-03,13:03:47.000,50.5579232,-2.4314375,121
2021-09-03,13:03:52.000,50.5578735,-2.4313627,120
2021-09-03,13:03:57.000,50.5578209,-2.4313183,120
2021-09-03,13:04:02.000,50.5577556,-2.4312659,120
2021-09-03,13:04:07.000,50.5576996,-2.4312163,120
2021-09-03,13:04:12.000,50.5576432,-2.4311649,119
2021-09-03,13:04:17.000,50.5575748,-2.4311037,118
2021-09-03,13:04:22.000,50.5575259,-2.4310515,118
2021-09-03,13:04:27.000,50.5574670,-2.4309927,118
2021-09-03,13:04:32.000,50.5573991,-2.4309386,118
2021-09-03,13:04:37.000,50.5573451,-2.4308979,118
2021-09-03,13:04:42.000,50.5572841,-2.4308421,117
2021-09-03,13:04:47.000,50.5572234,-2.4307935,117
2021-09-03,13:04:52.000,50.5571640,-2.4307510,117
2021-09-03,13:04:57.000,50.5570957,-2.4306990,116
2021-09-03,13:05:02.000,50.5570428,-2.4306532,116
2021-09-03,13:05:07.000,50.5569830,-2.4305942,116
2021-09-03,13:05:12.000,50.5569308,-2.4305383,116
2021-09-03,13:05:17.000,50.5568722,-2.4304838,116
2021-09-03,13:05:22.000,50.5568097,-2.4304481,116
2021-09-03,13:05:27.000,50.5567482,-2.4304095,115
2021-09-03,13:05:32.000,50.5566819,-2.4303609,115
2021-09-03,13:05:37.000,50.5566263,-2.4303201,115
2021-09-03,13:05:42.000,50.5565604,-2.4302653,114
2021-09-03,13:05:47.000,50.5565103,-2.4302163,114
2021-09-03,13:05:52.000,50.5564606,-2.4301553,114
2021-09-03,13:05:57.000,50.5564157,-2.4300867,114
2021-09-03,13:06:02.000,50.5563572,-2.4300305,113
2021-09-03,13:06:07.000,50.5562862,-2.4300112,113
2021-09-03,13:06:12.000,50.5562230,-2.4300263,113
2021-09-03,13:06:17.000,50.5561554,-2.4300267,113
2021-09-03,13:06:22.000,50.5560940,-2.4300138,113
2021-09-03,13:06:27.000,50.5560474,-2.4299614,113
2021-09-03,13:06:32.000,50.5560110,-2.4298682,113
2021-09-03,13:06:37.000,50.5559783,-2.4297802,113
2021-09-03,13:06:42.000,50.5559403,-2.4296937,112
2021-09-03,13:06:47.000,50.5558963,-2.4296122,112
2021-09-03,13:06:52.000,50.5558534,-2.4295396,112
2021-09-03,13:06:57.000,50.5558037,-2.4294535,111
2021-09-03,13:07:02.000,50.5557549,-2.4293862,111
2021-09-03,13:07:07.000,50.5556983,-2.4293277,111
2021-09-03,13:07:12.000,50.5556298,-2.4292617,111
2021-09-03,13:07:17.000,50.5555690,-2.4292151,111
2021-09-03,13:07:22.000,50.5555001,-2.4291750,110
2021-09-03,13:07:27.000,50.5554296,-2.4291439,110
2021-09-03,13:07:32.000,50.5553662,-2.4291190,110
2021-09-03,13:07:37.000,50.5552951,-2.4290865,109
2021-09-03,13:07:42.000,50.5552334,-2.4290622,109
2021-09-03,13:07:47.000,50.5551652,-2.4290225,109
2021-09-03,13:07:52.000,50.5551087,-2.4289779,109
2021-09-03,13:07:57.000,50.5550559,-2.4289330,109
2021-09-03,13:08:02.000,50.5550054,-2.4288707,108
2021-09-03,13:08:07.000,50.5549495,-2.4288114,108
2021-09-03,13:08:12.000,50.5548838,-2.4287859,108
2021-09-03,13:08:17.000,50.5548304,-2.4287715,107
2021-09-03,13:08:22.000,50.5547955,-2.4287162,107
2021-09-03,13:08:27.000,50.5547750,-2.4286255,107
2021-09-03,13:08:32.000,50.5547593,-2.4285429,107
2021-09-03,13:08:37.000,50.5547283,-2.4284488,106
2021-09-03,13:08:42.000,50.5547067,-2.4283655,106
2021-09-03,13:08:47.000,50.5546912,-2.4282615,106
2021-09-03,13:08:52.000,50.5546765,-2.4281817,106
2021-09-03,13:09:26.000,50.5546635,-2.4281271,106
2021-09-03,13:09:31.000,50.5546358,-2.4280520,106
2021-09-03,13:09:36.000,50.5546154,-2.4279444,106
2021-09-03,13:09:41.000,50.5545944,-2.4278490,106
2021-09-03,13:09:46.000,50.5545773,-2.4277407,106
2021-09-03,13:09:51.000,50.5545650,-2.4276537,106
2021-09-03,13:09:56.000,50.5545522,-2.4275712,106
2021-09-03,13:10:01.000,50.5545306,-2.4274873,106
2021-09-03,13:10:06.000,50.5545139,-2.4274152,106
2021-09-03,13:10:11.000,50.5545039,-2.4274690,106
2021-09-03,13:10:16.000,50.5545172,-2.4275408,106
2021-09-03,13:10:52.000,50.5544878,-2.4275712,107
2021-09-03,13:10:57.000,50.5544911,-2.4275255,107
2021-09-03,13:11:02.000,50.5544833,-2.4274439,107
2021-09-03,13:11:07.000,50.5544803,-2.4273622,107
2021-09-03,13:11:12.000,50.5544833,-2.4272852,107
2021-09-03,13:11:17.000,50.5544758,-2.4272069,107
2021-09-03,13:11:22.000,50.5544696,-2.4271667,107
2021-09-03,13:11:27.000,50.5544551,-2.4271116,107
2021-09-03,13:11:32.000,50.5544391,-2.4270321,107
2021-09-03,13:11:37.000,50.5544386,-2.4269582,107
2021-09-03,13:12:02.000,50.5544609,-2.4268831,106
2021-09-03,13:12:07.000,50.5544622,-2.4268359,106
2021-09-03,13:12:23.000,50.5544474,-2.4267708,106
2021-09-03,13:12:28.000,50.5544442,-2.4267217,107
2021-09-03,13:12:33.000,50.5544435,-2.4266664,106
2021-09-03,13:12:38.000,50.5544256,-2.4266066,106
2021-09-03,13:12:43.000,50.5543983,-2.4265299,106
2021-09-03,13:12:48.000,50.5543785,-2.4264432,106
2021-09-03,13:12:53.000,50.5543692,-2.4264010,106
2021-09-03,13:12:58.000,50.5543520,-2.4263470,106
2021-09-03,13:13:03.000,50.5543300,-2.4262743,106
2021-09-03,13:13:08.000,50.5543007,-2.4261892,106
2021-09-03,13:13:13.000,50.5542646,-2.4261075,106
2021-09-03,13:13:18.000,50.5542404,-2.4260200,107
2021-09-03,13:13:23.000,50.5542185,-2.4259338,107
2021-09-03,13:13:28.000,50.5541959,-2.4258436,107
2021-09-03,13:13:33.000,50.5541794,-2.4257493,107
2021-09-03,13:13:38.000,50.5541707,-2.4256524,107
2021-09-03,13:13:43.000,50.5541709,-2.4255492,107
2021-09-03,13:13:48.000,50.5541776,-2.4254395,107
2021-09-03,13:13:53.000,50.5541847,-2.4253474,107
2021-09-03,13:13:58.000,50.5541997,-2.4252568,107
2021-09-03,13:14:03.000,50.5542026,-2.4251581,106
2021-09-03,13:14:08.000,50.5542058,-2.4250658,106
2021-09-03,13:14:13.000,50.5542171,-2.4249778,106
2021-09-03,13:14:18.000,50.5542417,-2.4248849,106
2021-09-03,13:14:23.000,50.5542623,-2.4247962,106
2021-09-03,13:14:28.000,50.5542828,-2.4247230,106
2021-09-03,13:14:33.000,50.5543133,-2.4246657,107
2021-09-03,13:14:38.000,50.5543405,-2.4246166,107
2021-09-03,13:20:00.000,50.5543479,-2.4245981,104
2021-09-03,13:20:05.000,50.5543258,-2.4246558,104
2021-09-03,13:20:10.000,50.5542877,-2.4247306,104
2021-09-03,13:20:15.000,50.5542418,-2.4248021,104
2021-09-03,13:20:20.000,50.5542028,-2.4248789,104
2021-09-03,13:20:25.000,50.5541561,-2.4249594,104
2021-09-03,13:20:30.000,50.5541124,-2.4250168,104
2021-09-03,13:20:35.000,50.5540604,-2.4250540,105
2021-09-03,13:20:40.000,50.5540011,-2.4250742,105
2021-09-03,13:20:45.000,50.5539412,-2.4251112,105
2021-09-03,13:20:50.000,50.5538817,-2.4251402,104
2021-09-03,13:20:55.000,50.5538242,-2.4251144,104
2021-09-03,13:21:00.000,50.5537709,-2.4250785,104
2021-09-03,13:21:05.000,50.5537312,-2.4250326,105
2021-09-03,13:21:10.000,50.5536927,-2.4249726,105
2021-09-03,13:21:15.000,50.5536861,-2.4249114,105
2021-09-03,13:21:20.000,50.5537278,-2.4248460,105
2021-09-03,13:21:25.000,50.5537606,-2.4247721,105
2021-09-03,13:22:01.000,50.5537613,-2.4247252,105
