date,time,lat,lon,ele
2021-09-18,11:12:11.000,50.5513788,-2.4201292,42
2021-09-18,11:12:16.000,50.5513590,-2.4200623,41
2021-09-18,11:12:21.000,50.5513453,-2.4199834,41
2021-09-18,11:12:26.000,50.5513273,-2.4199110,40
2021-09-18,11:12:31.000,50.5513074,-2.4198381,39
2021-09-18,11:12:36.000,50.5512918,-2.4197562,38
2021-09-18,11:12:41.000,50.5512834,-2.4196701,37
2021-09-18,11:12:46.000,50.5512866,-2.4195938,36
2021-09-18,11:12:51.000,50.5512733,-2.4195079,36
2021-09-18,11:12:56.000,50.5512604,-2.4194339,35
2021-09-18,11:13:01.000,50.5512568,-2.4193596,34
2021-09-18,11:13:06.000,50.5512582,-2.4192833,34
2021-09-18,11:13:11.000,50.5512760,-2.4192215,33
2021-09-18,11:13:16.000,50.5513112,-2.4191897,32
2021-09-18,11:13:21.000,50.5513598,-2.4191584,32
2021-09-18,11:13:26.000,50.5514022,-2.4191244,31
2021-09-18,11:13:31.000,50.5514402,-2.4190933,30
2021-09-18,11:13:36.000,50.5514837,-2.4190596,30
2021-09-18,11:13:41.000,50.5515229,-2.4190268,29
2021-09-18,11:13:46.000,50.5515677,-2.4189917,28
2021-09-18,11:13:51.000,50.5516126,-2.4189486,28
2021-09-18,11:13:56.000,50.5516525,-2.4189047,27
2021-09-18,11:14:01.000,50.5516958,-2.4188641,26
2021-09-18,11:14:06.000,50.5517369,-2.4188335,25
2021-09-18,11:14:11.000,50.5517787,-2.4187949,25
2021-09-18,11:14:16.000,50.5518186,-2.4187517,24
2021-09-18,11:14:21.000,50.5518555,-2.4187147,24
2021-09-18,11:14:26.000,50.5519012,-2.4186703,24
2021-09-18,11:14:31.000,50.5519413,-2.4186368,24
2021-09-18,11:14:36.000,50.5519673,-2.4186054,24
2021-09-18,11:14:41.000,50.5519583,-2.4185525,24
2021-09-18,11:14:46.000,50.5519063,-2.4185081,24
2021-09-18,11:14:51.000,50.5518519,-2.4184838,24
2021-09-18,11:14:56.000,50.5517958,-2.4184568,24
2021-09-18,11:15:01.000,50.5517426,-2.4184263,24
2021-09-18,11:15:06.000,50.5516859,-2.4183973,24
2021-09-18,11:15:11.000,50.5516286,-2.4183647,24
2021-09-18,11:15:16.000,50.5515720,-2.4183213,24
2021-09-18,11:15:21.000,50.5515060,-2.4182909,24
2021-09-18,11:15:26.000,50.5514513,-2.4182670,24
2021-09-18,11:15:31.000,50.5513939,-2.4182426,24
2021-09-18,11:15:36.000,50.5513345,-2.4182249,24
2021-09-18,11:15:41.000,50.5512682,-2.4182074,24
2021-09-18,11:15:46.000,50.5512098,-2.4181900,24
2021-09-18,11:15:51.000,50.5511473,-2.4181754,24
2021-09-18,11:15:56.000,50.5510855,-2.4181471,24
2021-09-18,11:16:01.000,50.5510266,-2.4181321,24
2021-09-18,11:16:06.000,50.5509649,-2.4181225,24
2021-09-18,11:16:11.000,50.5509010,-2.4181132,24
2021-09-18,11:16:16.000,50.5508408,-2.4180998,24
2021-09-18,11:16:21.000,50.5507693,-2.4180761,24
2021-09-18,11:16:26.000,50.5507098,-2.4180713,24
2021-09-18,11:16:31.000,50.5506534,-2.4180682,24
2021-09-18,11:16:36.000,50.5505912,-2.4180615,24
2021-09-18,11:16:41.000,50.5505310,-2.4180558,24
2021-09-18,11:16:46.000,50.5504672,-2.4180578,24
2021-09-18,11:16:51.000,50.5504120,-2.4180589,24
2021-09-18,11:16:56.000,50.5503472,-2.4180549,24
2021-09-18,11:17:01.000,50.5502789,-2.4180526,24
2021-09-18,11:17:06.000,50.5502129,-2.4180505,24
2021-09-18,11:17:11.000,50.5501502,-2.4180590,25
2021-09-18,11:17:16.000,50.5500914,-2.4180577,25
2021-09-18,11:17:21.000,50.5500259,-2.4180712,25
2021-09-18,11:17:26.000,50.5499633,-2.4181007,25
2021-09-18,11:17:31.000,50.5498988,-2.4181090,25
2021-09-18,11:17:36.000,50.5498356,-2.4181206,25
2021-09-18,11:17:41.000,50.5497730,-2.4181390,25
2021-09-18,11:17:46.000,50.5497110,-2.4181589,25
2021-09-18,11:17:51.000,50.5496541,-2.4181775,25
2021-09-18,11:17:56.000,50.5495974,-2.4181976,25
2021-09-18,11:18:01.000,50.5495398,-2.4182292,25
2021-09-18,11:18:06.000,50.5494804,-2.4182505,25
2021-09-18,11:18:11.000,50.5494188,-2.4182656,25
2021-09-18,11:18:16.000,50.5493623,-2.4182775,26
2021-09-18,11:18:21.000,50.5492997,-2.4182876,26
2021-09-18,11:18:26.000,50.5492391,-2.4182959,26
2021-09-18,11:18:31.000,50.5491852,-2.4183254,26
2021-09-18,11:18:36.000,50.5491284,-2.4183518,27
2021-09-18,11:18:41.000,50.5490652,-2.4183715,27
2021-09-18,11:18:46.000,50.5490062,-2.4183979,27
2021-09-18,11:18:51.000,50.5489443,-2.4184248,27
2021-09-18,11:18:56.000,50.5488845,-2.4184458,27
2021-09-18,11:19:01.000,50.5488262,-2.4184741,27
2021-09-18,11:19:06.000,50.5487676,-2.4185103,27
2021-09-18,11:19:11.000,50.5487018,-2.4185433,27
2021-09-18,11:19:16.000,50.5486376,-2.4185738,27
2021-09-18,11:19:21.000,50.5485767,-2.4186065,27
2021-09-18,11:19:26.000,50.5485196,-2.4186283,26
2021-09-18,11:19:31.000,50.5484522,-2.4186451,26
2021-09-18,11:19:36.000,50.5483909,-2.4186626,26
2021-09-18,11:19:41.000,50.5483327,-2.4186978,26
2021-09-18,11:19:46.000,50.5482696,-2.4187335,26
2021-09-18,11:19:51.000,50.5482085,-2.4187610,26
2021-09-18,11:19:56.000,50.5481534,-2.4187902,26
2021-09-18,11:20:01.000,50.5480982,-2.4188190,26
2021-09-18,11:20:06.000,50.5480404,-2.4188433,26
2021-09-18,11:20:11.000,50.5479807,-2.4188746,27
2021-09-18,11:20:16.000,50.5479197,-2.4189009,27
2021-09-18,11:20:21.000,50.5478595,-2.4189284,27
2021-09-18,11:20:26.000,50.5478097,-2.4189591,28
2021-09-18,11:20:31.000,50.5477539,-2.4189858,28
2021-09-18,11:20:36.000,50.5476940,-2.4190116,28
2021-09-18,11:20:41.000,50.5476399,-2.4190347,29
2021-09-18,11:20:46.000,50.5475905,-2.4190618,29
2021-09-18,11:20:51.000,50.5475393,-2.4190949,30
2021-09-18,11:20:56.000,50.5474873,-2.4191186,30
2021-09-18,11:21:01.000,50.5474355,-2.4191402,31
2021-09-18,11:21:06.000,50.5473810,-2.4191623,31
2021-09-18,11:21:11.000,50.5473292,-2.4191806,31
2021-09-18,11:21:16.000,50.5472675,-2.4191867,31
2021-09-18,11:21:21.000,50.5472024,-2.4191874,31
2021-09-18,11:21:26.000,50.5471443,-2.4192027,31
2021-09-18,11:21:31.000,50.5470861,-2.4192145,31
2021-09-18,11:21:36.000,50.5470295,-2.4192319,31
2021-09-18,11:21:41.000,50.5469700,-2.4192523,31
2021-09-18,11:21:46.000,50.5469083,-2.4192622,31
2021-09-18,11:21:51.000,50.5468473,-2.4192623,31
2021-09-18,11:21:56.000,50.5467849,-2.4192709,31
2021-09-18,11:22:01.000,50.5467242,-2.4192859,32
2021-09-18,11:22:06.000,50.5466670,-2.4193034,32
2021-09-18,11:22:11.000,50.5466125,-2.4193201,31
2021-09-18,11:22:16.000,50.5465533,-2.4193292,31
2021-09-18,11:22:21.000,50.5464863,-2.4193291,31
2021-09-18,11:22:26.000,50.5464214,-2.4193382,31
2021-09-18,11:22:31.000,50.5463615,-2.4193403,31
2021-09-18,11:22:36.000,50.5463024,-2.4193498,31
2021-09-18,11:22:41.000,50.5462429,-2.4193671,31
2021-09-18,11:22:46.000,50.5461764,-2.4193757,32
2021-09-18,11:22:51.000,50.5461125,-2.4193946,32
2021-09-18,11:22:56.000,50.5460528,-2.4194076,32
2021-09-18,11:23:01.000,50.5459926,-2.4194216,32
2021-09-18,11:23:06.000,50.5459319,-2.4194323,32
2021-09-18,11:23:11.000,50.5458755,-2.4194497,32
2021-09-18,11:23:16.000,50.5458201,-2.4194698,32
2021-09-18,11:23:21.000,50.5457605,-2.4194850,32
2021-09-18,11:23:26.000,50.5457027,-2.4195008,32
2021-09-18,11:23:31.000,50.5456414,-2.4195152,33
2021-09-18,11:23:36.000,50.5455805,-2.4195304,33
2021-09-18,11:23:41.000,50.5455227,-2.4195474,33
2021-09-18,11:23:46.000,50.5454579,-2.4195648,33
2021-09-18,11:23:51.000,50.5454018,-2.4195924,33
2021-09-18,11:23:56.000,50.5453437,-2.4196191,33
2021-09-18,11:24:01.000,50.5452861,-2.4196493,33
2021-09-18,11:24:06.000,50.5452344,-2.4196839,33
2021-09-18,11:24:11.000,50.5451780,-2.4197138,33
2021-09-18,11:24:16.000,50.5451216,-2.4197486,33
2021-09-18,11:24:21.000,50.5450672,-2.4197848,33
2021-09-18,11:24:26.000,50.5450090,-2.4198272,33
2021-09-18,11:24:31.000,50.5449579,-2.4198765,34
2021-09-18,11:24:36.000,50.5449064,-2.4199195,34
2021-09-18,11:24:41.000,50.5448493,-2.4199600,34
2021-09-18,11:24:46.000,50.5447899,-2.4200014,34
2021-09-18,11:24:51.000,50.5447404,-2.4200517,34
2021-09-18,11:24:56.000,50.5446905,-2.4200874,34
2021-09-18,11:25:01.000,50.5446362,-2.4201319,35
2021-09-18,11:25:06.000,50.5445830,-2.4201856,35
2021-09-18,11:25:11.000,50.5445325,-2.4202493,35
2021-09-18,11:25:16.000,50.5444846,-2.4203116,35
2021-09-18,11:25:21.000,50.5444404,-2.4203658,35
2021-09-18,11:25:26.000,50.5443905,-2.4204190,35
2021-09-18,11:25:31.000,50.5443401,-2.4204731,35
2021-09-18,11:25:36.000,50.5442979,-2.4205325,35
2021-09-18,11:25:41.000,50.5442533,-2.4205957,35
2021-09-18,11:25:46.000,50.5442053,-2.4206606,36
2021-09-18,11:25:51.000,50.5441590,-2.4207310,36
2021-09-18,11:25:56.000,50.5441160,-2.4207942,36
2021-09-18,11:26:01.000,50.5440676,-2.4208616,36
2021-09-18,11:26:06.000,50.5440210,-2.4209239,36
2021-09-18,11:26:11.000,50.5439741,-2.4209860,36
2021-09-18,11:26:16.000,50.5439306,-2.4210497,36
2021-09-18,11:26:21.000,50.5438860,-2.4211110,36
2021-09-18,11:26:26.000,50.5438384,-2.4211709,36
2021-09-18,11:26:31.000,50.5437953,-2.4212368,36
2021-09-18,11:26:36.000,50.5437564,-2.4213072,36
2021-09-18,11:26:41.000,50.5437178,-2.4213716,36
2021-09-18,11:26:46.000,50.5436820,-2.4214404,36
2021-09-18,11:26:51.000,50.5436444,-2.4215083,37
2021-09-18,11:26:56.000,50.5435965,-2.4215731,37
2021-09-18,11:27:01.000,50.5435564,-2.4216439,37
2021-09-18,11:27:06.000,50.5435180,-2.4217118,37
2021-09-18,11:27:11.000,50.5434793,-2.4217916,38
2021-09-18,11:27:16.000,50.5434419,-2.4218691,38
2021-09-18,11:27:21.000,50.5434027,-2.4219400,38
2021-09-18,11:27:26.000,50.5433603,-2.4220108,38
2021-09-18,11:27:31.000,50.5433192,-2.4220840,38
2021-09-18,11:27:36.000,50.5432802,-2.4221578,38
2021-09-18,11:27:41.000,50.5432423,-2.4222261,38
2021-09-18,11:27:46.000,50.5432045,-2.4222985,38
2021-09-18,11:27:51.000,50.5431653,-2.4223702,38
2021-09-18,11:27:56.000,50.5431318,-2.4224454,39
2021-09-18,11:28:01.000,50.5430917,-2.4225206,39
2021-09-18,11:28:06.000,50.5430514,-2.4225919,39
2021-09-18,11:28:11.000,50.5430142,-2.4226638,39
2021-09-18,11:28:16.000,50.5429742,-2.4227400,39
2021-09-18,11:28:21.000,50.5429404,-2.4228130,39
2021-09-18,11:28:26.000,50.5429034,-2.4228804,39
2021-09-18,11:28:31.000,50.5428679,-2.4229447,39
2021-09-18,11:28:36.000,50.5428397,-2.4230208,39
2021-09-18,11:28:41.000,50.5428081,-2.4230964,39
2021-09-18,11:28:46.000,50.5427728,-2.4231744,39
2021-09-18,11:28:51.000,50.5427314,-2.4232516,39
2021-09-18,11:28:56.000,50.5426971,-2.4233293,39
2021-09-18,11:29:01.000,50.5426658,-2.4234039,40
2021-09-18,11:29:06.000,50.5426287,-2.4234815,40
2021-09-18,11:29:11.000,50.5425959,-2.4235599,40
2021-09-18,11:29:16.000,50.5425624,-2.4236390,40
2021-09-18,11:29:21.000,50.5425240,-2.4236965,41
2021-09-18,11:29:26.000,50.5424827,-2.4237750,41
2021-09-18,11:29:31.000,50.5424452,-2.4238518,41
2021-09-18,11:29:36.000,50.5424092,-2.4239237,42
2021-09-18,11:29:41.000,50.5423756,-2.4240084,42
2021-09-18,11:29:46.000,50.5423386,-2.4240826,43
2021-09-18,11:29:51.000,50.5422984,-2.4241560,43
2021-09-18,11:29:56.000,50.5422511,-2.4242300,43
2021-09-18,11:30:01.000,50.5422003,-2.4242925,44
2021-09-18,11:30:06.000,50.5421520,-2.4243465,44
2021-09-18,11:30:11.000,50.5420981,-2.4244047,44
2021-09-18,11:30:16.000,50.5420439,-2.4244698,44
2021-09-18,11:30:21.000,50.5419872,-2.4245281,44
2021-09-18,11:30:26.000,50.5419375,-2.4245806,44
2021-09-18,11:30:31.000,50.5418893,-2.4246375,44
2021-09-18,11:30:36.000,50.5418456,-2.4246981,44
2021-09-18,11:30:41.000,50.5418071,-2.4247591,44
2021-09-18,11:30:46.000,50.5417678,-2.4248292,45
2021-09-18,11:30:51.000,50.5417256,-2.4248963,45
2021-09-18,11:30:56.000,50.5416888,-2.4249734,45
2021-09-18,11:31:01.000,50.5416525,-2.4250386,45
2021-09-18,11:31:06.000,50.5416120,-2.4250981,45
2021-09-18,11:31:11.000,50.5415758,-2.4251650,45
2021-09-18,11:31:16.000,50.5415298,-2.4252263,45
2021-09-18,11:31:21.000,50.5414759,-2.4252882,46
2021-09-18,11:31:26.000,50.5414362,-2.4253626,46
2021-09-18,11:31:31.000,50.5413961,-2.4254372,46
2021-09-18,11:31:36.000,50.5413583,-2.4254978,46
2021-09-18,11:31:41.000,50.5413180,-2.4255535,46
2021-09-18,11:31:46.000,50.5412838,-2.4256206,46
2021-09-18,11:31:51.000,50.5412447,-2.4256924,46
2021-09-18,11:31:56.000,50.5412024,-2.4257583,46
2021-09-18,11:32:01.000,50.5411647,-2.4258221,46
2021-09-18,11:32:06.000,50.5411297,-2.4258867,46
2021-09-18,11:32:11.000,50.5410939,-2.4259550,46
2021-09-18,11:32:16.000,50.5410488,-2.4260345,46
2021-09-18,11:32:21.000,50.5410077,-2.4261079,46
2021-09-18,11:32:26.000,50.5409676,-2.4261879,46
2021-09-18,11:32:31.000,50.5409327,-2.4262640,46
2021-09-18,11:32:36.000,50.5408894,-2.4263373,46
2021-09-18,11:32:41.000,50.5408462,-2.4264094,46
2021-09-18,11:32:46.000,50.5408074,-2.4264905,46
2021-09-18,11:32:51.000,50.5407708,-2.4265673,47
2021-09-18,11:33:20.000,50.5407281,-2.4266187,47
2021-09-18,11:33:25.000,50.5407297,-2.4266073,47
2021-09-18,11:33:30.000,50.5407638,-2.4265530,47
2021-09-18,11:34:01.000,50.5407622,-2.4265413,48
2021-09-18,11:34:06.000,50.5407508,-2.4265791,48
2021-09-18,11:34:11.000,50.5407254,-2.4266310,48
2021-09-18,11:34:16.000,50.5406826,-2.4266669,48
2021-09-18,11:34:21.000,50.5406388,-2.4267144,48
2021-09-18,11:34:26.000,50.5406211,-2.4267874,48
2021-09-18,11:34:31.000,50.5406113,-2.4268464,49
2021-09-18,11:34:36.000,50.5405936,-2.4269332,48
2021-09-18,11:34:41.000,50.5405617,-2.4270018,48
2021-09-18,11:34:46.000,50.5405104,-2.4270449,47
2021-09-18,11:34:51.000,50.5404602,-2.4270985,47
2021-09-18,11:34:56.000,50.5404083,-2.4271439,47
2021-09-18,11:35:01.000,50.5403519,-2.4271863,47
2021-09-18,11:35:06.000,50.5402985,-2.4272141,47
2021-09-18,11:35:11.000,50.5402361,-2.4272263,46
2021-09-18,11:35:16.000,50.5401827,-2.4272494,46
2021-09-18,11:35:21.000,50.5401449,-2.4272853,45
2021-09-18,11:35:26.000,50.5400982,-2.4273239,45
2021-09-18,11:35:31.000,50.5400541,-2.4273748,44
2021-09-18,11:35:36.000,50.5400036,-2.4274233,44
2021-09-18,11:35:41.000,50.5399560,-2.4274515,43
2021-09-18,11:35:46.000,50.5399159,-2.4274719,42
2021-09-18,11:35:51.000,50.5398753,-2.4274869,42
2021-09-18,11:35:56.000,50.5398341,-2.4275011,41
2021-09-18,11:36:01.000,50.5397861,-2.4275073,41
2021-09-18,11:36:06.000,50.5397391,-2.4275637,40
2021-09-18,11:36:11.000,50.5396888,-2.4276517,40
2021-09-18,11:36:22.000,50.5396732,-2.4277017,40
2021-09-18,11:36:27.000,50.5396525,-2.4277125,40
2021-09-18,11:37:06.000,50.5396426,-2.4277143,39
2021-09-18,11:37:11.000,50.5396708,-2.4277291,39
2021-09-18,11:37:16.000,50.5396859,-2.4277391,39
2021-09-18,11:37:21.000,50.5396916,-2.4277640,38
2021-09-18,11:37:33.000,50.5396600,-2.4278228,37
2021-09-18,11:37:38.000,50.5396248,-2.4278523,35
2021-09-18,11:37:43.000,50.5395981,-2.4278830,34
2021-09-18,11:37:48.000,50.5395641,-2.4279089,33
2021-09-18,11:37:53.000,50.5395336,-2.4279320,33
2021-09-18,11:37:58.000,50.5394998,-2.4279642,31
2021-09-18,11:38:03.000,50.5394712,-2.4279914,30
2021-09-18,11:38:08.000,50.5394529,-2.4280250,29
2021-09-18,11:38:13.000,50.5394299,-2.4280603,28
2021-09-18,11:38:18.000,50.5394114,-2.4280827,27
2021-09-18,11:38:23.000,50.5393894,-2.4281058,26
2021-09-18,11:38:28.000,50.5393634,-2.4281254,25
2021-09-18,11:38:33.000,50.5393345,-2.4281446,24
2021-09-18,11:38:38.000,50.5393132,-2.4281688,23
2021-09-18,11:38:43.000,50.5392794,-2.4282032,22
2021-09-18,11:38:48.000,50.5392448,-2.4282284,21
2021-09-18,11:38:58.000,50.5392090,-2.4282639,19
2021-09-18,11:39:03.000,50.5391735,-2.4282886,18
2021-09-18,11:39:08.000,50.5391256,-2.4283097,17
2021-09-18,11:39:13.000,50.5390943,-2.4283284,16
2021-09-18,11:39:18.000,50.5390605,-2.4283538,15
2021-09-18,11:39:23.000,50.5390289,-2.4283982,14
2021-09-18,11:39:42.000,50.5390005,-2.4284164,12
2021-09-18,11:39:57.000,50.5389661,-2.4283809,10
2021-09-18,11:40:07.000,50.5389330,-2.4283210,9
2021-09-18,11:40:12.000,50.5389166,-2.4282786,8
2021-09-18,11:40:17.000,50.5389019,-2.4282500,7
2021-09-18,11:40:22.000,50.5388783,-2.4282117,7
2021-09-18,11:40:27.000,50.5388514,-2.4281706,6
2021-09-18,11:40:32.000,50.5388301,-2.4281247,5
2021-09-18,11:40:37.000,50.5388098,-2.4280841,5
2021-09-18,11:40:56.000,50.5387957,-2.4280258,3
2021-09-18,11:41:01.000,50.5387732,-2.4279819,2
2021-09-18,11:42:08.000,50.5387209,-2.4278985,-3
2021-09-18,11:42:13.000,50.5386531,-2.4278083,-4
2021-09-18,11:42:18.000,50.5386228,-2.4277412,-4
2021-09-18,11:42:23.000,50.5385944,-2.4276922,-4
2021-09-18,11:42:28.000,50.5385519,-2.4276857,-5
2021-09-18,11:42:33.000,50.5385126,-2.4276925,-4
2021-09-18,11:43:13.000,50.5384525,-2.4276735,-5
2021-09-18,11:43:18.000,50.5384155,-2.4276281,-6
2021-09-18,11:43:23.000,50.5384033,-2.4275857,-6
2021-09-18,11:43:28.000,50.5383908,-2.4275474,-6
2021-09-18,11:43:33.000,50.5383728,-2.4275007,-7
2021-09-18,11:43:38.000,50.5383476,-2.4274449,-7
2021-09-18,11:43:43.000,50.5383388,-2.4273775,-7
2021-09-18,11:43:48.000,50.5383372,-2.4273273,-8
2021-09-18,12:04:15.000,50.5383447,-2.4272752,-8
2021-09-18,12:04:20.000,50.5383648,-2.4272892,-7
2021-09-18,12:04:25.000,50.5383722,-2.4273395,-7
2021-09-18,12:04:30.000,50.5383793,-2.4273776,-6
2021-09-18,12:04:35.000,50.5383845,-2.4273981,-6
2021-09-18,12:04:40.000,50.5384041,-2.4274513,-5
2021-09-18,12:04:45.000,50.5384191,-2.4274727,-5
2021-09-18,12:04:50.000,50.5384299,-2.4275151,-4
2021-09-18,12:04:55.000,50.5384353,-2.4275449,-4
2021-09-18,12:05:10.000,50.5384557,-2.4276087,-2
2021-09-18,12:05:15.000,50.5384740,-2.4276551,-3
2021-09-18,12:05:20.000,50.5384969,-2.4276803,-3
2021-09-18,12:05:46.000,50.5385404,-2.4276845,-3
2021-09-18,12:06:21.000,50.5385948,-2.4277198,-2
2021-09-18,12:06:26.000,50.5386290,-2.4277562,-1
2021-09-18,12:06:31.000,50.5386591,-2.4277806,-1
2021-09-18,12:06:43.000,50.5386923,-2.4278163,0
2021-09-18,12:06:48.000,50.5387134,-2.4278470,1
2021-09-18,12:06:53.000,50.5387282,-2.4278856,2
2021-09-18,12:06:58.000,50.5387482,-2.4279110,2
2021-09-18,12:07:17.000,50.5387895,-2.4279878,5
2021-09-18,12:07:22.000,50.5388055,-2.4280488,5
2021-09-18,12:07:27.000,50.5388234,-2.4280908,6
2021-09-18,12:07:32.000,50.5388440,-2.4281328,7
2021-09-18,12:07:37.000,50.5388628,-2.4281789,7
2021-09-18,12:07:42.000,50.5388809,-2.4282156,8
2021-09-18,12:07:47.000,50.5388989,-2.4282482,9
2021-09-18,12:07:52.000,50.5389123,-2.4282856,10
2021-09-18,12:07:57.000,50.5389269,-2.4283283,10
2021-09-18,12:08:02.000,50.5389443,-2.4283597,11
2021-09-18,12:08:07.000,50.5389606,-2.4283882,12
2021-09-18,12:08:12.000,50.5389863,-2.4284111,13
2021-09-18,12:08:17.000,50.5389982,-2.4284442,14
2021-09-18,12:09:24.000,50.5389918,-2.4285100,15
2021-09-18,12:09:29.000,50.5389963,-2.4285579,16
2021-09-18,12:09:34.000,50.5390098,-2.4286111,17
2021-09-18,12:09:39.000,50.5390158,-2.4286375,17
2021-09-18,12:09:44.000,50.5390026,-2.4286801,18
2021-09-18,12:09:49.000,50.5389805,-2.4287300,19
2021-09-18,12:10:06.000,50.5389688,-2.4287860,22
2021-09-18,12:10:11.000,50.5389348,-2.4288069,23
2021-09-18,12:10:16.000,50.5389113,-2.4288616,23
2021-09-18,12:10:21.000,50.5389009,-2.4289168,23
2021-09-18,12:10:26.000,50.5389138,-2.4289349,23
2021-09-18,12:11:58.000,50.5389451,-2.4289383,24
2021-09-18,12:12:03.000,50.5389232,-2.4289289,24
2021-09-18,12:12:08.000,50.5388939,-2.4289649,25
2021-09-18,12:12:13.000,50.5388892,-2.4290387,25
2021-09-18,12:12:18.000,50.5388839,-2.4291093,26
2021-09-18,12:12:23.000,50.5388715,-2.4291696,27
2021-09-18,12:12:28.000,50.5388636,-2.4292332,27
2021-09-18,12:12:33.000,50.5388432,-2.4292703,28
2021-09-18,12:12:38.000,50.5388406,-2.4293235,29
2021-09-18,12:13:08.000,50.5388649,-2.4294017,32
2021-09-18,12:13:13.000,50.5389071,-2.4294209,33
2021-09-18,12:13:18.000,50.5389444,-2.4294681,33
2021-09-18,12:13:23.000,50.5389892,-2.4295323,34
2021-09-18,12:13:28.000,50.5390480,-2.4295986,35
2021-09-18,12:13:33.000,50.5390928,-2.4296536,36
