date,time,lat,lon,ele,sog
2024-08-27,14:00:45.000,50.6598630,-2.6001151,60.2,0.000
2024-08-27,14:00:50.000,50.6598575,-2.6001223,57.8,0.000
2024-08-27,14:00:55.000,50.6598386,-2.6001210,55.8,0.000
2024-08-27,14:01:00.000,50.6598343,-2.6001236,53.8,0.000
2024-08-27,14:01:05.000,50.6598396,-2.6001313,52.2,0.000
2024-08-27,14:01:10.000,50.6598268,-2.6001302,50.6,0.000
2024-08-27,14:01:15.000,50.6598188,-2.6001241,49.2,0.000
2024-08-27,14:01:20.000,50.6598066,-2.6001090,47.4,0.000
2024-08-27,14:01:25.000,50.6598138,-2.6001194,46.0,0.000
2024-08-27,14:01:30.000,50.6598081,-2.6001185,44.8,0.000
2024-08-27,14:01:35.000,50.6598041,-2.6001105,43.6,0.000
2024-08-27,14:01:40.000,50.6598192,-2.6001131,42.2,0.000
2024-08-27,14:01:45.000,50.6598287,-2.6001179,41.6,0.000
2024-08-27,14:01:50.000,50.6597992,-2.6001193,40.4,0.000
2024-08-27,14:01:55.000,50.6598043,-2.6001575,39.4,0.000
2024-08-27,14:02:00.000,50.6597981,-2.6001794,39.0,0.000
2024-08-27,14:02:05.000,50.6597956,-2.6001847,38.6,0.000
2024-08-27,14:02:10.000,50.6597782,-2.6001969,37.8,0.000
2024-08-27,14:02:15.000,50.6597528,-2.6002392,37.2,0.952
2024-08-27,14:02:20.000,50.6597266,-2.6002895,36.4,0.728
2024-08-27,14:02:25.000,50.6596901,-2.6003371,35.4,1.194
2024-08-27,14:02:30.000,50.6596445,-2.6003390,34.4,1.082
2024-08-27,14:02:35.000,50.6595801,-2.6003231,33.2,1.138
2024-08-27,14:02:40.000,50.6595324,-2.6003362,32.4,1.250
2024-08-27,14:02:45.000,50.6595156,-2.6003891,31.4,0.970
2024-08-27,14:02:50.000,50.6595056,-2.6004692,30.6,1.185
2024-08-27,14:02:55.000,50.6595233,-2.6005652,30.2,1.269
2024-08-27,14:03:00.000,50.6595380,-2.6006035,30.0,1.288
2024-08-27,14:03:05.000,50.6595275,-2.6005508,29.6,1.194
2024-08-27,14:03:10.000,50.6595109,-2.6004705,29.4,1.232
2024-08-27,14:03:15.000,50.6594908,-2.6003805,28.8,1.260
2024-08-27,14:03:20.000,50.6594495,-2.6003266,28.4,1.362
2024-08-27,14:03:25.000,50.6594014,-2.6003058,28.2,1.362
2024-08-27,14:03:30.000,50.6593868,-2.6003591,28.2,1.222
2024-08-27,14:03:35.000,50.6593749,-2.6004316,27.6,1.129
2024-08-27,14:03:40.000,50.6593677,-2.6004487,27.4,1.064
2024-08-27,14:03:45.000,50.6593654,-2.6004362,27.2,0.000
2024-08-27,14:03:50.000,50.6593678,-2.6004382,26.6,0.000
2024-08-27,14:03:55.000,50.6593765,-2.6004508,26.6,0.000
2024-08-27,14:04:00.000,50.6593877,-2.6004592,26.4,0.000
2024-08-27,14:04:05.000,50.6593852,-2.6004485,26.4,0.000
2024-08-27,14:04:10.000,50.6593894,-2.6004495,26.2,0.000
2024-08-27,14:04:15.000,50.6593775,-2.6004377,26.2,0.000
2024-08-27,14:04:20.000,50.6593738,-2.6004285,26.4,0.000
2024-08-27,14:04:25.000,50.6593429,-2.6004092,26.4,0.000
2024-08-27,14:04:30.000,50.6593454,-2.6003997,26.4,0.000
2024-08-27,14:04:35.000,50.6593718,-2.6003589,26.2,0.000
2024-08-27,14:04:40.000,50.6594076,-2.6003531,26.0,0.289
2024-08-27,14:04:45.000,50.6594311,-2.6003434,26.0,0.933
2024-08-27,14:04:50.000,50.6594194,-2.6003513,26.2,0.000
2024-08-27,14:04:55.000,50.6594075,-2.6003766,26.0,0.000
2024-08-27,14:05:00.000,50.6594132,-2.6003736,25.8,0.000
2024-08-27,14:05:05.000,50.6594135,-2.6003555,25.6,0.000
2024-08-27,14:05:10.000,50.6594338,-2.6003283,25.2,0.000
2024-08-27,14:05:15.000,50.6594907,-2.6003216,25.2,0.000
2024-08-27,14:05:20.000,50.6595205,-2.6003849,25.0,1.054
2024-08-27,14:05:25.000,50.6595246,-2.6004832,24.8,1.390
2024-08-27,14:05:30.000,50.6595396,-2.6005604,24.6,1.362
2024-08-27,14:05:35.000,50.6595583,-2.6006370,24.6,1.325
2024-08-27,14:05:40.000,50.6595862,-2.6007056,24.4,1.325
2024-08-27,14:05:45.000,50.6596381,-2.6007757,24.4,1.334
2024-08-27,14:05:50.000,50.6596872,-2.6008292,24.4,1.428
2024-08-27,14:05:55.000,50.6597260,-2.6009028,24.2,1.418
2024-08-27,14:06:00.000,50.6597709,-2.6009766,24.0,1.428
2024-08-27,14:06:05.000,50.6598090,-2.6010264,24.0,1.428
2024-08-27,14:06:10.000,50.6598508,-2.6010864,24.0,1.418
2024-08-27,14:06:15.000,50.6598869,-2.6011287,24.0,1.390
2024-08-27,14:06:20.000,50.6599353,-2.6011786,24.0,1.381
2024-08-27,14:06:25.000,50.6599893,-2.6012278,24.0,1.381
2024-08-27,14:06:30.000,50.6600328,-2.6012634,24.0,1.362
2024-08-27,14:06:35.000,50.6600939,-2.6013003,24.0,1.362
2024-08-27,14:06:40.000,50.6601476,-2.6013366,24.2,1.362
2024-08-27,14:06:45.000,50.6602084,-2.6013592,24.2,1.362
2024-08-27,14:06:50.000,50.6602695,-2.6013972,24.4,1.372
2024-08-27,14:06:55.000,50.6603152,-2.6014291,24.4,1.381
2024-08-27,14:07:00.000,50.6603714,-2.6014528,24.4,1.362
2024-08-27,14:07:05.000,50.6604280,-2.6014781,24.6,1.362
2024-08-27,14:07:10.000,50.6604879,-2.6015136,24.6,1.362
2024-08-27,14:07:15.000,50.6605446,-2.6015497,24.8,1.362
2024-08-27,14:07:20.000,50.6605963,-2.6015705,24.8,1.362
2024-08-27,14:07:25.000,50.6606588,-2.6016048,25.0,1.372
2024-08-27,14:07:30.000,50.6607103,-2.6016344,25.0,1.372
2024-08-27,14:07:35.000,50.6607632,-2.6016450,25.4,1.353
2024-08-27,14:07:40.000,50.6608176,-2.6016578,25.4,1.344
2024-08-27,14:07:45.000,50.6608717,-2.6016797,25.4,1.344
2024-08-27,14:07:50.000,50.6609318,-2.6017245,25.6,1.344
2024-08-27,14:07:55.000,50.6609810,-2.6017386,25.8,1.344
2024-08-27,14:08:00.000,50.6610351,-2.6017491,26.0,1.344
2024-08-27,14:08:05.000,50.6610789,-2.6017350,26.2,1.325
2024-08-27,14:08:10.000,50.6611325,-2.6017297,26.2,1.306
2024-08-27,14:08:15.000,50.6611988,-2.6017249,26.6,1.297
2024-08-27,14:08:20.000,50.6612595,-2.6017235,27.0,1.306
2024-08-27,14:08:25.000,50.6613182,-2.6017186,27.8,1.316
2024-08-27,14:08:30.000,50.6613714,-2.6017033,27.8,1.306
2024-08-27,14:08:35.000,50.6614291,-2.6016875,28.0,1.306
2024-08-27,14:08:40.000,50.6614857,-2.6016580,28.4,1.306
2024-08-27,14:08:45.000,50.6615397,-2.6016241,28.6,1.297
2024-08-27,14:08:50.000,50.6616019,-2.6015995,29.0,1.306
2024-08-27,14:08:55.000,50.6616576,-2.6015884,29.2,1.306
2024-08-27,14:09:00.000,50.6617143,-2.6015734,29.6,1.306
2024-08-27,14:09:05.000,50.6617835,-2.6015439,29.8,1.306
2024-08-27,14:09:10.000,50.6618311,-2.6015391,30.2,1.325
2024-08-27,14:09:15.000,50.6618605,-2.6015422,30.8,1.297
2024-08-27,14:09:20.000,50.6618644,-2.6015526,30.8,1.120
2024-08-27,14:09:25.000,50.6619007,-2.6015669,31.0,0.000
2024-08-27,14:09:30.000,50.6619352,-2.6016187,31.6,0.000
2024-08-27,14:09:35.000,50.6619708,-2.6016308,31.2,0.000
2024-08-27,14:09:40.000,50.6619975,-2.6016432,31.2,0.000
2024-08-27,14:09:45.000,50.6620226,-2.6017260,30.6,1.437
2024-08-27,14:09:50.000,50.6620411,-2.6017527,30.8,1.101
