date,time,lat,lon,ele,sog
2024-01-08,11:04:18.000,50.6372564,-2.4224732,0,0.000
2024-01-08,11:04:23.000,50.6372232,-2.4224023,0,0.000
2024-01-08,11:04:28.000,50.6372477,-2.4223342,4,0.000
2024-01-08,11:04:33.000,50.6372895,-2.4222544,3,0.000
2024-01-08,11:04:38.000,50.6373043,-2.4221804,3,1.181
2024-01-08,11:04:43.000,50.6373084,-2.4220943,3,1.200
2024-01-08,11:04:48.000,50.6373265,-2.4220017,2,1.256
2024-01-08,11:04:53.000,50.6373488,-2.4219115,2,1.283
2024-01-08,11:04:58.000,50.6373350,-2.4218428,1,1.228
2024-01-08,11:05:03.000,50.6373126,-2.4217757,0,1.206
2024-01-08,11:05:08.000,50.6372625,-2.4217183,0,1.272
2024-01-08,11:05:13.000,50.6371956,-2.4216767,0,1.389
2024-01-08,11:05:18.000,50.6371244,-2.4216849,0,1.378
2024-01-08,11:05:23.000,50.6370863,-2.4217360,0,1.336
2024-01-08,11:05:28.000,50.6370642,-2.4218389,0,1.333
2024-01-08,11:05:33.000,50.6370309,-2.4219332,0,1.317
2024-01-08,11:05:38.000,50.6370023,-2.4220337,0,1.303
2024-01-08,11:05:43.000,50.6369760,-2.4221053,0,1.247
2024-01-08,11:05:48.000,50.6369466,-2.4221670,0,1.197
2024-01-08,11:05:53.000,50.6369243,-2.4222459,0,1.161
2024-01-08,11:05:58.000,50.6369105,-2.4223524,1,1.172
2024-01-08,11:06:03.000,50.6368956,-2.4224491,1,1.194
2024-01-08,11:06:08.000,50.6368808,-2.4225330,2,1.186
2024-01-08,11:06:13.000,50.6368737,-2.4226221,2,1.158
2024-01-08,11:06:18.000,50.6368694,-2.4227130,3,1.119
2024-01-08,11:06:23.000,50.6368597,-2.4228020,4,1.133
2024-01-08,11:06:28.000,50.6368497,-2.4228804,5,1.175
2024-01-08,11:06:33.000,50.6368440,-2.4229636,5,1.200
2024-01-08,11:06:38.000,50.6368377,-2.4230484,6,1.147
2024-01-08,11:06:43.000,50.6368287,-2.4231360,7,1.131
2024-01-08,11:06:48.000,50.6368205,-2.4232096,7,1.131
2024-01-08,11:06:53.000,50.6368123,-2.4232788,8,1.144
2024-01-08,11:06:58.000,50.6367989,-2.4233604,9,1.136
2024-01-08,11:07:03.000,50.6367886,-2.4234390,10,1.136
2024-01-08,11:07:08.000,50.6367730,-2.4235221,10,1.119
2024-01-08,11:07:13.000,50.6367522,-2.4236017,11,1.142
2024-01-08,11:07:18.000,50.6367279,-2.4236740,11,1.147
2024-01-08,11:07:23.000,50.6367051,-2.4237452,12,1.142
2024-01-08,11:07:28.000,50.6366765,-2.4238195,13,1.164
2024-01-08,11:07:33.000,50.6366507,-2.4238967,13,1.178
2024-01-08,11:07:38.000,50.6366275,-2.4239791,14,1.208
2024-01-08,11:07:43.000,50.6366033,-2.4240606,14,1.211
2024-01-08,11:07:48.000,50.6365740,-2.4241369,15,1.214
2024-01-08,11:07:53.000,50.6365479,-2.4242187,16,1.203
2024-01-08,11:07:58.000,50.6365260,-2.4243016,16,1.236
2024-01-08,11:08:03.000,50.6365044,-2.4243813,16,1.236
2024-01-08,11:08:08.000,50.6364876,-2.4244638,16,1.217
2024-01-08,11:08:13.000,50.6364724,-2.4245489,17,1.217
2024-01-08,11:08:18.000,50.6364584,-2.4246391,17,1.214
2024-01-08,11:08:23.000,50.6364414,-2.4247305,17,1.217
2024-01-08,11:08:28.000,50.6364284,-2.4248242,17,1.242
2024-01-08,11:08:33.000,50.6364142,-2.4249124,18,1.256
2024-01-08,11:08:38.000,50.6363938,-2.4249915,18,1.236
2024-01-08,11:08:43.000,50.6363775,-2.4250725,18,1.219
2024-01-08,11:08:48.000,50.6363671,-2.4251584,19,1.225
2024-01-08,11:08:53.000,50.6363509,-2.4252519,19,1.239
2024-01-08,11:08:58.000,50.6363317,-2.4253339,19,1.256
2024-01-08,11:09:03.000,50.6363163,-2.4254185,19,1.278
2024-01-08,11:09:08.000,50.6362925,-2.4255050,20,1.303
2024-01-08,11:09:13.000,50.6362710,-2.4255922,20,1.311
2024-01-08,11:09:18.000,50.6362578,-2.4256818,21,1.314
2024-01-08,11:09:23.000,50.6362390,-2.4257672,21,1.325
2024-01-08,11:09:28.000,50.6362191,-2.4258472,21,1.283
2024-01-08,11:09:33.000,50.6361993,-2.4259275,21,1.264
2024-01-08,11:09:38.000,50.6361767,-2.4260156,21,1.250
2024-01-08,11:09:43.000,50.6361517,-2.4261020,21,1.258
2024-01-08,11:09:48.000,50.6361214,-2.4261850,21,1.269
2024-01-08,11:09:53.000,50.6360885,-2.4262667,22,1.278
2024-01-08,11:09:58.000,50.6360546,-2.4263482,22,1.283
2024-01-08,11:10:03.000,50.6360271,-2.4264318,23,1.272
2024-01-08,11:10:08.000,50.6359967,-2.4265106,23,1.258
2024-01-08,11:10:13.000,50.6359613,-2.4265841,24,1.269
2024-01-08,11:10:18.000,50.6359310,-2.4266579,24,1.264
2024-01-08,11:10:23.000,50.6359002,-2.4267329,24,1.250
2024-01-08,11:10:28.000,50.6358720,-2.4268154,25,1.233
2024-01-08,11:10:33.000,50.6358430,-2.4268947,25,1.253
2024-01-08,11:10:38.000,50.6358188,-2.4269786,25,1.283
2024-01-08,11:10:43.000,50.6357896,-2.4270538,26,1.317
2024-01-08,11:10:48.000,50.6357615,-2.4271283,26,1.303
2024-01-08,11:10:53.000,50.6357305,-2.4272101,27,1.286
2024-01-08,11:10:58.000,50.6357023,-2.4272923,27,1.289
2024-01-08,11:11:03.000,50.6356793,-2.4273733,28,1.278
2024-01-08,11:11:08.000,50.6356560,-2.4274534,28,1.272
2024-01-08,11:11:13.000,50.6356282,-2.4275313,28,1.258
2024-01-08,11:11:18.000,50.6356026,-2.4276135,28,1.264
2024-01-08,11:11:23.000,50.6355849,-2.4277012,28,1.253
2024-01-08,11:11:28.000,50.6355767,-2.4277960,29,1.286
2024-01-08,11:11:33.000,50.6355664,-2.4278869,29,1.308
2024-01-08,11:11:38.000,50.6355489,-2.4279726,30,1.317
2024-01-08,11:11:43.000,50.6355329,-2.4280600,30,1.292
2024-01-08,11:11:48.000,50.6355173,-2.4281441,30,1.267
2024-01-08,11:11:53.000,50.6354958,-2.4282280,30,1.267
2024-01-08,11:13:05.000,50.6354661,-2.4282741,31,0.000
2024-01-08,11:13:10.000,50.6354261,-2.4282840,30,1.117
2024-01-08,11:13:15.000,50.6353644,-2.4282819,30,1.158
2024-01-08,11:13:20.000,50.6353050,-2.4282983,30,1.197
2024-01-08,11:13:25.000,50.6352523,-2.4283258,29,1.167
2024-01-08,11:13:30.000,50.6352037,-2.4283529,28,1.147
2024-01-08,11:13:35.000,50.6351615,-2.4283938,27,1.131
2024-01-08,11:13:40.000,50.6351196,-2.4284472,26,1.139
2024-01-08,11:13:45.000,50.6350740,-2.4285022,25,1.158
2024-01-08,11:13:50.000,50.6350335,-2.4285541,24,1.186
2024-01-08,11:13:55.000,50.6349972,-2.4286101,23,1.186
2024-01-08,11:14:00.000,50.6349537,-2.4286603,21,1.172
2024-01-08,11:14:05.000,50.6349004,-2.4286906,21,1.186
2024-01-08,11:14:10.000,50.6348417,-2.4286989,20,1.222
2024-01-08,11:14:15.000,50.6347841,-2.4287052,20,1.272
2024-01-08,11:14:20.000,50.6347311,-2.4287126,20,1.267
2024-01-08,11:14:25.000,50.6346850,-2.4287178,20,1.189
2024-01-08,11:14:30.000,50.6346537,-2.4287363,20,1.133
2024-01-08,11:14:35.000,50.6346378,-2.4287483,20,1.117
2024-01-08,11:14:40.000,50.6346511,-2.4287520,20,0.992
2024-01-08,11:15:07.000,50.6346714,-2.4287518,21,0.000
2024-01-08,11:15:12.000,50.6347071,-2.4287810,20,1.061
2024-01-08,11:15:17.000,50.6347530,-2.4288345,20,1.136
2024-01-08,11:15:22.000,50.6347986,-2.4288753,19,1.153
2024-01-08,11:15:27.000,50.6348463,-2.4289149,19,1.167
2024-01-08,11:15:32.000,50.6348965,-2.4289591,18,1.169
2024-01-08,11:15:37.000,50.6349486,-2.4290115,18,1.197
2024-01-08,11:15:42.000,50.6349994,-2.4290677,17,1.236
2024-01-08,11:15:47.000,50.6350458,-2.4291310,17,1.267
2024-01-08,11:15:52.000,50.6350914,-2.4291957,17,1.269
2024-01-08,11:15:57.000,50.6351386,-2.4292607,16,1.278
2024-01-08,11:16:02.000,50.6351894,-2.4293200,16,1.269
2024-01-08,11:16:07.000,50.6352405,-2.4293765,17,1.275
2024-01-08,11:16:12.000,50.6352861,-2.4294416,17,1.294
2024-01-08,11:16:17.000,50.6353345,-2.4294967,17,1.286
2024-01-08,11:16:22.000,50.6353819,-2.4295557,17,1.258
2024-01-08,11:16:27.000,50.6354181,-2.4296257,17,1.247
2024-01-08,11:16:32.000,50.6354348,-2.4296905,17,1.250
2024-01-08,11:16:37.000,50.6354277,-2.4297520,16,1.233
2024-01-08,11:16:42.000,50.6354137,-2.4298047,15,1.214
2024-01-08,11:16:47.000,50.6353791,-2.4298280,14,1.186
2024-01-08,11:16:52.000,50.6353313,-2.4298428,14,1.181
2024-01-08,11:16:57.000,50.6352762,-2.4298546,13,1.194
2024-01-08,11:17:02.000,50.6352197,-2.4298646,12,1.175
2024-01-08,11:17:07.000,50.6351721,-2.4298484,12,1.186
2024-01-08,11:17:12.000,50.6351275,-2.4298402,12,1.128
2024-01-08,11:17:17.000,50.6350762,-2.4298487,12,1.081
2024-01-08,11:17:22.000,50.6350209,-2.4298796,11,1.058
2024-01-08,11:17:27.000,50.6349648,-2.4299064,11,1.136
2024-01-08,11:17:32.000,50.6349244,-2.4299628,10,1.200
2024-01-08,11:17:37.000,50.6348839,-2.4300421,10,1.219
2024-01-08,11:17:42.000,50.6348293,-2.4300818,9,1.244
2024-01-08,11:17:47.000,50.6347793,-2.4301065,9,1.278
2024-01-08,11:17:52.000,50.6347274,-2.4301390,9,1.267
2024-01-08,11:17:57.000,50.6346679,-2.4301714,8,1.253
2024-01-08,11:18:02.000,50.6346086,-2.4301976,8,1.247
2024-01-08,11:18:07.000,50.6345512,-2.4302242,7,1.319
2024-01-08,11:18:12.000,50.6344902,-2.4302540,7,1.314
2024-01-08,11:18:17.000,50.6344280,-2.4302933,6,1.311
2024-01-08,11:18:22.000,50.6343751,-2.4303312,6,1.319
2024-01-08,11:18:27.000,50.6343156,-2.4303707,6,1.350
2024-01-08,11:18:32.000,50.6342601,-2.4304125,5,1.347
2024-01-08,11:18:37.000,50.6342010,-2.4304474,4,1.339
2024-01-08,11:18:42.000,50.6341442,-2.4304784,4,1.319
2024-01-08,11:18:47.000,50.6340815,-2.4305050,3,1.372
2024-01-08,11:18:52.000,50.6340206,-2.4305444,2,1.400
2024-01-08,11:18:57.000,50.6339577,-2.4305752,2,1.408
2024-01-08,11:19:02.000,50.6338908,-2.4306002,1,1.392
2024-01-08,11:19:07.000,50.6338232,-2.4306368,0,1.369
2024-01-08,11:19:12.000,50.6337616,-2.4306725,0,1.394
2024-01-08,11:19:17.000,50.6337026,-2.4307046,0,1.417
2024-01-08,11:19:22.000,50.6336472,-2.4307365,0,1.406
2024-01-08,11:19:27.000,50.6335835,-2.4307609,-1,1.367
2024-01-08,11:19:32.000,50.6335208,-2.4307972,-1,1.372
2024-01-08,11:19:37.000,50.6334578,-2.4308324,-2,1.400
2024-01-08,11:19:42.000,50.6333981,-2.4308736,-2,1.408
2024-01-08,11:19:47.000,50.6333291,-2.4309178,-3,1.422
2024-01-08,11:19:52.000,50.6332679,-2.4309675,-3,1.411
2024-01-08,11:19:57.000,50.6332074,-2.4310186,-3,1.406
2024-01-08,11:20:02.000,50.6331444,-2.4310699,-3,1.389
2024-01-08,11:20:07.000,50.6330893,-2.4311316,-3,1.403
2024-01-08,11:20:12.000,50.6330406,-2.4312020,-3,1.369
2024-01-08,11:20:17.000,50.6329965,-2.4312734,-3,1.344
2024-01-08,11:20:22.000,50.6329558,-2.4313438,-3,1.317
2024-01-08,11:20:27.000,50.6329174,-2.4314162,-2,1.308
2024-01-08,11:20:32.000,50.6328771,-2.4314870,-2,1.297
2024-01-08,11:20:37.000,50.6328390,-2.4315643,-2,1.339
2024-01-08,11:20:42.000,50.6327952,-2.4316428,-2,1.381
2024-01-08,11:20:47.000,50.6327516,-2.4317122,-2,1.389
2024-01-08,11:20:52.000,50.6327046,-2.4317859,-2,1.381
2024-01-08,11:20:57.000,50.6326624,-2.4318650,-2,1.383
2024-01-08,11:21:02.000,50.6326229,-2.4319437,-2,1.467
2024-01-08,11:21:07.000,50.6325841,-2.4320230,-2,1.617
2024-01-08,11:21:12.000,50.6325396,-2.4320955,-2,1.628
2024-01-08,11:21:17.000,50.6324955,-2.4321710,-2,1.622
2024-01-08,11:21:22.000,50.6324512,-2.4322466,-2,1.553
2024-01-08,11:21:27.000,50.6324095,-2.4323181,-2,1.517
2024-01-08,11:21:32.000,50.6323666,-2.4323932,-2,1.528
2024-01-08,11:21:37.000,50.6323208,-2.4324667,-1,1.481
2024-01-08,11:21:42.000,50.6322778,-2.4325461,-1,1.447
2024-01-08,11:21:47.000,50.6322362,-2.4326287,-1,1.392
2024-01-08,11:21:52.000,50.6321941,-2.4327117,-1,1.367
2024-01-08,11:21:57.000,50.6321521,-2.4327934,-1,1.389
2024-01-08,11:22:02.000,50.6321073,-2.4328666,-1,1.408
2024-01-08,11:22:07.000,50.6320627,-2.4329423,-1,1.411
2024-01-08,11:22:12.000,50.6320195,-2.4330146,-1,1.406
2024-01-08,11:22:17.000,50.6319727,-2.4330911,-2,1.444
2024-01-08,11:22:22.000,50.6319292,-2.4331689,-2,1.431
2024-01-08,11:22:27.000,50.6318863,-2.4332489,-2,1.419
2024-01-08,11:22:32.000,50.6318464,-2.4333254,-2,1.392
2024-01-08,11:22:37.000,50.6318025,-2.4334010,-2,1.383
2024-01-08,11:22:42.000,50.6317613,-2.4334792,-2,1.389
2024-01-08,11:22:47.000,50.6317193,-2.4335568,-2,1.392
2024-01-08,11:22:52.000,50.6316777,-2.4336298,-2,1.386
2024-01-08,11:22:57.000,50.6316332,-2.4337046,-2,1.403
2024-01-08,11:23:02.000,50.6315919,-2.4337821,-2,1.406
2024-01-08,11:23:07.000,50.6315455,-2.4338538,-2,1.408
2024-01-08,11:23:12.000,50.6315009,-2.4339274,-2,1.422
2024-01-08,11:23:17.000,50.6314590,-2.4340005,-2,1.411
2024-01-08,11:23:22.000,50.6314174,-2.4340776,-2,1.400
2024-01-08,11:23:27.000,50.6313751,-2.4341530,-2,1.417
2024-01-08,11:23:32.000,50.6313316,-2.4342288,-2,1.428
2024-01-08,11:23:37.000,50.6312905,-2.4343022,-2,1.408
2024-01-08,11:23:42.000,50.6312444,-2.4343682,-2,1.389
2024-01-08,11:23:47.000,50.6312001,-2.4344418,-2,1.389
2024-01-08,11:23:52.000,50.6311562,-2.4345220,-2,1.408
2024-01-08,11:23:57.000,50.6311110,-2.4345947,-2,1.433
2024-01-08,11:24:02.000,50.6310608,-2.4346638,-2,1.428
